model,repeat,fold,metric,value
B5_xgboost__LATE,1,3,pr_auc__BRCA_Basal,0.9999999999999998
B5_xgboost__LATE,1,4,pr_auc__BRCA_Basal,0.993140243902439
B5_xgboost__LATE,2,0,pr_auc__BRCA_Basal,1.0
B5_xgboost__LATE,2,1,pr_auc__BRCA_Basal,0.9999999999999998
B5_xgboost__LATE,2,2,pr_auc__BRCA_Basal,0.9999999999999998
B5_xgboost__LATE,2,3,pr_auc__BRCA_Basal,0.9973501246228518
B5_xgboost__LATE,2,4,pr_auc__BRCA_Basal,0.9929563492063492
B5_xgboost__LATE,3,0,pr_auc__BRCA_Basal,1.0
B5_xgboost__LATE,3,1,pr_auc__BRCA_Basal,0.9974747474747472
B5_xgboost__LATE,3,2,pr_auc__BRCA_Basal,0.9999999999999998
B5_xgboost__LATE,3,3,pr_auc__BRCA_Basal,0.9999999999999998
B5_xgboost__LATE,3,4,pr_auc__BRCA_Basal,0.9934144631410257
B5_xgboost__LATE,4,0,pr_auc__BRCA_Basal,0.9943910256410257
B5_xgboost__LATE,4,1,pr_auc__BRCA_Basal,0.9929144385026736
B5_xgboost__LATE,4,2,pr_auc__BRCA_Basal,0.9999999999999998
B5_xgboost__LATE,4,3,pr_auc__BRCA_Basal,0.9999999999999998
B5_xgboost__LATE,4,4,pr_auc__BRCA_Basal,0.9990530303030303
B0a_dummy_stratified,0,0,roc_auc__BRCA_Her2,0.5295658682634731
B0a_dummy_stratified,0,1,roc_auc__BRCA_Her2,0.5265718562874251
B0a_dummy_stratified,0,2,roc_auc__BRCA_Her2,0.4886904761904762
B0a_dummy_stratified,0,3,roc_auc__BRCA_Her2,0.4523809523809524
B0a_dummy_stratified,0,4,roc_auc__BRCA_Her2,0.4550898203592814
B0a_dummy_stratified,1,0,roc_auc__BRCA_Her2,0.49532185628742514
B0a_dummy_stratified,1,1,roc_auc__BRCA_Her2,0.45808383233532934
B0a_dummy_stratified,1,2,roc_auc__BRCA_Her2,0.4886904761904762
B0a_dummy_stratified,1,3,roc_auc__BRCA_Her2,0.5613095238095238
B0a_dummy_stratified,1,4,roc_auc__BRCA_Her2,0.49141716566866267
B0a_dummy_stratified,2,0,roc_auc__BRCA_Her2,0.49532185628742514
B0a_dummy_stratified,2,1,roc_auc__BRCA_Her2,0.4923278443113772
B0a_dummy_stratified,2,2,roc_auc__BRCA_Her2,0.5613095238095238
B0a_dummy_stratified,2,3,roc_auc__BRCA_Her2,0.4523809523809524
B0a_dummy_stratified,2,4,roc_auc__BRCA_Her2,0.49141716566866267
B0a_dummy_stratified,3,0,roc_auc__BRCA_Her2,0.5638098802395209
B0a_dummy_stratified,3,1,roc_auc__BRCA_Her2,0.5950598802395209
B0a_dummy_stratified,3,2,roc_auc__BRCA_Her2,0.4886904761904762
B0a_dummy_stratified,3,3,roc_auc__BRCA_Her2,0.4886904761904762
B0a_dummy_stratified,3,4,roc_auc__BRCA_Her2,0.5277445109780439
B0a_dummy_stratified,4,0,roc_auc__BRCA_Her2,0.5295658682634731
B0a_dummy_stratified,4,1,roc_auc__BRCA_Her2,0.4923278443113772
B0a_dummy_stratified,4,2,roc_auc__BRCA_Her2,0.5249999999999999
B0a_dummy_stratified,4,3,roc_auc__BRCA_Her2,0.4523809523809524
B0a_dummy_stratified,4,4,roc_auc__BRCA_Her2,0.5277445109780439
B0b_dummy_mostfreq,0,0,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,0,1,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,0,2,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,0,3,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,0,4,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,1,0,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,1,1,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,1,2,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,1,3,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,1,4,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,2,0,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,2,1,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,2,2,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,2,3,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,2,4,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,3,0,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,3,1,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,3,2,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,3,3,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,3,4,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,4,0,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,4,1,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,4,2,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,4,3,roc_auc__BRCA_Her2,0.5
B0b_dummy_mostfreq,4,4,roc_auc__BRCA_Her2,0.5
B1_pam50_centroid,0,0,roc_auc__BRCA_Her2,0.9966317365269461
B1_pam50_centroid,0,1,roc_auc__BRCA_Her2,0.9850299401197604
B1_pam50_centroid,0,2,roc_auc__BRCA_Her2,0.9876984126984126
B1_pam50_centroid,0,3,roc_auc__BRCA_Her2,0.9964285714285714
B1_pam50_centroid,0,4,roc_auc__BRCA_Her2,0.9964071856287424
B1_pam50_centroid,1,0,roc_auc__BRCA_Her2,0.998502994011976
B1_pam50_centroid,1,1,roc_auc__BRCA_Her2,0.9898952095808383
B1_pam50_centroid,1,2,roc_auc__BRCA_Her2,1.0
B1_pam50_centroid,1,3,roc_auc__BRCA_Her2,0.9777777777777779
B1_pam50_centroid,1,4,roc_auc__BRCA_Her2,0.9932135728542915
B1_pam50_centroid,2,0,roc_auc__BRCA_Her2,0.9958832335329342
B1_pam50_centroid,2,1,roc_auc__BRCA_Her2,0.9951347305389222
B1_pam50_centroid,2,2,roc_auc__BRCA_Her2,0.9908730158730158
B1_pam50_centroid,2,3,roc_auc__BRCA_Her2,0.9900793650793651
B1_pam50_centroid,2,4,roc_auc__BRCA_Her2,0.9928143712574851
B1_pam50_centroid,3,0,roc_auc__BRCA_Her2,0.999625748502994
B1_pam50_centroid,3,1,roc_auc__BRCA_Her2,0.9928892215568862
B1_pam50_centroid,3,2,roc_auc__BRCA_Her2,0.9837301587301587
B1_pam50_centroid,3,3,roc_auc__BRCA_Her2,0.9924603174603175
B1_pam50_centroid,3,4,roc_auc__BRCA_Her2,0.9956087824351297
B1_pam50_centroid,4,0,roc_auc__BRCA_Her2,0.99625748502994
B1_pam50_centroid,4,1,roc_auc__BRCA_Her2,0.9936377245508982
B1_pam50_centroid,4,2,roc_auc__BRCA_Her2,0.9928571428571428
B1_pam50_centroid,4,3,roc_auc__BRCA_Her2,0.9940476190476191
B1_pam50_centroid,4,4,roc_auc__BRCA_Her2,0.9912175648702595
B2_elasticnet_logreg,0,0,roc_auc__BRCA_Her2,0.9970059880239521
B2_elasticnet_logreg,0,1,roc_auc__BRCA_Her2,0.9913922155688624
B2_elasticnet_logreg,0,2,roc_auc__BRCA_Her2,0.996031746031746
B2_elasticnet_logreg,0,3,roc_auc__BRCA_Her2,0.9972222222222221
B2_elasticnet_logreg,0,4,roc_auc__BRCA_Her2,0.9960079840319361
B2_elasticnet_logreg,1,0,roc_auc__BRCA_Her2,0.9910179640718564
B2_elasticnet_logreg,1,1,roc_auc__BRCA_Her2,0.9936377245508983
B2_elasticnet_logreg,1,2,roc_auc__BRCA_Her2,0.9992063492063492
B2_elasticnet_logreg,1,3,roc_auc__BRCA_Her2,0.986111111111111
B2_elasticnet_logreg,1,4,roc_auc__BRCA_Her2,0.9940119760479041
B2_elasticnet_logreg,2,0,roc_auc__BRCA_Her2,0.9955089820359281
B2_elasticnet_logreg,2,1,roc_auc__BRCA_Her2,0.9962574850299402
B2_elasticnet_logreg,2,2,roc_auc__BRCA_Her2,0.9988095238095238
B2_elasticnet_logreg,2,3,roc_auc__BRCA_Her2,0.9932539682539682
B2_elasticnet_logreg,2,4,roc_auc__BRCA_Her2,0.9964071856287425
B2_elasticnet_logreg,3,0,roc_auc__BRCA_Her2,0.9985029940119761
B2_elasticnet_logreg,3,1,roc_auc__BRCA_Her2,1.0
B2_elasticnet_logreg,3,2,roc_auc__BRCA_Her2,0.9841269841269841
B2_elasticnet_logreg,3,3,roc_auc__BRCA_Her2,0.996031746031746
B2_elasticnet_logreg,3,4,roc_auc__BRCA_Her2,0.9972055888223553
B2_elasticnet_logreg,4,0,roc_auc__BRCA_Her2,0.9947604790419161
B2_elasticnet_logreg,4,1,roc_auc__BRCA_Her2,0.9932634730538922
B2_elasticnet_logreg,4,2,roc_auc__BRCA_Her2,0.9988095238095238
B2_elasticnet_logreg,4,3,roc_auc__BRCA_Her2,0.9956349206349207
B2_elasticnet_logreg,4,4,roc_auc__BRCA_Her2,0.9924151696606787
B3_linear_svm,0,0,roc_auc__BRCA_Her2,0.9977544910179641
B3_linear_svm,0,1,roc_auc__BRCA_Her2,0.9854041916167664
B3_linear_svm,0,2,roc_auc__BRCA_Her2,0.9984126984126984
B3_linear_svm,0,3,roc_auc__BRCA_Her2,0.9900793650793651
B3_linear_svm,0,4,roc_auc__BRCA_Her2,0.9840319361277444
B3_linear_svm,1,0,roc_auc__BRCA_Her2,0.9831586826347305
B3_linear_svm,1,1,roc_auc__BRCA_Her2,0.9883982035928144
B3_linear_svm,1,2,roc_auc__BRCA_Her2,0.9873015873015873
B3_linear_svm,1,3,roc_auc__BRCA_Her2,0.990079365079365
B3_linear_svm,1,4,roc_auc__BRCA_Her2,0.9932135728542913
B3_linear_svm,2,0,roc_auc__BRCA_Her2,0.9921407185628743
B3_linear_svm,2,1,roc_auc__BRCA_Her2,0.9839071856287426
B3_linear_svm,2,2,roc_auc__BRCA_Her2,0.9940476190476191
B3_linear_svm,2,3,roc_auc__BRCA_Her2,0.9972222222222221
B3_linear_svm,2,4,roc_auc__BRCA_Her2,0.9968063872255488
B3_linear_svm,3,0,roc_auc__BRCA_Her2,0.9880239520958084
B3_linear_svm,3,1,roc_auc__BRCA_Her2,0.9977544910179641
B3_linear_svm,3,2,roc_auc__BRCA_Her2,0.9837301587301587
B3_linear_svm,3,3,roc_auc__BRCA_Her2,0.9964285714285713
B3_linear_svm,3,4,roc_auc__BRCA_Her2,0.9928143712574851
B3_linear_svm,4,0,roc_auc__BRCA_Her2,0.9917664670658682
B3_linear_svm,4,1,roc_auc__BRCA_Her2,0.9794161676646707
B3_linear_svm,4,2,roc_auc__BRCA_Her2,0.9968253968253968
B3_linear_svm,4,3,roc_auc__BRCA_Her2,0.9984126984126984
B3_linear_svm,4,4,roc_auc__BRCA_Her2,0.9880239520958084
B4_random_forest,0,0,roc_auc__BRCA_Her2,0.999251497005988
B4_random_forest,0,1,roc_auc__BRCA_Her2,0.9985029940119761
B4_random_forest,0,2,roc_auc__BRCA_Her2,0.9992063492063492
B4_random_forest,0,3,roc_auc__BRCA_Her2,0.9968253968253968
B4_random_forest,0,4,roc_auc__BRCA_Her2,0.9940119760479043
B4_random_forest,1,0,roc_auc__BRCA_Her2,0.9958832335329342
B4_random_forest,1,1,roc_auc__BRCA_Her2,0.9977544910179641
B4_random_forest,1,2,roc_auc__BRCA_Her2,0.9936507936507936
B4_random_forest,1,3,roc_auc__BRCA_Her2,0.998015873015873
B4_random_forest,1,4,roc_auc__BRCA_Her2,0.9988023952095808
B4_random_forest,2,0,roc_auc__BRCA_Her2,0.9985029940119761
B4_random_forest,2,1,roc_auc__BRCA_Her2,0.9981287425149702
B4_random_forest,2,2,roc_auc__BRCA_Her2,0.9992063492063492
B4_random_forest,2,3,roc_auc__BRCA_Her2,0.9984126984126984
B4_random_forest,2,4,roc_auc__BRCA_Her2,0.9996007984031936
B4_random_forest,3,0,roc_auc__BRCA_Her2,1.0
B4_random_forest,3,1,roc_auc__BRCA_Her2,1.0
B4_random_forest,3,2,roc_auc__BRCA_Her2,0.9944444444444444
B4_random_forest,3,3,roc_auc__BRCA_Her2,0.9972222222222222
B4_random_forest,3,4,roc_auc__BRCA_Her2,0.9964071856287425
B4_random_forest,4,0,roc_auc__BRCA_Her2,0.997380239520958
B4_random_forest,4,1,roc_auc__BRCA_Her2,0.9958832335329341
B4_random_forest,4,2,roc_auc__BRCA_Her2,0.998015873015873
B4_random_forest,4,3,roc_auc__BRCA_Her2,0.9988095238095238
B4_random_forest,4,4,roc_auc__BRCA_Her2,0.9972055888223552
B5_xgboost,0,0,roc_auc__BRCA_Her2,0.9985029940119761
B5_xgboost,0,1,roc_auc__BRCA_Her2,0.997380239520958
B5_xgboost,0,2,roc_auc__BRCA_Her2,1.0
B5_xgboost,0,3,roc_auc__BRCA_Her2,0.9968253968253967
B5_xgboost,0,4,roc_auc__BRCA_Her2,0.9920159680638723
B5_xgboost,1,0,roc_auc__BRCA_Her2,0.9925149700598802
B5_xgboost,1,1,roc_auc__BRCA_Her2,0.998877245508982
B5_xgboost,1,2,roc_auc__BRCA_Her2,0.9976190476190476
B5_xgboost,1,3,roc_auc__BRCA_Her2,0.9956349206349207
B5_xgboost,1,4,roc_auc__BRCA_Her2,0.9952095808383233
B5_xgboost,2,0,roc_auc__BRCA_Her2,0.9966317365269461
B5_xgboost,2,1,roc_auc__BRCA_Her2,0.9966317365269461
B5_xgboost,2,2,roc_auc__BRCA_Her2,0.9988095238095238
B5_xgboost,2,3,roc_auc__BRCA_Her2,0.998015873015873
B5_xgboost,2,4,roc_auc__BRCA_Her2,0.9968063872255489
B5_xgboost,3,0,roc_auc__BRCA_Her2,0.998877245508982
B5_xgboost,3,1,roc_auc__BRCA_Her2,1.0
B5_xgboost,3,2,roc_auc__BRCA_Her2,0.9904761904761905
B5_xgboost,3,3,roc_auc__BRCA_Her2,0.9972222222222222
B5_xgboost,3,4,roc_auc__BRCA_Her2,0.9984031936127745
B5_xgboost,4,0,roc_auc__BRCA_Her2,0.9958832335329341
B5_xgboost,4,1,roc_auc__BRCA_Her2,0.9940119760479043
B5_xgboost,4,2,roc_auc__BRCA_Her2,0.998015873015873
B5_xgboost,4,3,roc_auc__BRCA_Her2,0.9996031746031746
B5_xgboost,4,4,roc_auc__BRCA_Her2,0.9992015968063872
B2_elasticnet_logreg__LATE,0,0,roc_auc__BRCA_Her2,0.9921407185628742
B2_elasticnet_logreg__LATE,0,1,roc_auc__BRCA_Her2,0.9805389221556886
B2_elasticnet_logreg__LATE,0,2,roc_auc__BRCA_Her2,0.9916666666666666
B2_elasticnet_logreg__LATE,0,3,roc_auc__BRCA_Her2,0.9821428571428571
B2_elasticnet_logreg__LATE,0,4,roc_auc__BRCA_Her2,0.9600798403193613
B2_elasticnet_logreg__LATE,1,0,roc_auc__BRCA_Her2,0.9782934131736527
B2_elasticnet_logreg__LATE,1,1,roc_auc__BRCA_Her2,0.9842814371257484
B2_elasticnet_logreg__LATE,1,2,roc_auc__BRCA_Her2,0.9821428571428571
B2_elasticnet_logreg__LATE,1,3,roc_auc__BRCA_Her2,0.9892857142857142
B2_elasticnet_logreg__LATE,1,4,roc_auc__BRCA_Her2,0.9824351297405189
B2_elasticnet_logreg__LATE,2,0,roc_auc__BRCA_Her2,0.9925149700598802
B2_elasticnet_logreg__LATE,2,1,roc_auc__BRCA_Her2,0.9809131736526946
B2_elasticnet_logreg__LATE,2,2,roc_auc__BRCA_Her2,0.9880952380952381
B2_elasticnet_logreg__LATE,2,3,roc_auc__BRCA_Her2,0.9718253968253968
B2_elasticnet_logreg__LATE,2,4,roc_auc__BRCA_Her2,0.9924151696606787
B2_elasticnet_logreg__LATE,3,0,roc_auc__BRCA_Her2,0.9749251497005987
B2_elasticnet_logreg__LATE,3,1,roc_auc__BRCA_Her2,0.9981287425149701
B2_elasticnet_logreg__LATE,3,2,roc_auc__BRCA_Her2,0.9722222222222222
B2_elasticnet_logreg__LATE,3,3,roc_auc__BRCA_Her2,0.984920634920635
B2_elasticnet_logreg__LATE,3,4,roc_auc__BRCA_Her2,0.9720558882235528
B2_elasticnet_logreg__LATE,4,0,roc_auc__BRCA_Her2,0.9925149700598802
B2_elasticnet_logreg__LATE,4,1,roc_auc__BRCA_Her2,0.9595808383233533
B2_elasticnet_logreg__LATE,4,2,roc_auc__BRCA_Her2,0.9853174603174604
B2_elasticnet_logreg__LATE,4,3,roc_auc__BRCA_Her2,0.9924603174603175
B2_elasticnet_logreg__LATE,4,4,roc_auc__BRCA_Her2,0.9688622754491019
B3_linear_svm__LATE,0,0,roc_auc__BRCA_Her2,0.9977544910179641
B3_linear_svm__LATE,0,1,roc_auc__BRCA_Her2,0.9839071856287425
B3_linear_svm__LATE,0,2,roc_auc__BRCA_Her2,0.9976190476190476
B3_linear_svm__LATE,0,3,roc_auc__BRCA_Her2,0.9773809523809524
B3_linear_svm__LATE,0,4,roc_auc__BRCA_Her2,0.9812375249500999
B3_linear_svm__LATE,1,0,roc_auc__BRCA_Her2,0.9936377245508982
B3_linear_svm__LATE,1,1,roc_auc__BRCA_Her2,0.9820359281437125
B3_linear_svm__LATE,1,2,roc_auc__BRCA_Her2,0.9837301587301588
B3_linear_svm__LATE,1,3,roc_auc__BRCA_Her2,0.9932539682539683
B3_linear_svm__LATE,1,4,roc_auc__BRCA_Her2,0.9864271457085828
B3_linear_svm__LATE,2,0,roc_auc__BRCA_Her2,0.9928892215568862
B3_linear_svm__LATE,2,1,roc_auc__BRCA_Her2,0.9910179640718563
B3_linear_svm__LATE,2,2,roc_auc__BRCA_Her2,0.9857142857142858
B3_linear_svm__LATE,2,3,roc_auc__BRCA_Her2,0.988095238095238
B3_linear_svm__LATE,2,4,roc_auc__BRCA_Her2,0.994810379241517
B3_linear_svm__LATE,3,0,roc_auc__BRCA_Her2,0.9700598802395209
B3_linear_svm__LATE,3,1,roc_auc__BRCA_Her2,0.9981287425149701
B3_linear_svm__LATE,3,2,roc_auc__BRCA_Her2,0.9805555555555555
B3_linear_svm__LATE,3,3,roc_auc__BRCA_Her2,0.9896825396825397
B3_linear_svm__LATE,3,4,roc_auc__BRCA_Her2,0.9848303393213573
B3_linear_svm__LATE,4,0,roc_auc__BRCA_Her2,0.9913922155688623
B3_linear_svm__LATE,4,1,roc_auc__BRCA_Her2,0.9655688622754491
B3_linear_svm__LATE,4,2,roc_auc__BRCA_Her2,0.9948412698412699
B3_linear_svm__LATE,4,3,roc_auc__BRCA_Her2,0.9916666666666666
B3_linear_svm__LATE,4,4,roc_auc__BRCA_Her2,0.9868263473053893
B4_random_forest__LATE,0,0,roc_auc__BRCA_Her2,0.9999999999999999
B4_random_forest__LATE,0,1,roc_auc__BRCA_Her2,0.9842814371257484
B4_random_forest__LATE,0,2,roc_auc__BRCA_Her2,0.9938492063492064
B4_random_forest__LATE,0,3,roc_auc__BRCA_Her2,0.9900793650793651
B4_random_forest__LATE,0,4,roc_auc__BRCA_Her2,0.9936127744510977
B4_random_forest__LATE,1,0,roc_auc__BRCA_Her2,0.9977544910179642
B4_random_forest__LATE,1,1,roc_auc__BRCA_Her2,0.9854041916167665
B4_random_forest__LATE,1,2,roc_auc__BRCA_Her2,0.9912698412698414
B4_random_forest__LATE,1,3,roc_auc__BRCA_Her2,0.9880952380952381
B4_random_forest__LATE,1,4,roc_auc__BRCA_Her2,0.9936127744510979
B4_random_forest__LATE,2,0,roc_auc__BRCA_Her2,0.9966317365269461
B4_random_forest__LATE,2,1,roc_auc__BRCA_Her2,0.9966317365269461
B4_random_forest__LATE,2,2,roc_auc__BRCA_Her2,0.9908730158730158
B4_random_forest__LATE,2,3,roc_auc__BRCA_Her2,0.9938492063492064
B4_random_forest__LATE,2,4,roc_auc__BRCA_Her2,0.9964071856287425
B4_random_forest__LATE,3,0,roc_auc__BRCA_Her2,0.9960703592814372
B4_random_forest__LATE,3,1,roc_auc__BRCA_Her2,0.999251497005988
B4_random_forest__LATE,3,2,roc_auc__BRCA_Her2,0.9874999999999999
B4_random_forest__LATE,3,3,roc_auc__BRCA_Her2,0.9938492063492064
B4_random_forest__LATE,3,4,roc_auc__BRCA_Her2,0.9892215568862275
B4_random_forest__LATE,4,0,roc_auc__BRCA_Her2,0.9883982035928143
B4_random_forest__LATE,4,1,roc_auc__BRCA_Her2,0.9824101796407185
B4_random_forest__LATE,4,2,roc_auc__BRCA_Her2,0.9988095238095238
B4_random_forest__LATE,4,3,roc_auc__BRCA_Her2,0.9946428571428572
B4_random_forest__LATE,4,4,roc_auc__BRCA_Her2,0.9922155688622755
B5_xgboost__LATE,0,0,roc_auc__BRCA_Her2,0.9955089820359281
B5_xgboost__LATE,0,1,roc_auc__BRCA_Her2,0.9831586826347306
B5_xgboost__LATE,0,2,roc_auc__BRCA_Her2,0.9936507936507937
B5_xgboost__LATE,0,3,roc_auc__BRCA_Her2,0.9876984126984126
B5_xgboost__LATE,0,4,roc_auc__BRCA_Her2,0.9856287425149701
B5_xgboost__LATE,1,0,roc_auc__BRCA_Her2,0.9973802395209581
B5_xgboost__LATE,1,1,roc_auc__BRCA_Her2,0.9947604790419161
B5_xgboost__LATE,1,2,roc_auc__BRCA_Her2,0.9896825396825397
B5_xgboost__LATE,1,3,roc_auc__BRCA_Her2,0.9785714285714285
B5_xgboost__LATE,1,4,roc_auc__BRCA_Her2,0.9960079840319361
B5_xgboost__LATE,2,0,roc_auc__BRCA_Her2,0.9906437125748504
B5_xgboost__LATE,2,1,roc_auc__BRCA_Her2,0.9977544910179641
B5_xgboost__LATE,2,2,roc_auc__BRCA_Her2,0.9880952380952381
B5_xgboost__LATE,2,3,roc_auc__BRCA_Her2,0.9841269841269841
B5_xgboost__LATE,2,4,roc_auc__BRCA_Her2,0.9888223552894211
B5_xgboost__LATE,3,0,roc_auc__BRCA_Her2,0.9869011976047904
B5_xgboost__LATE,3,1,roc_auc__BRCA_Her2,0.9977544910179641
B5_xgboost__LATE,3,2,roc_auc__BRCA_Her2,0.9841269841269842
B5_xgboost__LATE,3,3,roc_auc__BRCA_Her2,0.9892857142857143
B5_xgboost__LATE,3,4,roc_auc__BRCA_Her2,0.9912175648702595
B5_xgboost__LATE,4,0,roc_auc__BRCA_Her2,0.9891467065868264
B5_xgboost__LATE,4,1,roc_auc__BRCA_Her2,0.9846556886227545
B5_xgboost__LATE,4,2,roc_auc__BRCA_Her2,0.996031746031746
B5_xgboost__LATE,4,3,roc_auc__BRCA_Her2,0.9972222222222222
B5_xgboost__LATE,4,4,roc_auc__BRCA_Her2,0.9792415169660679
B0a_dummy_stratified,0,0,pr_auc__BRCA_Her2,0.09573350147120639
B0a_dummy_stratified,0,1,pr_auc__BRCA_Her2,0.09435987509758001
B0a_dummy_stratified,0,2,pr_auc__BRCA_Her2,0.08066939890710383
B0a_dummy_stratified,0,3,pr_auc__BRCA_Her2,0.08196721311475409
B0a_dummy_stratified,0,4,pr_auc__BRCA_Her2,0.08241758241758242
B0a_dummy_stratified,1,0,pr_auc__BRCA_Her2,0.0867749054224464
B0a_dummy_stratified,1,1,pr_auc__BRCA_Her2,0.08743169398907104
B0a_dummy_stratified,1,2,pr_auc__BRCA_Her2,0.08066939890710383
B0a_dummy_stratified,1,3,pr_auc__BRCA_Her2,0.10307377049180329
B0a_dummy_stratified,1,4,pr_auc__BRCA_Her2,0.08136752136752137
B0a_dummy_stratified,2,0,pr_auc__BRCA_Her2,0.0867749054224464
B0a_dummy_stratified,2,1,pr_auc__BRCA_Her2,0.0864314988290398
B0a_dummy_stratified,2,2,pr_auc__BRCA_Her2,0.10307377049180329
B0a_dummy_stratified,2,3,pr_auc__BRCA_Her2,0.08196721311475409
B0a_dummy_stratified,2,4,pr_auc__BRCA_Her2,0.08136752136752137
B0a_dummy_stratified,3,0,pr_auc__BRCA_Her2,0.11430748213535098
B0a_dummy_stratified,3,1,pr_auc__BRCA_Her2,0.1370023419203747
B0a_dummy_stratified,3,2,pr_auc__BRCA_Her2,0.08066939890710383
B0a_dummy_stratified,3,3,pr_auc__BRCA_Her2,0.08066939890710383
B0a_dummy_stratified,3,4,pr_auc__BRCA_Her2,0.0892063492063492
B0a_dummy_stratified,4,0,pr_auc__BRCA_Her2,0.09573350147120639
B0a_dummy_stratified,4,1,pr_auc__BRCA_Her2,0.0864314988290398
B0a_dummy_stratified,4,2,pr_auc__BRCA_Her2,0.08770491803278688
B0a_dummy_stratified,4,3,pr_auc__BRCA_Her2,0.08196721311475409
B0a_dummy_stratified,4,4,pr_auc__BRCA_Her2,0.0892063492063492
B0b_dummy_mostfreq,0,0,pr_auc__BRCA_Her2,0.08743169398907104
B0b_dummy_mostfreq,0,1,pr_auc__BRCA_Her2,0.08743169398907104
B0b_dummy_mostfreq,0,2,pr_auc__BRCA_Her2,0.08196721311475409
B0b_dummy_mostfreq,0,3,pr_auc__BRCA_Her2,0.08196721311475409
B0b_dummy_mostfreq,0,4,pr_auc__BRCA_Her2,0.08241758241758242
B0b_dummy_mostfreq,1,0,pr_auc__BRCA_Her2,0.08743169398907104
B0b_dummy_mostfreq,1,1,pr_auc__BRCA_Her2,0.08743169398907104
B0b_dummy_mostfreq,1,2,pr_auc__BRCA_Her2,0.08196721311475409
B0b_dummy_mostfreq,1,3,pr_auc__BRCA_Her2,0.08196721311475409
B0b_dummy_mostfreq,1,4,pr_auc__BRCA_Her2,0.08241758241758242
B0b_dummy_mostfreq,2,0,pr_auc__BRCA_Her2,0.08743169398907104
B0b_dummy_mostfreq,2,1,pr_auc__BRCA_Her2,0.08743169398907104
B0b_dummy_mostfreq,2,2,pr_auc__BRCA_Her2,0.08196721311475409
B0b_dummy_mostfreq,2,3,pr_auc__BRCA_Her2,0.08196721311475409
B0b_dummy_mostfreq,2,4,pr_auc__BRCA_Her2,0.08241758241758242
B0b_dummy_mostfreq,3,0,pr_auc__BRCA_Her2,0.08743169398907104
B0b_dummy_mostfreq,3,1,pr_auc__BRCA_Her2,0.08743169398907104
B0b_dummy_mostfreq,3,2,pr_auc__BRCA_Her2,0.08196721311475409
B0b_dummy_mostfreq,3,3,pr_auc__BRCA_Her2,0.08196721311475409
B0b_dummy_mostfreq,3,4,pr_auc__BRCA_Her2,0.08241758241758242
B0b_dummy_mostfreq,4,0,pr_auc__BRCA_Her2,0.08743169398907104
B0b_dummy_mostfreq,4,1,pr_auc__BRCA_Her2,0.08743169398907104
B0b_dummy_mostfreq,4,2,pr_auc__BRCA_Her2,0.08196721311475409
B0b_dummy_mostfreq,4,3,pr_auc__BRCA_Her2,0.08196721311475409
B0b_dummy_mostfreq,4,4,pr_auc__BRCA_Her2,0.08241758241758242
B1_pam50_centroid,0,0,pr_auc__BRCA_Her2,0.9613738181752888
B1_pam50_centroid,0,1,pr_auc__BRCA_Her2,0.8305298000610501
B1_pam50_centroid,0,2,pr_auc__BRCA_Her2,0.8914102564102564
B1_pam50_centroid,0,3,pr_auc__BRCA_Her2,0.9704545454545455
B1_pam50_centroid,0,4,pr_auc__BRCA_Her2,0.94747520997521
B1_pam50_centroid,1,0,pr_auc__BRCA_Her2,0.9837863270308124
B1_pam50_centroid,1,1,pr_auc__BRCA_Her2,0.9028598933745993
B1_pam50_centroid,1,2,pr_auc__BRCA_Her2,1.0
B1_pam50_centroid,1,3,pr_auc__BRCA_Her2,0.8100451228624603
B1_pam50_centroid,1,4,pr_auc__BRCA_Her2,0.9181528278509701
B1_pam50_centroid,2,0,pr_auc__BRCA_Her2,0.9554198762838468
B1_pam50_centroid,2,1,pr_auc__BRCA_Her2,0.9500133090593618
B1_pam50_centroid,2,2,pr_auc__BRCA_Her2,0.8855842852824276
