modality,gene,smd_B_minus_A,mwu_p,abs_smd,fdr
rna,DSTN,0.1961552110983438,0.10594656214342202,0.1961552110983438,0.21470293950749642
methy,MAPK3,-0.1959230250267996,0.1006764167496385,0.1959230250267996,0.20758518310758795
methy,MKI67,-0.19446401010296316,0.03527506318308237,0.19446401010296316,0.0854893788709403
rna,BLVRA,0.19426082492446145,0.009626996234124687,0.19426082492446145,0.02583774402505779
rna,MCM6,0.19422695380670985,0.03621408572912421,0.19422695380670985,0.08695396924608569
methy,LY96,-0.19404062778340436,0.05176066252388282,0.19404062778340436,0.11858395170815482
methy,CFH,-0.19384847471300343,0.052406003776684286,0.19384847471300343,0.11980510980673637
rna,ECH1,0.19345787694068262,0.0684841922016536,0.19345787694068262,0.14951422801671937
methy,FXYD5,0.1914525058478987,0.13565021934321964,0.1914525058478987,0.2647880825101682
rna,TPD52,0.19136492747193562,0.12107305330838786,0.19136492747193562,0.2401128186986196
rna,RARRES2,0.18973615975283253,0.1630277962479837,0.18973615975283253,0.309609806032355
methy,CALD1,-0.18941965259992588,0.2683637621791426,0.18941965259992588,0.44351721001362115
methy,CTHRC1,-0.18873138998493194,0.020351918671988396,0.18873138998493194,0.051736090714115314
methy,FOXC1,0.18746281741643525,0.03267823105294474,0.18746281741643525,0.07949255081980379
methy,CDH1,-0.18716577896170364,0.14919299874491623,0.18716577896170364,0.2879668727632187
methy,RGS5,-0.18689912717993726,0.0802079687859589,0.18689912717993726,0.17052397946474732
rna,AURKB,0.18634366554192616,0.021334571988628655,0.18634366554192616,0.053708544599280275
methy,MDFIC,-0.18563275971167958,0.10265890996670968,0.18563275971167958,0.21051755660017357
rna,C1S,0.1855463536769773,0.2587432417642225,0.1855463536769773,0.4331281843450064
rna,CDC20,0.1854366536506361,0.015648060635482887,0.1854366536506361,0.04057251649798856
rna,CRNKL1,0.1851115346563661,0.029265993219411344,0.1851115346563661,0.07200099468184723
methy,IGFBP5,0.18295091787214118,0.17819057105809255,0.18295091787214118,0.33161826906083414
methy,SKAP1,-0.1822694340293884,0.054085899973434104,0.1822694340293884,0.12261358475652863
methy,RUNX1,-0.18220480409590956,0.04502687694438385,0.18220480409590956,0.10482063288665702
rna,COL1A2,0.1821060200570909,0.18873394519988906,0.1821060200570909,0.3438504836110181
methy,EXT1,0.18027598805347148,0.18399254952003652,0.18027598805347148,0.3385358666098123
methy,CEP55,-0.18020400364778577,0.06359525931477931,0.18020400364778577,0.14121408863230483
rna,NUF2,0.18003725435148987,0.053350075967578264,0.18003725435148987,0.12115690329000728
rna,NDUFS6,0.17976702565422015,0.06342613041178131,0.17976702565422015,0.14121408863230483
rna,KCTD3,-0.17966359956877495,0.1641031672308365,0.17966359956877495,0.3102911415325424
methy,ERBB2,-0.17883771616312077,0.19807237739233297,0.17883771616312077,0.3544022289705792
rna,TMEM147,0.178268995377578,0.04762609836676701,0.178268995377578,0.11008238750610382
methy,NUF2,0.17798114008133784,0.19113816164729092,0.17798114008133784,0.34677160891037834
rna,COL1A1,0.1778393459305844,0.23271525269371107,0.1778393459305844,0.40199084208660996
methy,EGLN1,-0.17759963362363806,0.0607702411961704,0.17759963362363806,0.13563667236052465
methy,PPP1R1B,0.17634812701369507,0.06993644882225508,0.17634812701369507,0.1521732780906354
methy,STC2,-0.17634281425728954,0.1871435704354304,0.17634281425728954,0.3423936591487663
rna,CEP55,0.17610937554290584,0.031629876721674055,0.17610937554290584,0.07723159748393721
methy,DLGAP5,0.17565848059366093,0.6467599883676977,0.17565848059366093,0.7873863401027547
rna,CST1,-0.17444862968437402,0.15842521078924465,0.17444862968437402,0.30219434480944024
rna,HOXB7,0.1736020215180477,0.0988456268592959,0.1736020215180477,0.20478543746447428
methy,MELK,-0.17306047189764506,0.07878486999944326,0.17306047189764506,0.16888043915722245
rna,HTATIP2,0.1728125557079444,0.05105140834552589,0.1728125557079444,0.11737306095723564
rna,RAD51,0.17241671243126455,0.06705681587408532,0.17241671243126455,0.14738883895166977
rna,BIRC5,0.17238448713506938,0.017524080982147982,0.17238448713506938,0.04489897671757442
rna,ATP6V1C1,0.17221449833608643,0.07502548449567102,0.17221449833608643,0.16215990742075984
rna,CAPN8,-0.17178081608883838,0.026891845073275755,0.17178081608883838,0.06653810809559087
rna,BAG1,-0.17148914424268283,0.11250322558654283,0.17148914424268283,0.22622552637293983
rna,FPR3,0.17118069065814276,0.15983356807288107,0.17118069065814276,0.3044337315640359
methy,PTTG1,-0.1710878557326332,0.09351241549982407,0.1710878557326332,0.1962401094253174
rna,MAP2K4,-0.16994454420365557,0.04452164839045962,0.16994454420365557,0.10431134710110788
methy,ESM1,-0.16987710376859555,0.40890010464960214,0.16987710376859555,0.5937896102359917
methy,PLAT,0.1697602312629636,0.13596124021114875,0.1697602312629636,0.2647880825101682
rna,AKR1B1,0.16975293093804947,0.21467185003671574,0.16975293093804947,0.3778573620564956
methy,GAPDH,0.16886814059074107,0.0658280353186566,0.16886814059074107,0.14542622088254237
rna,NECAB3,0.16871885490961522,0.10290889025489623,0.16871885490961522,0.21051755660017357
methy,ENPP2,0.1686895302471038,0.14359206191129484,0.1686895302471038,0.27798224802201493
rna,S100A4,0.16866009206105112,0.22311263430811246,0.16866009206105112,0.39033443860665895
rna,YWHAZ,0.1683238542806607,0.058207168306445595,0.1683238542806607,0.13081507202434745
methy,TRAM1,-0.16737113118492333,0.08103050033766301,0.16737113118492333,0.17199120905003962
methy,KRT14,-0.16664688210977205,0.19519514870900534,0.16664688210977205,0.3511890556412714
methy,AKT2,-0.16659285313960634,0.04736062378165351,0.16659285313960634,0.10966390426447042
methy,NDC80,-0.16579595675262457,0.21118757607698035,0.16579595675262457,0.37375021978746253
methy,WASL,-0.16483716591696373,0.16772634290546207,0.16483716591696373,0.3157630716437612
rna,FABP4,0.164788605895546,0.16772634290546207,0.164788605895546,0.3157630716437612
rna,PRRX1,0.16423725755765942,0.24839114774329363,0.16423725755765942,0.422329975024265
methy,PLOD2,-0.16408768860814263,0.10366173665733774,0.16408768860814263,0.21172420741805303
rna,KCNK1,-0.16407085112364184,0.17402311699333317,0.16407085112364184,0.32526047334437375
rna,TM4SF1,-0.16370928367111903,0.060607354424433345,0.16370928367111903,0.1355059438852649
methy,TPX2,-0.16284302693653618,0.12657281839479567,0.16284302693653618,0.24949634460521938
methy,VEZF1,-0.1627568332167311,0.14101278096577805,0.1627568332167311,0.27380508591112956
methy,FOXA1,-0.1624739160328981,0.18049480712242738,0.1624739160328981,0.3339925277094489
methy,ID4,0.1622461415406005,0.03706657883315879,0.1622461415406005,0.08883668986028279
rna,POLD2,0.16194326933905723,0.09752006100761793,0.16194326933905723,0.20301051161682002
rna,CLEC2B,0.16151888899916567,0.24985201392449619,0.16151888899916567,0.42425851776198764
rna,SLC2A3,0.16119135841087096,0.10581856039207517,0.16119135841087096,0.21470293950749642
rna,MDFIC,0.16116463721353694,0.3818765540357818,0.16116463721353694,0.5656301524429653
methy,RFC4,-0.16069452913341284,0.29868645759641577,0.16069452913341284,0.47374079171885725
methy,CX3CL1,0.1606176671263144,0.0731064783500715,0.1606176671263144,0.1585397585588362
rna,LOX,0.16056914976634723,0.319549562714056,0.16056914976634723,0.49831318363212335
methy,MAL2,-0.1603437785921955,0.03316450751859638,0.1603437785921955,0.0805246640498256
methy,MFAP5,-0.16022378667311774,0.055582970183012316,0.16022378667311774,0.1257879412329843
rna,CTHRC1,0.1598137051350628,0.3104134199212838,0.1598137051350628,0.48581570178041883
rna,CD4,0.15953571649394366,0.11881405508410742,0.15953571649394366,0.23671695943904222
rna,BNIPL,-0.15911997756513258,0.08986225519814015,0.15911997756513258,0.18949848945192216
methy,MAP3K1,-0.15895581382481463,0.035585735032090865,0.15895581382481463,0.0860816942396388
methy,CCND1,-0.1588530107416569,0.2474205627309266,0.1588530107416569,0.42123107599931014
rna,VWF,0.15862419580449627,0.18873390992055084,0.15862419580449627,0.3438504836110181
rna,CDCA7,0.1583799536634088,0.007050005388147697,0.1583799536634088,0.019199071277156938
methy,NUSAP1,-0.15819218254307962,0.02270889365943867,0.15819218254307962,0.0568378667892309
rna,ADAMTS2,0.15784750322465993,0.27404448503520296,0.15784750322465993,0.4500427130982663
rna,PCOLCE,0.15768281094236491,0.3684698150548148,0.15768281094236491,0.5507966510428128
methy,DNMT3B,-0.15738899749452445,0.09258890728464879,0.15738899749452445,0.19461648958375205
rna,BCL2,-0.15723452061981702,0.010170561148670343,0.15723452061981702,0.027072866664186016
rna,UBE2T,0.15709362134197224,0.0440212112205712,0.15709362134197224,0.10340606397020251
rna,FSCN1,0.15641914634574786,0.0761965006305488,0.15641914634574786,0.164417365978543
methy,CLSTN2,-0.15632656875651593,0.11169992867664255,0.15632656875651593,0.22530777538968738
methy,SCG5,0.15543723698340658,0.45830123716201565,0.15543723698340658,0.6400358623707507
rna,COL10A1,0.1539228915936965,0.27042004823090826,0.1539228915936965,0.44501561616355606
rna,EZH2,0.15380348422071943,0.05634435777530693,0.15380348422071943,0.127289253478476
rna,PXMP4,0.15338169287980064,0.11797549948425316,0.15338169287980064,0.235769498200069
methy,ADAMTS12,0.15294194607480616,0.046833406697626596,0.15294194607480616,0.10863677732181598
methy,CLDN3,-0.1524477492539512,0.22810661787413145,0.1524477492539512,0.39560813967756575
rna,GOLPH3L,-0.15234095129387054,0.33003589031050695,0.15234095129387054,0.5115950137390795
methy,AGR3,-0.15221756619092738,0.1316567833816295,0.15221756619092738,0.2591244872920253
rna,CCNB2,0.15144876270331287,0.05176066252388282,0.15144876270331287,0.11858395170815482
rna,AEBP1,0.1511156932028313,0.33476719928886445,0.1511156932028313,0.5158485962046767
methy,IGFBP3,0.15108403294318087,0.0949115180497013,0.15108403294318087,0.19821553367614467
methy,MMP9,0.15050118510285382,0.09538159518761073,0.15050118510285382,0.1988775154874901
methy,S100A9,-0.15038270172874932,0.16992889933312405,0.15038270172874932,0.3194466573570595
rna,LY96,0.14929179704433643,0.39097844663150716,0.14929179704433643,0.5745260205591943
methy,QSOX1,0.14780646896280294,0.11576204366361642,0.14780646896280294,0.23170245719420296
methy,CENPA,-0.147625957597906,0.12050517770632835,0.147625957597906,0.23935202727908336
rna,ABCC11,-0.14603102742522656,0.19356484081810454,0.14603102742522656,0.3497089405044754
methy,MT1E,0.14578841060065917,0.19765945592778444,0.14578841060065917,0.35415121827612683
methy,DNMT3A,-0.14576184479206994,0.12510699595687924,0.14576184479206994,0.24698174429785125
methy,CBFB,-0.14535302001117764,0.09374444344478593,0.14535302001117764,0.19640972908834986
rna,LYPLA1,0.14459952558166364,0.1641031672308365,0.14459952558166364,0.3102911415325424
methy,EGFR,0.14436703231485865,0.14719745975096488,0.14436703231485865,0.28453794675074906
methy,RTP4,-0.14420198311675853,0.10141624608463849,0.14420198311675853,0.2087792451092637
rna,ATM,-0.14396205151875127,0.2051888343838434,0.14396205151875127,0.36412608724673845
methy,PRR14,0.14377007852104043,0.09397693292778693,0.14377007852104043,0.19657976791174755
rna,KIF23,0.14376748211584234,0.11223495542637722,0.14376748211584234,0.2260359799982388
rna,CFH,0.14325122790500358,0.3498326584520606,0.14325122790500358,0.530570240591854
methy,TWIST1,0.14300731851304976,0.10265890996670968,0.14300731851304976,0.21051755660017357
rna,TIMP2,0.14227850309995646,0.29484406635381344,0.14227850309995646,0.4710977148752813
rna,TSPYL5,0.14170306370496075,0.1871435704354304,0.14170306370496075,0.3423936591487663
rna,SLC30A1,0.14154632764872044,0.267851373272432,0.14154632764872044,0.443234310676292
methy,MAPRE1,-0.14147163702293525,0.20391966474519752,0.14147163702293525,0.362368870730522
methy,SCNN1A,-0.14100833118200828,0.049108667250513195,0.14100833118200828,0.113307564402161
rna,CCDC3,0.14092895348335274,0.21379688436108923,0.14092895348335274,0.3768278870896267
methy,TIMP2,0.1408470896667936,0.1710382752031281,0.1408470896667936,0.32106751371223036
methy,ELOVL2,-0.14060772366260332,0.3042333340676847,0.14060772366260332,0.4801933182915218
rna,SEC14L2,-0.14049336243502186,0.239277735521364,0.14049336243502186,0.4111399185744072
methy,GIMAP4,-0.13980261850853148,0.2459696693030725,0.13980261850853148,0.4209678529969581
methy,NDUFS2,0.1395990071022169,0.16267052271535742,0.1395990071022169,0.30938361494472816
methy,TBC1D20,0.13909888691766384,0.17140926986579041,0.13909888691766384,0.3212996270644469
methy,ANXA9,-0.13867661751436783,0.10492620078639014,0.13867661751436783,0.21330068047186354
methy,EFNA4,-0.13861479056760606,0.11576204366361642,0.13861479056760606,0.23170245719420296
rna,CHEK1,0.13821595480339777,0.032198073570221135,0.13821595480339777,0.07847147761297796
rna,CENPA,0.1379217188155506,0.04464750499477751,0.1379217188155506,0.10431134710110788
rna,TOP2A,0.13750761518637805,0.09994089484057803,0.13750761518637805,0.20672487642979437
methy,NF1,-0.13694028908666994,0.3425483100709613,0.13694028908666994,0.5228792653139586
rna,NRN1,0.13545279015275197,0.2116208602546621,0.13545279015275197,0.37400747955211705
rna,PHGDH,0.13544991418855543,0.07253864826626508,0.13544991418855543,0.1575714115349136
methy,MDM2,-0.13407272586766786,0.2532840132894736,0.13407272586766786,0.42701590571123743
rna,PGR,-0.1337089852623649,0.15324593252372706,0.1337089852623649,0.29491328347899476
rna,TBC1D20,0.1332858543083702,0.35166899410950603,0.1332858543083702,0.530570240591854
methy,CCNE2,-0.13321225617203783,0.163744118031101,0.13321225617203783,0.3102911415325424
rna,NID1,0.13307584191502603,0.527018512667799,0.13307584191502603,0.6971456700157544
methy,C1orf115,0.13296532961744276,0.18833542022038952,0.13296532961744276,0.3438504836110181
methy,GMPS,-0.13270792135216827,0.22446680533237917,0.13270792135216827,0.39086109936563074
methy,GRHL2,-0.1325894121640614,0.2867223418427446,0.1325894121640614,0.4638260548614262
rna,MMP2,0.13196712879108882,0.23644943307470467,0.13196712879108882,0.4073578429231318
methy,GIT1,0.1319419756487894,0.06565401980710683,0.1319419756487894,0.14528887858506265
rna,NME4,0.13192056641516695,0.27042004823090826,0.13192056641516695,0.44501561616355606
rna,HOXB13,0.13189247361137513,0.043438206388404496,0.13189247361137513,0.10222143133793014
rna,NMU,0.1314346758987664,0.2706407519393451,0.1314346758987664,0.44501561616355606
methy,GABRP,-0.13138893822335534,0.03621408572912421,0.13138893822335534,0.08695396924608569
rna,MTDH,0.131321758920289,0.2474205627309266,0.131321758920289,0.42123107599931014
rna,CCNE2,0.13131740467171504,0.08332781699373944,0.13131740467171504,0.17657884873550983
methy,SSH3,-0.1309635962934319,0.22491949835446057,0.1309635962934319,0.3911250714356684
methy,SIAH2,-0.1309265939556043,0.22356337361305179,0.1309265939556043,0.39033443860665895
methy,CTF1,0.13089819754644258,0.2222131072780208,0.13089819754644258,0.38954767389223893
rna,BUB1B,0.1306810053579599,0.2532840132894736,0.1306810053579599,0.42701590571123743
rna,SND1,0.13067280998151815,0.38967016888537676,0.13067280998151815,0.5745260205591943
rna,IL25,-0.1305067815007659,0.5545693609072098,0.1305067815007659,0.7240056279582567
rna,WASL,0.1304341447954322,0.264283477709086,0.1304341447954322,0.438447302099748
rna,FGFR1,0.1295810371640611,0.18635210409734038,0.1295810371640611,0.342392338362723
methy,NRN1,0.1295728257873791,0.0779809376963109,0.1295728257873791,0.16743345135125265
rna,INHBA,0.12951544414352725,0.29758519737620515,0.12951544414352725,0.4731495365871365
methy,FAM107B,-0.12907981643370778,0.10043076495829333,0.12907981643370778,0.20740789138445634
rna,EFR3A,0.12821762005649165,0.12365444084853834,0.12821762005649165,0.24448572094711007
rna,OXCT1,-0.12812445349822732,0.15668689451559956,0.12812445349822732,0.30020099701440095
rna,GIMAP4,0.12800980846281343,0.19519514870900534,0.12800980846281343,0.3511890556412714
methy,GIMAP7,-0.12780594580413712,0.40021087330925154,0.12780594580413712,0.5841280049760873
methy,MT2A,-0.12746840476008106,0.16554529711755916,0.12746840476008106,0.31256299557515893
methy,VANGL2,0.12714624235184474,0.29484406635381344,0.12714624235184474,0.4710977148752813
rna,PTMS,0.12708021991859675,0.27456495880658405,0.12708021991859675,0.45032813319413223
rna,ADAMTS12,0.1269911027067216,0.36783879135448905,0.1269911027067216,0.5504868548035499
rna,MKI67,0.12650462008834817,0.13596124021114875,0.12650462008834817,0.2647880825101682
rna,SLC2A4RG,0.12637239655252414,0.30479176006337516,0.12637239655252414,0.4804908935950538
methy,LPL,-0.12610618496608128,0.2981355071355003,0.12610618496608128,0.47344501683253654
rna,CRABP2,0.12604489092771923,0.1793399376187218,0.12604489092771923,0.3332797982356504
methy,TMEM45B,-0.12433243737921773,0.19356484081810454,0.12433243737921773,0.3497089405044754
methy,RPL37,0.12424897031305872,0.5777461625375927,0.12424897031305872,0.7372222643775372
rna,PPM1D,0.12396910103897964,0.19397147727648978,0.12396910103897964,0.34995687358633365
rna,GCC1,0.12386668977444568,0.7673608118328987,0.12386668977444568,0.8743874513780135
methy,SLC2A3,0.12352641420893741,0.287796423791043,0.12352641420893741,0.4644069000056706
rna,FGF19,0.12324357732371964,0.5481807478423392,0.12324357732371964,0.7178294268620953
methy,SND1,0.12321217762119213,0.02249796320349619,0.12321217762119213,0.05641863745432732
rna,PLAT,-0.12217473585242494,0.2013984833070699,0.12217473585242494,0.35887054844428506
methy,GPR18,-0.12164653383573087,0.08000339934650758,0.12164653383573087,0.17052397946474732
methy,ADAMTS2,-0.12160494268756969,0.22356337361305179,0.12160494268756969,0.39033443860665895
rna,COTL1,0.12034411559431929,0.26276445600433185,0.12034411559431929,0.4376038824995219
methy,GSTP1,0.1201256150887479,0.292663350155171,0.1201256150887479,0.4693452985821816
rna,CBFB,0.11980818906708779,0.46334669582664245,0.11980818906708779,0.640987601574876
rna,RPRD2,-0.11950212928482623,0.29703564390821546,0.11950212928482623,0.4728545360744753
rna,SQLE,0.11937999056801973,0.11037116416233937,0.11937999056801973,0.22297378265455498
methy,CACNG4,-0.11928558531252256,0.1391018049755328,0.11928558531252256,0.270498869256313
methy,ELMO3,-0.11928377100572608,0.22176431893684623,0.11928377100572608,0.38928628418778816
methy,ZNF703,-0.11669942706151881,0.043034573986670745,0.11669942706151881,0.10145537497039074
methy,SFRP2,0.11632291546115228,0.15807956775623155,0.11632291546115228,0.3019784684049188
rna,XRCC4,0.11626097027148931,0.41227179254979107,0.11626097027148931,0.596370889222916
rna,RSL1D1,0.11582600884864531,0.35044409307533375,0.11582600884864531,0.530570240591854
methy,HOXB13,0.11556618506003047,0.2937523508878995,0.11556618506003047,0.4705108554912225
rna,GRAMD1A,0.11517860124424248,0.2515638933312331,0.11517860124424248,0.4260514960068732
rna,SELENBP1,0.11509113884427846,0.18993325101023417,0.11509113884427846,0.3455508306194596
rna,CLEC11A,0.11486680753509712,0.44123851000064207,0.11486680753509712,0.6257301577410852
rna,SFRP1,0.11440203215042068,0.24500572703271317,0.11440203215042068,0.4198712921048739
rna,RGS2,0.11421251240543052,0.1732732839231902,0.11421251240543052,0.32432564238649003
methy,RACGAP1,0.1141866748242083,0.6348814134583965,0.1141866748242083,0.7794999584900351
methy,SELENBP1,-0.11391486597580569,0.41294810282585326,0.11391486597580569,0.5966847447950872
rna,OLR1,0.11333706272560254,0.2891427999632963,0.11333706272560254,0.46600061681429517
methy,ZEB1,0.11319573901155945,0.18010923846128823,0.11319573901155945,0.3337544946664956
rna,RBBP8,-0.1131438395254783,0.548139554830058,0.1131438395254783,0.7178294268620953
methy,RARRES1,0.11297876235526393,0.27042004823090826,0.11297876235526393,0.44501561616355606
methy,CDKN2A,-0.11289986021126121,0.49276372739806484,0.11289986021126121,0.6667709186355065
rna,CD163,0.11178923167152918,0.4143026563392628,0.11178923167152918,0.5979768339830026
methy,MCM6,0.11154662971757437,0.33239610719842516,0.11154662971757437,0.5146395032786105
methy,MAP2K4,-0.1114816265065923,0.22673679188347085,0.1114816265065923,0.3937581452628725
rna,EXT1,0.11136103154416485,0.3025621349670068,0.11136103154416485,0.4787188956420729
methy,ISM1,0.11029218449933638,0.35228246029591304,0.11029218449933638,0.530570240591854
methy,FPR3,-0.11010212671922076,0.25476487494388567,0.11010212671922076,0.4281236384891429
methy,NECAB3,-0.11006134851367014,0.24356478892269096,0.11006134851367014,0.41795331679072073
methy,SMAD3,-0.10996441954792596,0.40554488374596565,0.10996441954792596,0.5899247525039298
rna,CPXM1,0.1098752935445769,0.4426463554796263,0.1098752935445769,0.6263590585708437
rna,CENPF,0.10984192384540092,0.18010923846128823,0.10984192384540092,0.3337544946664956
methy,CTSS,-0.10983014368750099,0.25849330157606876,0.10983014368750099,0.4331281843450064
rna,GABRP,0.10969140846950032,0.20370865701868024,0.10969140846950032,0.362368870730522
rna,CDH3,0.10946824276419892,0.22176431893684623,0.10946824276419892,0.38928628418778816
methy,SEC62,-0.10934685683321568,0.2597445245226142,0.10934685683321568,0.4342447070204322
methy,SFRP4,0.10927775430434868,0.39097844663150716,0.10927775430434868,0.5745260205591943
rna,CD40,0.10918624278043079,0.5124086013453928,0.10918624278043079,0.681986447897198
rna,VIM,0.10864209758771415,0.48680138774600945,0.10864209758771415,0.6628459147610758
methy,LOX,-0.10854454659944554,0.3104134199212838,0.10854454659944554,0.48581570178041883
methy,CDK4,-0.10846421409077557,0.296486731010441,0.10846421409077557,0.47255983261664153
rna,CMTM3,0.10803088523831536,0.49201630072685865,0.10803088523831536,0.6667709186355065
methy,UBE2C,-0.1079949576676425,0.44901335976737555,0.1079949576676425,0.6305603830679144
rna,GMPS,0.10752812477188084,0.46479388463945637,0.10752812477188084,0.6416230139709392
methy,PRKAR1A,-0.1074689149880338,0.3890170296523441,0.1074689149880338,0.5745260205591943
rna,CTSS,0.10704529580323097,0.3230205180115241,0.10704529580323097,0.5025193447867902
methy,EFR3A,-0.10667780057250392,0.41227179254979107,0.10667780057250392,0.596370889222916
rna,IGFBP4,0.10655915736474669,0.3098481934438515,0.10655915736474669,0.48581570178041883
methy,CD93,-0.10604124524609071,0.28245310608708607,0.10604124524609071,0.45978268772822656
rna,RTP4,0.10601601234044442,0.2532840132894736,0.10601601234044442,0.42701590571123743
methy,LIN9,-0.10596594471752285,0.24693626727381257,0.10596594471752285,0.42123107599931014
rna,FLT1,0.1057092689713093,0.2899527209969248,0.1057092689713093,0.46672687060099793
methy,TFAP2C,0.10549968654061134,0.6281353687178655,0.10549968654061134,0.7741440644824548
methy,CLEC11A,0.1054770873160751,0.28086331033102696,0.1054770873160751,0.4583435177386985
methy,MLPH,-0.10528964664592733,0.5932364870354729,0.10528964664592733,0.7503546218686264
rna,MRC2,0.10528831798157115,0.5063208469938133,0.10528831798157115,0.6794532853770284
rna,GREB1,-0.10520669810715377,0.18126778307943314,0.10520669810715377,0.3349457328878857
rna,FZD6,0.10500255926976552,0.43773014120194864,0.10500255926976552,0.6227945820606038
methy,RSPO2,0.10496339309348743,0.19033426459171143,0.10496339309348743,0.3457960974889974
methy,ASPM,-0.10494785596323164,0.3735422268468592,0.10494785596323164,0.5564579732500804
rna,CX3CL1,0.1047306542071653,0.2771774510664968,0.1047306542071653,0.4540397338403271
rna,ZEB2,0.10470484156871884,0.5684638471306791,0.10470484156871884,0.7325739458559049
rna,EPHX2,-0.10465440863995151,0.22994220870972837,0.10465440863995151,0.39772959935277913
rna,COL14A1,0.10435210352404439,0.38967016888537676,0.10435210352404439,0.5745260205591943
rna,ZEB1,0.10347269361148437,0.7305139274028671,0.10347269361148437,0.8490580486276039
rna,CD9,0.10344621736127999,0.580179308069062,0.10344621736127999,0.7396005114638976
rna,MTOR,-0.10344504359960019,0.1216429906926882,0.10344504359960019,0.24087537333811276
rna,ID4,0.10311447775539806,0.3359568224704823,0.10311447775539806,0.5158485962046767
rna,GOLT1A,-0.10297522602469739,0.264283477709086,0.10297522602469739,0.438447302099748
rna,SOX9,-0.10249508671049427,0.11548767229391704,0.10249508671049427,0.23170245719420296
rna,SLC39A6,-0.10247749056860211,0.11825450058136763,0.10247749056860211,0.23596404954715292
rna,ISM1,0.10247289226067968,0.2013984833070699,0.10247289226067968,0.35887054844428506
methy,FKBP10,0.10227618918493583,0.568061923072812,0.10227618918493583,0.7325739458559049
methy,ETV3,0.10212043380381669,0.4713374462918535,0.10212043380381669,0.6468521611572664
rna,MT2A,-0.10158965825730906,0.602290642901254,0.10158965825730906,0.7566494633740125
methy,CAPN8,-0.10133501490423857,0.13226515782142315,0.10133501490423857,0.25992804842666967
rna,ZNF83,-0.1013241230179833,0.3528966034421569,0.1013241230179833,0.530570240591854
methy,TSPYL5,-0.10089912792220548,0.33536167116636306,0.10089912792220548,0.5158485962046767
methy,XRCC4,-0.10025894826139989,0.530121152289317,0.10025894826139989,0.6998245699429093
rna,ID1,0.10018661046810073,0.3729058220894229,0.10018661046810073,0.5561477185926067
rna,PIP,-0.09997165764408728,0.35228246029591304,0.09997165764408728,0.530570240591854
rna,S100A6,0.09994313966139134,0.5239251672781455,0.09994313966139134,0.6951775202189081
rna,PITX2,0.0996858706650637,0.10290875293070846,0.0996858706650637,0.21051755660017357
rna,ACTR3B,0.0988001903024591,0.2133604223461717,0.0988001903024591,0.37656954976586554
rna,CDC6,0.09864187911706745,0.18379688815738293,0.09864187911706745,0.3385358666098123
rna,SLAMF7,0.09796820156686985,0.34436024267713095,0.09796820156686985,0.5250281164760483
methy,VEGFA,0.09766032674777034,0.448303358791337,0.09766032674777034,0.6302446570021069
rna,BNIP3L,0.09725724329018676,0.296486731010441,0.09725724329018676,0.47255983261664153
rna,ELN,0.09720741976584912,0.44546973945036583,0.09720741976584912,0.6276195136074026
methy,NMU,0.09712990935926182,0.19601406862300697,0.09712990935926182,0.35168822533326805
methy,MUC1,-0.09694049562462742,0.308719781023739,0.09694049562462742,0.4855048372274055
methy,KRT10,-0.09626292300014963,0.2464526362086883,0.09626292300014963,0.42123107599931014
rna,FAM107B,-0.09624492597432868,0.3729058220894229,0.09624492597432868,0.5561477185926067
rna,EGLN1,0.09587017308346435,0.433541323064204,0.09587017308346435,0.6186854677086245
rna,PTPRC,0.09564690243444075,0.3359568224704823,0.09564690243444075,0.5158485962046767
methy,ACTR3B,-0.0956238345664574,0.3407424845098198,0.0956238345664574,0.5213480416705016
rna,PLOD2,0.09534843705070026,0.6315045548407374,0.09534843705070026,0.7775586888512965
rna,RAB25,-0.0951361525100386,0.3519756041471892,0.0951361525100386,0.530570240591854
rna,SFRP2,0.09461412412904108,0.4604597944619814,0.09461412412904108,0.6400358623707507
rna,TWIST1,0.09426612911160678,0.1927534465693842,0.09426612911160678,0.3492144031989262
rna,RUNDC1,-0.09414700961868505,0.18399254952003652,0.09414700961868505,0.3385358666098123
rna,ECM1,-0.09414230578945078,0.37865763443101497,0.09414230578945078,0.562787490990719
rna,MUC1,-0.09387203434363062,0.33476719928886445,0.09387203434363062,0.5158485962046767
rna,NOTCH3,0.09373301688983741,0.7004187049574827,0.09373301688983741,0.8271308161270637
rna,RFC4,0.093702909696042,0.15530354472467073,0.093702909696042,0.2979901101881053
rna,IGFBP5,0.09333194395508738,0.4266118135143607,0.09333194395508738,0.6116652822904576
rna,GIMAP7,0.09322416564890929,0.3265159623335385,0.09322416564890929,0.506743411076782
rna,NDRG1,0.09283273736063274,0.4604597944619814,0.09283273736063274,0.6400358623707507
methy,OXCT1,0.09237431295332472,0.6374190572280171,0.09237431295332472,0.7818766339369161
methy,SELL,-0.0920748760156537,0.566455464568939,0.0920748760156537,0.7315506539165977
rna,DNMT1,0.09141709796336711,0.32418290671980643,0.09141709796336711,0.5037243969246753
rna,AQP1,0.09140174628220549,0.29103493776855205,0.09140174628220549,0.4678890893086004
methy,PDK4,-0.09138587595941267,0.13348843737756358,0.09138587595941267,0.26193577062455453
methy,FSCN1,0.0912781689812692,0.46118057519555256,0.0912781689812692,0.6400358623707507
methy,PGR,-0.0912357601522456,0.35166899410950603,0.0912357601522456,0.530570240591854
