tf,target,edge_sign,is_edge,null,slope,slope_lo,slope_hi,frac_patients_neg,n,obs_coexpr
HOXB7,CLDN4,0,0,real,-0.0004358681262870885,-0.0005199595427739501,-0.0003552622670028048,0.6911764705882353,748,-0.0022133470963120174
HOXB7,ATP6V1C1,0,0,real,-0.0001933356307516675,-0.00025527032470304016,-0.0001315181635410662,0.589572192513369,748,-0.14331203098101
HOXB7,C1orf116,0,0,real,-0.0012500378470071025,-0.0013526782287716784,-0.001146947835274697,0.8021390374331551,748,0.050954767585721934
HOXB7,PTN,0,0,real,-0.001082574400997683,-0.0011665071784282108,-0.0009930417814913296,0.8502673796791443,748,0.1269303616432038
HOXB7,METRN,0,0,real,-0.00023904801292408021,-0.00030022213854926657,-0.00017876142792199614,0.6778074866310161,748,0.10453752570191326
HOXB7,DHX9,0,0,real,-0.0008538179861135945,-0.0009363922688069557,-0.0007728015848476118,0.7620320855614974,748,-0.08092048538657093
ELF3,AR,1,1,real,0.007499708434560216,0.007284233720558935,0.007716255728133584,0.0,748,0.02633880750749661
ELF3,ERBB2,1,1,real,0.012423800528937627,0.012010118487356818,0.01283462103098401,0.0,748,0.21220505276354842
ELF3,MMP9,-1,1,real,-0.000899058471495243,-0.0009632795615932693,-0.0008333137456056669,0.8689839572192514,748,-0.0578054276034763
ELF3,NOTCH3,1,1,real,0.0392882789223274,0.03853072264056185,0.04002623984175974,0.0,748,0.2244300035181386
ELF3,TGFB1,1,1,real,0.0005423693696896877,0.0004513046548856647,0.0006336202294899427,0.3502673796791444,748,0.04343935965648045
ELF3,CFH,0,0,real,-0.0002081729169543201,-0.0002902726321514367,-0.00012736048367631571,0.5601604278074866,748,-0.07889186526992284
ELF3,PPP2R5A,0,0,real,0.005306655044938022,0.005186019559882029,0.005435006229845856,0.001336898395721925,748,0.24211124500572562
ELF3,RARRES1,0,0,real,0.00200883435249767,0.0019230719503115304,0.002100681027093715,0.04946524064171123,748,0.1465756932616123
ELF3,CCND2,0,0,real,-0.0018690201567167206,-0.001926761242361207,-0.0018076825627914778,0.9893048128342246,748,-0.11981784129311807
ELF3,KIF2C,0,0,real,0.0005500706480052369,0.0004745361000893366,0.0006243387179211819,0.30080213903743314,748,0.020512398795183587
AEBP1,FABP4,-1,1,real,-0.003981842135690126,-0.004122096702221775,-0.003829782182514065,0.9946524064171123,748,0.14213219758317733
AEBP1,ESM1,0,0,real,0.006141957938886928,0.005980257819628314,0.006299127329323722,0.0053475935828877,748,0.17023244832757628
RARA,AKT1,1,1,real,0.03697055108017668,0.03622625820372758,0.037640653028421206,0.0,748,0.39769086125815956
RARA,BCL2,-1,1,real,0.01616292624948497,0.015679625379812486,0.01663662376476484,0.0,748,0.4001955603067802
RARA,CDKN2A,1,1,real,-0.0009535586541940239,-0.0010887388881867014,-0.0008143907124805401,0.7486631016042781,748,-0.19557709638203108
RARA,CHEK2,1,1,real,0.0014707746225742907,0.0013130538824841123,0.0016329794524765856,0.2553475935828877,748,-0.15702588392059322
RARA,EGFR,-1,1,real,-0.00374582241191371,-0.0038705046574021513,-0.003623324048279166,0.9799465240641712,748,-0.4256087372960477
RARA,ESR1,1,1,real,0.01652632524851218,0.01611372540306998,0.01692701399223086,0.0,748,0.5738522082733452
RARA,FGFR1,1,1,real,0.0013967958679040914,0.0012636430608513288,0.001527299865961587,0.19385026737967914,748,0.19483231971889184
RARA,FOXC1,1,1,real,0.0008663780841587931,0.0007177343095217813,0.0010199577201860449,0.3114973262032086,748,-0.4621141932519981
RARA,GREB1,1,1,real,0.028134148165981202,0.027545356754209008,0.028774921092415997,0.0,748,0.520099546712872
RARA,IGFBP3,1,1,real,-0.00029576982042807214,-0.00046285755649697286,-0.00011974874738941932,0.6310160427807486,748,-0.17677509836580424
RARA,MMP2,1,1,real,0.0008007849189378132,0.0006988486929596603,0.0009061625705112225,0.2713903743315508,748,0.11967833063761582
RARA,MYC,1,1,real,0.004142130026303286,0.003954267085032038,0.004310625925107732,0.026737967914438502,748,-0.09313496820865491
RARA,PLAT,1,1,real,0.003915558427774784,0.0037407196451056555,0.004111387393263636,0.013368983957219251,748,0.3437694001554722
RARA,PLAU,1,1,real,-0.0007176675605081334,-0.0008307429392639061,-0.0006098340517862465,0.7205882352941176,748,-0.005664547912704916
RARA,RB1,1,1,real,-0.0017481166254745611,-0.0018846620784073447,-0.0016227496965911137,0.8729946524064172,748,0.19776132295257726
RARA,SMAD3,1,1,real,0.01781565454836649,0.017385453733752745,0.018271751759793578,0.0,748,0.3307367679954233
RARA,TGFB1,1,1,real,0.01330775764655428,0.012892484310159456,0.013721247519009104,0.0,748,0.28047298595489306
RARA,VEGFA,-1,1,real,0.00207650067310435,0.0019370291604871705,0.002225675887902186,0.12165775401069519,748,-0.0021370761814670488
RARA,NES,1,1,real,-9.240207088855493e-05,-0.00022871711414324761,3.3934897816418674e-05,0.5601604278074866,748,-0.06119099532003484
RARA,KRT14,1,1,real,0.0003510189228550046,0.00022538621420909783,0.0004859483852354174,0.4358288770053476,748,-0.07004541889219645
RARA,CRABP2,1,1,real,0.06426083941772952,0.06292076696527092,0.06568272808391548,0.0,748,0.3644655372666924
RARA,SOX9,1,1,real,-0.0007402778467837448,-0.0008719334302494169,-0.0006118986789361653,0.6818181818181818,748,-0.23755847447535583
RARA,ETV3,0,0,real,-0.00211299475616113,-0.0023050436694648127,-0.0019141438018346725,0.7874331550802139,748,-0.08963840626279276
RARA,MNDA,0,0,real,-0.0001767338386366592,-0.0002972186490619016,-5.5028863948246455e-05,0.5775401069518716,748,-0.1383339928066076
RARA,OLR1,0,0,real,0.0008939893564305633,0.00078266675935962,0.0009979066910320122,0.2887700534759358,748,0.05211675188099882
RARA,THRSP,0,0,real,-0.0004699896352030268,-0.0005877136856478545,-0.0003399971813447413,0.6417112299465241,748,0.11242773146901436
RARA,S100A4,0,0,real,0.00011491627754467632,-1.952263482521684e-05,0.00024008762769761293,0.49866310160427807,748,-0.2638344873321062
RARA,LPL,0,0,real,-0.005543154564689439,-0.005669440853296581,-0.00543586931047785,0.9973262032085561,748,-0.1589564409004537
RARA,ID4,0,0,real,-0.0014376780971529452,-0.0015630582048235626,-0.0013036500048572949,0.7981283422459893,748,-0.24972525989237143
RARA,DNMT3B,0,0,real,-0.0005974694172172756,-0.0007219889215843198,-0.00046720706944481755,0.6684491978609626,748,-0.09736346048244429
RARA,SND1,0,0,real,0.004992897463829626,0.0048284562813305275,0.005174338080132349,0.016042780748663103,748,0.013962678355267955
RARA,CHCHD2,0,0,real,0.009155810871925171,0.008896419403754147,0.009409522884223425,0.001336898395721925,748,0.1576451526245203
RARA,SLC2A3,0,0,real,-5.674127949179298e-05,-0.00015423030670318986,4.780667062862147e-05,0.5641711229946524,748,-0.12914187274032676
RARA,BAG1,0,0,real,0.011237326374239291,0.010978985294627455,0.011532645278150438,0.0,748,0.3516862933172205
RARA,OXCT1,0,0,real,-0.005398387973360326,-0.005584276992126879,-0.005215971878411848,0.9933155080213903,748,-0.27683503608713883
RARA,GATA3,0,0,real,0.050715196752545565,0.049592953839637306,0.05189654166067937,0.0,748,0.6549395571763217
RARA,CA12,0,0,real,0.01231264911891657,0.011988738560539659,0.012620945188235337,0.0,748,0.6086686693799036
RARA,S100A14,0,0,real,0.0037616694275100517,0.0036148951691170684,0.003917370317678121,0.017379679144385027,748,0.24889244475671546
RARA,MDM2,0,0,real,0.014854747772821907,0.014448351320961996,0.015232595805378706,0.0,748,0.2878204541735655
RARA,HTATIP2,0,0,real,-0.0028055073534438988,-0.0029339154112798535,-0.0026837548981128103,0.9478609625668449,748,-0.20895413472428515
RARA,C1orf116,0,0,real,-0.004701210845862772,-0.004887732253912105,-0.004523726364765972,0.9812834224598931,748,-0.23086091630869465
RARA,IGFBP4,0,0,real,0.16415293895043498,0.16127116148800522,0.16687947883357007,0.0,748,0.6049446137075378
RARA,FGF4,0,0,real,-0.00018904900735280665,-0.00026865108585883254,-0.00010498119302035047,0.6029411764705882,748,-0.04000362798524175
RARA,STC2,0,0,real,0.012113214215203961,0.01174702668874736,0.012485200831752292,0.00267379679144385,748,0.4597206533861301
SOX9,AR,1,1,real,-0.0032079506040436218,-0.003308275274228082,-0.003121804861590904,0.9959893048128342,748,-0.15001807813863335
SOX9,BAG1,1,1,real,0.00025833458901148914,0.00019772224048145994,0.00032322864074122186,0.3649732620320856,748,-0.01957766466061059
SOX9,BCL2,1,1,real,-0.0009900868406316763,-0.001057813940002208,-0.0009168802270580263,0.8716577540106952,748,-0.1514885868161435
SOX9,CCND1,1,1,real,-0.001300917357271089,-0.0013497796174462087,-0.0012539201617197745,0.9772727272727273,748,-0.19982903849320588
SOX9,CDK4,1,1,real,0.0021617088301701614,0.0020872594493689467,0.002232287112942402,0.0213903743315508,748,0.13011413940032207
SOX9,MIA,1,1,real,0.009346079183476788,0.009074997609054152,0.009606837862718653,0.0,748,0.35587336484640864
SOX9,PIK3CA,1,1,real,0.0013099850849339774,0.0012479294309051818,0.0013783295669768459,0.06283422459893048,748,0.15743471949384105
SOX9,PITX2,1,1,real,0.0009467030786153813,0.000874195915307359,0.0010181652155431713,0.15641711229946523,748,0.08769069853690424
SOX9,SNAI2,1,1,real,0.0012024681944210825,0.0011366397328571051,0.0012700415499933375,0.10427807486631016,748,0.1711453598032348
SOX9,TWIST1,1,1,real,0.0002098275356844678,0.00014448350001377094,0.00027373878115749854,0.3983957219251337,748,-0.07514122947599569
SOX9,VEGFA,-1,1,real,0.004967642937448214,0.004833103418280702,0.005102708027010193,0.0,748,0.16559742608081096
SOX9,COL1A2,1,1,real,-0.0009572053002774611,-0.0010201316454726715,-0.0008962845343991853,0.8676470588235294,748,-0.07889241006205842
SOX9,IGFBP4,1,1,real,-0.000610691961855586,-0.0006945645653890898,-0.0005325858338417259,0.6938502673796791,748,-0.19604327794316997
SOX9,LXN,1,1,real,0.002271550384087823,0.0021973076271801706,0.002344193446889658,0.0106951871657754,748,0.1845226446722039
SOX9,NES,1,1,real,0.002594923433505742,0.0024924766143637417,0.0026972699111245343,0.014705882352941176,748,0.1391566566129579
SOX9,COL10A1,-1,1,real,-0.002744176002416873,-0.0028091855722092722,-0.002679396149774587,1.0,748,-0.10469861138506031
SOX9,MAPK3,1,1,real,-0.0005606975471567671,-0.0006102423938005774,-0.000509545414842607,0.7727272727272727,748,-0.18746523903600806
SOX9,CTF1,0,0,real,0.004747724188234385,0.004605855191178967,0.004892905122931896,0.00267379679144385,748,0.21026506381268606
SOX9,TRPS1,0,0,real,0.0005793198468761253,0.0005191306302889623,0.0006413496492609862,0.232620320855615,748,0.05709779996591895
SOX9,DHX9,0,0,real,0.0011319916338847417,0.0010438099567047544,0.001224315283425134,0.1590909090909091,748,0.1871263783276871
SOX9,CACNG4,0,0,real,-0.0011886598827871833,-0.0012723248884780756,-0.0010918825208912934,0.8168449197860963,748,-0.30520261866096
SOX9,FGFR1,0,0,real,0.003975591597681841,0.0038569876471444718,0.004092142407831349,0.00267379679144385,748,-0.020031576725642708
SOX9,SMAD3,0,0,real,0.0009900330130505552,0.0009313658552786738,0.001048967798659453,0.10962566844919786,748,-0.06362707636411577
SOX9,CDC6,0,0,real,-0.0004871219829880297,-0.0005322720018736753,-0.00044475324449018183,0.820855614973262,748,0.0054576846824219505
SOX9,CD163,0,0,real,-0.0016672121995890685,-0.0017183837171356779,-0.001607283674120951,0.983957219251337,748,-0.035938346331906616
SOX9,CEP55,0,0,real,3.0467181371893797e-05,-1.5509728530716433e-05,7.72744760065858e-05,0.48663101604278075,748,0.11030005022051646
SOX9,PI4KB,0,0,real,0.00497181838836501,0.004835873995275723,0.005106600725630284,0.004010695187165776,748,0.3352713596724273
SOX9,E2F1,0,0,real,9.374286146890966e-05,3.5065106451785724e-05,0.00015023421849341738,0.5,748,-0.00814125898079083
SOX9,FGF3,0,0,real,0.0007835132521436069,0.0007371148144151457,0.0008350102755584738,0.1163101604278075,748,-0.04833419956743122
SOX9,S100A4,0,0,real,-0.00023205897537576192,-0.00029616959506015506,-0.0001631402293082772,0.5922459893048129,748,0.011574911771630477
SOX9,FMOD,0,0,real,0.0013086123196922766,0.0012344344265309917,0.0013731650490568566,0.0748663101604278,748,0.10371477413477188
SOX9,FABP4,0,0,real,-0.0001929549194470626,-0.0002622716350482145,-0.0001237175891668919,0.5601604278074866,748,-0.01094563392361012
SOX9,SCNN1A,0,0,real,-0.0004082567694326347,-0.0004936147394752773,-0.0003232204660095953,0.6189839572192514,748,-0.06689468224668951
SOX9,DLGAP5,0,0,real,-7.794812859539187e-05,-0.00012649176489361048,-2.8905260113921306e-05,0.5294117647058824,748,0.0855735400997262
AR,AKT1,1,1,permute_graph,0.0013117590980976169,0.0012005823827971223,0.0014182339294586562,0.17245989304812834,748,0.29868313632562377
AR,ALDH1A3,1,1,permute_graph,-0.0011865322766559934,-0.0012392314096363656,-0.0011294543330066663,0.9358288770053476,748,-0.06143826014722319
AR,AZGP1,1,1,permute_graph,0.008837918360608028,0.008626723078234328,0.009039755237219048,0.0,748,0.3943911011300731
AR,BCL2,1,1,permute_graph,0.0031051229922110855,0.0030119051915114504,0.0031952619049930523,0.013368983957219251,748,0.463074210739909
AR,CCNB1,-1,1,permute_graph,0.0002673029793350021,0.0001960186933025334,0.0003315045184986214,0.3502673796791444,748,-0.20520665446107667
AR,CCND1,1,1,permute_graph,0.0021120900764261207,0.00204854752396216,0.0021775502536703997,0.0053475935828877,748,0.3520133263038899
AR,CDC6,1,1,permute_graph,8.549872798672514e-05,3.0859883639333936e-05,0.00013730819506193857,0.4679144385026738,748,-0.19985122156556848
AR,CDH1,-1,1,permute_graph,0.0012211054219464221,0.0011643378351557305,0.0012764144695671885,0.04411764705882353,748,0.21376073691222724
AR,CDK6,1,1,permute_graph,-0.0013527248779796545,-0.001425902559938667,-0.0012723014013932654,0.8903743315508021,748,-0.21406457629202924
AR,CDKN1B,1,1,permute_graph,0.0012896061667827172,0.0011994370805178875,0.0013804403998660343,0.1483957219251337,748,0.28570786494978484
AR,EGFR,-1,1,permute_graph,-0.002613183785787718,-0.00268337164438577,-0.002549318073824987,1.0,748,-0.14463223541133738
AR,ERBB2,1,1,permute_graph,-0.000643994995856029,-0.0006972639147858767,-0.0005890521615492119,0.8409090909090909,748,0.38448610621266116
AR,ERBB3,1,1,permute_graph,-0.0001129573570073001,-0.00017554912345634253,-5.0175186821861576e-05,0.5521390374331551,748,0.5696327829300738
AR,ESR1,-1,1,permute_graph,0.015033783036435221,0.014650473199281951,0.015387083699260822,0.0,748,0.5801898653651602
AR,FOXA1,1,1,permute_graph,0.005645452935826333,0.005539350527135942,0.005764896567094757,0.0,748,0.6733789120295961
AR,GREB1,1,1,permute_graph,0.004184698613664324,0.0040564995587956156,0.00430320918928054,0.0053475935828877,748,0.48962111118858476
AR,GSTP1,1,1,permute_graph,-0.0019341921110084656,-0.002005841073878076,-0.001862385491790736,0.9745989304812834,748,-0.3117696456543612
AR,IGF1R,1,1,permute_graph,0.002454869395268021,0.0023783984714654156,0.002533258418373077,0.0066844919786096255,748,0.4585296804227088
AR,IGFBP3,1,1,permute_graph,-0.0018221615783375505,-0.001879297042561865,-0.0017622617682317141,0.9732620320855615,748,-0.0365825627792118
AR,MDM2,1,1,permute_graph,0.0021969838311718098,0.002129399379610633,0.002265495704729757,0.009358288770053475,748,0.3808665243048334
AR,MMP2,1,1,permute_graph,0.004284623217579714,0.004168549922664084,0.004400582532014501,0.0,748,0.2209703440463434
AR,MMP9,1,1,permute_graph,-0.0011356405206207258,-0.0012022905974024688,-0.0010663282902674326,0.9090909090909091,748,-0.21333876672693766
AR,MYC,1,1,permute_graph,-0.0010312507442014418,-0.0010992061437452927,-0.0009589148788792189,0.8596256684491979,748,-0.23110853867271877
AR,NCOA3,1,1,permute_graph,0.0022281967540505655,0.002156859532306999,0.002304770338085294,0.022727272727272728,748,0.30658180515972205
AR,NCOR1,1,1,permute_graph,0.0003925440720084951,0.00029974753785701734,0.00048050679798933564,0.3235294117647059,748,0.38216797264931285
AR,NDRG1,1,1,permute_graph,-0.0020418486122536655,-0.0020945465761689633,-0.0019874693992754785,0.9946524064171123,748,-0.254955753666987
AR,NF1,1,1,permute_graph,0.002993105001060322,0.0028976836569819743,0.003075552965412057,0.016042780748663103,748,0.43772143067548336
AR,PIK3R1,1,1,permute_graph,-5.853688510370123e-06,-8.491267772111614e-05,6.615543051136548e-05,0.5280748663101604,748,0.40919258744058995
AR,PLAU,-1,1,permute_graph,-0.00041053189419595085,-0.00048145575476988693,-0.0003371075027827299,0.6951871657754011,748,0.04526161767982963
AR,PTEN,1,1,permute_graph,0.0038065431417719717,0.0037142834412269153,0.0038978526042369663,0.00267379679144385,748,0.47953784021184903
AR,SERPINB5,-1,1,permute_graph,-0.0015141758460588013,-0.0015995635076809034,-0.0014310943840694912,0.9251336898395722,748,-0.2809013208817181
AR,SERPINE1,1,1,permute_graph,0.008251961375422338,0.008115423876339189,0.008399813847562155,0.0,748,0.1222493202947466
AR,SLC39A6,1,1,permute_graph,0.003983571125757208,0.00387954340901441,0.0040807698864249895,0.00267379679144385,748,0.49139368195662625
AR,SMAD3,-1,1,permute_graph,0.008327652373867452,0.008103920677716224,0.008568693525424524,0.0,748,0.3751385913569143
AR,SNAI2,1,1,permute_graph,0.00015538085925221866,8.931289797913762e-05,0.0002159687338586584,0.4451871657754011,748,0.1177132662484417
AR,TFF3,1,1,permute_graph,0.0041016782317708994,0.0039706104874043125,0.004236419114020466,0.00267379679144385,748,0.38783161739460226
AR,TGFB1,1,1,permute_graph,0.0020807492778737776,0.0019651884915690638,0.002197255109734178,0.08288770053475936,748,0.07807586812663889
AR,TP53,1,1,permute_graph,0.0006306430847017146,0.0005496798534041314,0.0007046435489441697,0.25935828877005346,748,0.07866553393866527
AR,UBE2C,1,1,permute_graph,-0.00103912418467489,-0.001115863692422552,-0.0009610684356032135,0.8596256684491979,748,-0.40076651680557945
AR,VEGFA,1,1,permute_graph,-0.0005754629964317706,-0.0006519318887973846,-0.0005051579776675718,0.7352941176470589,748,-0.006322728540965578
AR,AGR3,1,1,permute_graph,0.024071360333057356,0.023485831313670255,0.02460667314731272,0.0,748,0.4893926970369381
AR,VIM,-1,1,permute_graph,-0.0012845505060920237,-0.0013438959508979063,-0.001224506074182296,0.9344919786096256,748,-0.15762384951459057
AR,PIP,1,1,permute_graph,0.01350806589105952,0.013186976147604754,0.013853835266507016,0.0,748,0.4865283008111185
AR,TRPS1,1,1,permute_graph,0.001953068587666713,0.001875335515791977,0.0020355767271833815,0.04144385026737968,748,0.34672829775889646
AR,IFI16,1,1,permute_graph,0.0020017643065279797,0.001912729578680376,0.0020947018292732126,0.053475935828877004,748,-0.09346944257663974
AR,AKR1B1,1,1,permute_graph,-0.0015022766677606288,-0.001566885868996321,-0.0014308189540578919,0.9505347593582888,748,-0.178409261001864
AR,QSOX1,1,1,permute_graph,0.00011399029069306138,1.986900592677541e-05,0.0002202947259602116,0.4799465240641711,748,0.15397043041740247
AR,MT2A,1,1,permute_graph,-0.0005380529529330409,-0.000612314747367968,-0.0004683339083172985,0.7486631016042781,748,-0.14847889697827957
AR,GAPDH,1,1,permute_graph,-0.0014288715724775193,-0.001491941496488719,-0.00136640079529066,0.9478609625668449,748,-0.23540350786067316
AR,INHBA,1,1,permute_graph,0.0031541100084788273,0.003073840359879121,0.0032378840678804767,0.008021390374331552,748,0.25801930809304646
AR,SCNN1A,1,1,permute_graph,0.014292000513025784,0.013893084375534511,0.01468288631695252,0.0,748,0.4981915087306489
AR,NPEPPS,1,1,permute_graph,5.43287974315703e-06,-6.941425337235361e-05,6.995696993731396e-05,0.4572192513368984,748,0.42366312989996624
AR,MUC1,-1,1,permute_graph,0.008544254563948049,0.008378556320854004,0.008704502989387356,0.0,748,0.4151123705112416
AR,SDCBP,1,1,permute_graph,1.2166258910548794e-05,-3.632024043644687e-05,6.24814716938874e-05,0.47192513368983957,748,0.007088061140473456
AR,RARA,1,1,permute_graph,0.00028133085312956015,0.00022582303992856175,0.0003338711511625118,0.35427807486631013,748,0.40453421322233896
AR,PLK1,0,0,permute_graph,-0.0013510736286118895,-0.0014268091832067224,-0.0012824220242042678,0.9344919786096256,748,-0.35592381560773134
AR,FGF3,0,0,permute_graph,-0.0011536056228951552,-0.0012020419055271028,-0.0011057288233124786,0.9625668449197861,748,0.04385377852113228
AR,FPR3,0,0,permute_graph,-0.0005854402003484434,-0.0006521541525664999,-0.0005225251596184439,0.7606951871657754,748,-0.08043187852064305
AR,MTOR,0,0,permute_graph,0.0006221438941932585,0.0005364073855076524,0.0007104157653629748,0.25,748,0.2750646643185074
AR,SLC7A2,0,0,permute_graph,0.005469112324365705,0.005336529836896972,0.005602478033044573,0.0066844919786096255,748,0.4464597102163157
AR,CCNE2,0,0,permute_graph,-0.0004644841879586333,-0.0005118771109571474,-0.00041351604304976227,0.7713903743315508,748,0.026678614818654647
AR,TRAM1,0,0,permute_graph,-0.0006860291000966918,-0.0007406275672184415,-0.0006326688865791908,0.8475935828877005,748,0.05509819817383239
AR,SQLE,0,0,permute_graph,-0.0006980270333671139,-0.0007529069638241238,-0.0006450858643675268,0.856951871657754,748,-0.10184868976092634
AR,S100A10,0,0,permute_graph,-0.0014751420316283063,-0.0015521306362703028,-0.0014018037862043968,0.9505347593582888,748,-0.2836717043285176
AR,SNRPE,0,0,permute_graph,-0.0007812249806664775,-0.0008601529575193754,-0.000706325230723432,0.786096256684492,748,-0.023106942833175895
AR,IGFBP5,0,0,permute_graph,0.0054687327875070114,0.005351048783539651,0.0055973866500768485,0.0,748,0.34172752168098885
AR,IGFBP4,0,0,permute_graph,0.000964347222042163,0.0009052856366494346,0.0010261384383328106,0.10695187165775401,748,0.30311562251888846
AR,ETV3,0,0,permute_graph,0.0006198495141697009,0.0005153448129369124,0.0007286796321996539,0.29411764705882354,748,0.16057139003864923
AR,RSAD1,0,0,permute_graph,-0.0006471542101154203,-0.0007203122290783466,-0.0005763270392498916,0.7593582887700535,748,0.18991875478982503
AR,CTSS,0,0,permute_graph,0.0006583544123941057,0.0005751782941016484,0.0007374367498690609,0.2700534759358289,748,-0.07498334065063249
AR,RASSF7,0,0,permute_graph,-0.0007144044479189192,-0.0008100420847840586,-0.000622848332074134,0.75,748,-0.06495884987841852
AR,S100A16,0,0,permute_graph,0.0027517406387360848,0.00262921996174983,0.0028658615378880843,0.0374331550802139,748,-0.09444269939716671
AR,SLAMF7,0,0,permute_graph,-0.001393568759544216,-0.0014600143232398404,-0.0013234020187623235,0.9425133689839572,748,-0.12793167526609117
AR,CACNG4,0,0,permute_graph,0.0025038186901077996,0.0024188726045354806,0.0025974634582948347,0.022727272727272728,748,0.35191970807571266
AR,MGP,0,0,permute_graph,-0.0002657700918528537,-0.00032627335230885404,-0.00020596924166937095,0.6550802139037433,748,0.12983986616406917
AR,MCM2,0,0,permute_graph,0.0006725491815181891,0.0005775522392881442,0.0007617453308199109,0.2713903743315508,748,-0.11938867411693334
AR,NME4,0,0,permute_graph,-0.0006663337040073346,-0.0007432050413281717,-0.0005828744802429349,0.7272727272727273,748,0.17182365591696913
AR,ADAMTS2,0,0,permute_graph,0.0010070817841386253,0.0009425644920669884,0.0010733758126997264,0.12299465240641712,748,0.21680590992233295
AR,EZH2,0,0,permute_graph,0.0007424548562572945,0.0006795982315716355,0.0008096230332148237,0.20989304812834225,748,-0.27811283171362927
AR,MLPH,0,0,permute_graph,0.006306158338213561,0.006155888667401119,0.006465614901178262,0.0,748,0.48380941201107674
AR,SELENBP1,0,0,permute_graph,0.003465996461600039,0.0033707595927559455,0.0035649049426908336,0.0053475935828877,748,0.38442731167150423
AR,KRT10,0,0,permute_graph,-0.00039308701588734024,-0.0004557688066575251,-0.0003274939931246807,0.6978609625668449,748,0.03008211752333535
AR,EIF3K,0,0,permute_graph,-0.0020218547631583026,-0.00209948776153899,-0.0019309248356034463,0.9812834224598931,748,-0.1774372514686037
AR,KIF2C,0,0,permute_graph,-0.00016780125202176067,-0.00022690256814133735,-0.00010322101180127794,0.6056149732620321,748,-0.3734436856644837
AR,MNDA,0,0,permute_graph,0.005118589426985147,0.005015349746828049,0.005207111497617987,0.0,748,0.03757159016783799
AR,ATP6V1C1,0,0,permute_graph,0.0003034038712816724,0.000255707687156278,0.00035601483342742417,0.3181818181818182,748,0.17989245760156966
AR,TFAP2C,0,0,permute_graph,-0.0017328095782146444,-0.0017936379658062436,-0.0016733892750231147,0.9893048128342246,748,-0.07610830774536648
AR,BUB1B,0,0,permute_graph,0.0011144864921575934,0.0010411496686451589,0.0011786942586403191,0.11898395721925134,748,-0.1464154394034979
AR,EFR3A,0,0,permute_graph,0.004803311552000756,0.004694785405158516,0.004915308649881011,0.0,748,0.3546622633889783
AR,VEZF1,0,0,permute_graph,0.0011063306825235492,0.0010342534450393285,0.0011769094755912522,0.11898395721925134,748,0.47157206158814924
AR,ASAP1,0,0,permute_graph,0.0007188896385043082,0.0006573599681505957,0.0007728224410561326,0.16443850267379678,748,0.10147532076913153
AR,BNIP3L,0,0,permute_graph,0.005779886047178199,0.005633893878583684,0.005909928433762478,0.0,748,0.4976349892235456
AR,BUB1,0,0,permute_graph,-0.0002010534770634037,-0.0002574296960891055,-0.00014682637988058645,0.6323529411764706,748,-0.2525973807898906
AR,FGFR2,0,0,permute_graph,0.0009988693523746974,0.0009160332452217796,0.0010720429206281523,0.18315508021390375,748,0.25890852170817824
AR,MAGEF1,0,0,permute_graph,-0.000656895231955258,-0.0007241470715941586,-0.000584349788077102,0.7540106951871658,748,-0.00223133957354976
AR,SELL,0,0,permute_graph,0.0009354140580035806,0.0008546810715692519,0.0010138170663468657,0.1858288770053476,748,-0.054052039950525425
AR,MRPL36,0,0,permute_graph,-0.0010360560854714288,-0.0011227222377021013,-0.0009552954605611618,0.8328877005347594,748,-0.21232756083290608
AR,LPL,0,0,permute_graph,0.0008698990794708844,0.0007915533733543406,0.0009462523851033198,0.21122994652406418,748,0.004747376117939472
AR,GMFG,0,0,permute_graph,-0.0006463599136039449,-0.000723022592293203,-0.0005770020843267696,0.7366310160427807,748,-0.16749331945050028
AR,F12,0,0,permute_graph,-0.0007475322003911276,-0.0008357651088031514,-0.0006634263883725828,0.7486631016042781,748,-0.11029004324911251
AR,AURKA,0,0,permute_graph,-0.00020226219977350268,-0.0002731391023011321,-0.00013131072378257707,0.5922459893048129,748,-0.30508417375526076
AR,KDELR2,0,0,permute_graph,0.001985617834367455,0.001914868926083246,0.0020567210359040667,0.02540106951871658,748,0.02074290351245129
AR,S100A4,0,0,permute_graph,-0.0006908804027167765,-0.000763398088007848,-0.0006252863360344755,0.7847593582887701,748,-0.26669787369850145
AR,MDFIC,0,0,permute_graph,0.0012081045007877674,0.0011396855812639316,0.001277939578716032,0.0962566844919786,748,0.06763931322441988
AR,CYB5R1,0,0,permute_graph,0.0036834684248313095,0.003590735209293982,0.003774782216136756,0.001336898395721925,748,0.41536709248719733
AR,TMEM204,0,0,permute_graph,0.002018357180855809,0.0019273947075425615,0.00210365966873915,0.05614973262032086,748,0.1821763279125703
AR,FGF19,0,0,permute_graph,-0.0006745682077635074,-0.0007147460421304505,-0.0006376058571999347,0.9010695187165776,748,0.11448182723006446
AR,CLSTN2,0,0,permute_graph,0.013350389263121189,0.013042810505297353,0.01365807278008211,0.0,748,0.5703903307366414
AR,PRR14,0,0,permute_graph,-0.001437497936121111,-0.0015163328984755214,-0.0013596922645431246,0.9117647058823529,748,0.05980997678712361
AR,TP53INP1,0,0,permute_graph,0.0072740521460834635,0.007108337395211702,0.007438155981635678,0.00267379679144385,748,0.6025633932682587
ARID1A,AR,1,1,permute_graph,0.00021563667169840006,0.00013352848417183563,0.000300307310827128,0.39438502673796794,748,0.41992060557775257
