gene,arrow,slope,slope_lo,slope_hi,frac_patients_neg,rho,rho_lo,rho_hi,Delta,n,rho_obs,rho_minus_obs,curated_flag
LY96,cnv->rna,0.0711540024625071,0.0683220072209718,0.07438857246905921,0.02406417112299465,0.11414493060626744,0.10708852488260992,0.12340450150121246,0.21746473014354706,748,-0.010553939681511198,0.12469887028777864,0
ALDOC,cnv->rna,0.23652638942858206,0.2278558996817804,0.24537082548706554,0.0,0.43358917334482533,0.41260838074300915,0.45805267127052074,0.724532961845398,748,0.15208585587432358,0.2815033174705017,0
FKBP10,cnv->rna,0.20859673042800744,0.20117107694300387,0.21573724301708194,0.0066844919786096255,0.4109941019665947,0.3882880903197747,0.43467217087661414,0.6370086669921875,748,0.22303891082168933,0.18795519114490536,0
ATP6V1C1,cnv->rna,0.3192505361846401,0.31335042993303797,0.32469355083395657,0.0,0.4908458411384731,0.4689735318202851,0.5156809036646879,0.9801969528198242,748,0.47841534933847785,0.01243049179999528,0
CCDC3,cnv->rna,0.01807521102112036,0.01626065017043222,0.01998626356147588,0.22058823529411764,0.03408473599254127,0.03081589859824079,0.03893872234236429,0.05494161695241928,748,-0.08597383364538641,0.12005856963792769,0
NME4,cnv->rna,0.17046173195451758,0.16562141044793208,0.17460582077198056,0.00267379679144385,0.25991756732589183,0.24631968927082587,0.27696109073471975,0.5202150344848633,748,0.3059647082302749,-0.046047140904383055,0
ID1,cnv->rna,0.0731133494899673,0.06947672912436467,0.07709718517722863,0.0481283422459893,0.14910767207505557,0.13941401120151983,0.162364564327708,0.22285030782222748,748,-0.07965812064969229,0.22876579272474784,0
HOXB7,cnv->rna,0.15867686045830057,0.1540961277875964,0.1636255527219958,0.0,0.3656719260733049,0.34769636174695967,0.38622537062298035,0.48497915267944336,748,0.034784945357675526,0.3308869807156294,0
TM4SF18,cnv->rna,0.14606608958859263,0.14316467654679646,0.14884624255000392,0.001336898395721925,0.3033255589453124,0.2886550125815656,0.3198810639834032,0.44886788725852966,748,-0.09666865206281061,0.399994211008123,0
CDC42SE1,cnv->rna,0.2595329716497013,0.2531918052306861,0.26608169613297844,0.0,0.473725999893917,0.450410090231388,0.4979038186205623,0.7931168079376221,748,0.29453030339037106,0.17919569650354594,0
SCNN1A,cnv->rna,0.16396084094225846,0.15755548928033308,0.17060470009427028,0.004010695187165776,0.3136894191386735,0.2907001306818637,0.3395954354405702,0.5007091760635376,748,-0.053664159872263646,0.3673535790109371,0
CMTM3,cnv->rna,0.06868658238501453,0.06560573708689453,0.07194136165939903,0.05614973262032086,0.09551317686543702,0.09087429455428825,0.10321020061266448,0.20881246030330658,748,-0.056610119351380876,0.1521232962168179,0
S100A10,cnv->rna,0.12333482545373028,0.11782722530109806,0.12878758002628296,0.03342245989304813,0.25432164233404553,0.23784517279545273,0.27275683344939466,0.37795037031173706,748,0.1272861099035399,0.12703553243050564,0
SKAP1,cnv->rna,0.3024036399119097,0.2947915331392202,0.31045619596262675,0.0,0.523271548354871,0.5017185442968745,0.5464546451775864,0.9258816242218018,748,0.11706982801880178,0.4062017203360692,0
VEZF1,cnv->rna,0.2994366171111564,0.2909659080552827,0.30847956465330406,0.0,0.4462158178258471,0.4232762810079903,0.4711191143341981,0.9200592637062073,748,0.31478830064173163,0.1314275171841155,0
TMEM97,cnv->rna,0.41236331824888933,0.4031082875020209,0.42227027165989633,0.0,0.6664745125954775,0.6464838827501499,0.6876539132868461,1.2644989490509033,748,0.42861253684653394,0.23786197574894358,0
SELENBP1,cnv->rna,0.16240541356949406,0.1578191477431467,0.16710033526412524,0.0,0.309034955454422,0.2942382035988706,0.3274289022954603,0.4986448884010315,748,0.2243119280484224,0.0847230274059996,0
SFRP4,cnv->rna,0.04531209482014537,0.04295422738536578,0.04777410443048798,0.07754010695187166,0.0751566738263683,0.07011216719773505,0.08340398279821169,0.13743852078914642,748,-0.04085555960958239,0.11601223343595068,1
CHCHD2,cnv->rna,0.2503762353968652,0.24351653408530066,0.25756043019686364,0.0,0.4593856335474415,0.4364226383222956,0.481040147068784,0.7666025161743164,748,0.28673089898999926,0.17265473455744224,0
LPL,cnv->rna,0.04200853489956913,0.039805158179780635,0.04424909316365227,0.03877005347593583,0.07183149654991387,0.06667151305595426,0.07981738840474928,0.12857142090797424,748,0.028580415048021047,0.04325108150189283,0
CACNG4,cnv->rna,0.2986017031301686,0.29139880669944773,0.3054894267221408,0.0,0.48800878677233167,0.46518399186664583,0.510299473823081,0.9139355421066284,748,0.29811028043645604,0.18989850633587563,0
SLC7A2,cnv->rna,0.19176404045939566,0.18575223740965022,0.1981823400063577,0.0,0.30969686770448523,0.29119016198402786,0.3313458180640846,0.5866320133209229,748,0.19867896144337702,0.11101790626110822,0
ADAMTS12,cnv->rna,0.10390549784737063,0.10080172370507925,0.10718304028166495,0.0,0.13712300166250033,0.1299849739702212,0.14719397756784344,0.31729674339294434,748,0.07056980716623457,0.06655319449626576,0
MDFIC,cnv->rna,0.10204434150277095,0.09834995879146619,0.10584817166525269,0.0106951871657754,0.16985928276035137,0.15958239256572238,0.1828098387917231,0.3118419051170349,748,-0.01933923271057852,0.1891985154709299,0
SLC2A10,cnv->rna,0.1657160811283528,0.1608775276460236,0.17062324722922315,0.001336898395721925,0.3314497098593459,0.3075870764993827,0.3555409964785337,0.5067671537399292,748,0.18616600336055042,0.1452837064987955,0
ZNF83,cnv->rna,0.24529092507885103,0.239773629845761,0.2503845072798889,0.0,0.43843869673264396,0.42061165853645477,0.4593930931638819,0.7507627010345459,748,0.05540264648698706,0.3830360502456569,0
RGS5,cnv->rna,0.08338160925206967,0.08069338975783331,0.08597622009245315,0.004010695187165776,0.1474221626658217,0.1400998817670465,0.1563547826673352,0.25635141134262085,748,-0.08923037155487407,0.23665253422069576,0
MAPK3,cnv->rna,0.24335735196450228,0.23775513580684432,0.2491206690560426,0.0,0.43670790824495054,0.41695361155248456,0.45877205244253655,0.7477465867996216,748,0.36006927168443376,0.07663863656051678,0
CST7,cnv->rna,0.08040529324701337,0.07720840012039695,0.0832597506655058,0.013368983957219251,0.13156807798852777,0.12317479723463562,0.14243149543118044,0.2465583086013794,748,0.017162922186226216,0.11440515580230155,0
CLEC2B,cnv->rna,0.057186829171072096,0.05417993398491479,0.060085005408655946,0.06684491978609626,0.09684890210909063,0.09051561066924822,0.10493929213019822,0.17470237612724304,748,-0.0899744258984009,0.18682332800749152,0
TUBB2A,cnv->rna,0.21599427568987709,0.20923507835680108,0.222557275710411,0.001336898395721925,0.5248941348044422,0.5008644827595807,0.5484120573534927,0.6614061594009399,748,0.20077608033867775,0.32411805446576447,0
SNHG9,cnv->rna,0.13537558241196992,0.13136248048534888,0.13934054866850143,0.00267379679144385,0.2636467037951416,0.25008123711821806,0.2809027701465914,0.41351836919784546,748,0.18853394410711288,0.07511275968802872,0
MFAP5,cnv->rna,0.055144876238861766,0.05238012988553399,0.05810790152829236,0.07352941176470588,0.09023268078474166,0.08373448835300826,0.09882484932589877,0.1687878668308258,748,-0.055980773571024926,0.14621345435576658,0
C17orf58,cnv->rna,0.2701535278568941,0.2635218201133158,0.2767559320800811,0.001336898395721925,0.465377820739097,0.44428095706393506,0.4904996766933486,0.8290892839431763,748,0.28449212326911283,0.18088569746998417,0
ALDH3B2,cnv->rna,0.1554820037614795,0.14950886181521345,0.16073475492190215,0.001336898395721925,0.44030424188966516,0.4150396554853375,0.4668403902144736,0.47493913769721985,748,0.1093560660470293,0.33094817584263586,0
GOLPH3L,cnv->rna,0.26045241554017856,0.25514976467576467,0.26583307181477217,0.0,0.44275126566881323,0.4211566993100771,0.4646372562502626,0.7992601990699768,748,0.29778660211557595,0.14496466355323728,0
KRT23,cnv->rna,0.1583746837435453,0.15171412548209864,0.16554232410650885,0.01871657754010695,0.25045917017114727,0.2372720937459237,0.2659814299073376,0.48515525460243225,748,0.036778242998803806,0.21368092717234347,0
BNIP3L,cnv->rna,0.17918870622352756,0.17443149701800276,0.18401840706553008,0.001336898395721925,0.31373042045963223,0.2983714073693444,0.33199411726054256,0.5499970316886902,748,0.41010154703409446,-0.09637112657446223,0
CCND2,cnv->rna,0.074458130134673,0.07205390540442393,0.0771375091335271,0.008021390374331552,0.12864358868333367,0.12186184176069502,0.1379759868567433,0.2273927479982376,748,-0.0905827833716781,0.21922637205501178,1
COX7A1,cnv->rna,0.06858550191449364,0.06516020904214631,0.07227926295282197,0.058823529411764705,0.11271416223439154,0.10486831174079224,0.12276703151300841,0.20898254215717316,748,-0.1015124880768314,0.21422665031122295,0
SELL,cnv->rna,0.10917618303493733,0.10571584090737138,0.11295482220516384,0.001336898395721925,0.1765479150764108,0.1658590515655915,0.19118731710277131,0.3344340920448303,748,-0.04384875963761438,0.2203966747140252,0
SHC1,cnv->rna,0.20393700177445942,0.19730804413351508,0.21007003571917413,0.0,0.35343753247511056,0.33454647866285264,0.37377678808391596,0.6243569254875183,748,0.17131632596353166,0.1821212065115789,0
DSP,cnv->rna,0.23366881459416014,0.22842670459926454,0.23935585600017686,0.0,0.5445780830138434,0.5197047228999465,0.569317210837032,0.7170091271400452,748,0.17602477013341325,0.36855331288043014,0
PTPRC,cnv->rna,0.09378824957626508,0.08981464445857108,0.09801971274833034,0.014705882352941176,0.12276435494626646,0.114872882312341,0.13349556920739136,0.28833889961242676,748,-0.07704359498303158,0.19980794992929804,0
TRAM1,cnv->rna,0.24671871530289685,0.24102826933746282,0.2525684932335392,0.0,0.3943493431400964,0.37442174460230454,0.417619829435442,0.758375346660614,748,0.39282410689147895,0.0015252362486174453,0
SEMA3C,cnv->rna,0.10533176032816344,0.1018971313302081,0.10867994742990417,0.0066844919786096255,0.19282733291799523,0.18153166172470336,0.20804579222888792,0.3230593502521515,748,-0.034787764740508584,0.2276150976585038,0
STAC2,cnv->rna,0.10983815486746244,0.10511358755142963,0.11475230736096963,0.001336898395721925,0.16428822499378593,0.15686189651382978,0.17400852170675712,0.33629781007766724,748,-0.0646565467393059,0.22894477173309183,0
RARRES2,cnv->rna,0.0418375239878521,0.03954474902835071,0.04411358865897762,0.058823529411764705,0.0686095626648732,0.06413364553104932,0.07528403866442021,0.1267869919538498,748,-0.035636557336550176,0.10424612000142337,0
CPA3,cnv->rna,0.09512481067587793,0.09247662372851545,0.09802718051579228,0.00267379679144385,0.18196710514930436,0.17173065943925905,0.19618515125672328,0.29198166728019714,748,-0.15630796563263985,0.3382750707819442,0
GIT1,cnv->rna,0.4512024860313651,0.44067353669944226,0.4622337218178878,0.0,0.7355284732994852,0.7142101786270616,0.7566637540285117,1.3882768154144287,748,0.3705777975617881,0.36495067573769713,0
NPEPPS,cnv->rna,0.33306012864377343,0.3260987095496007,0.34031709156951506,0.0,0.4766870943480661,0.45547001296470147,0.5000666658870626,1.023078441619873,748,0.3839429483589787,0.09274414598908742,0
RSAD1,cnv->rna,0.375527888234645,0.3675374974613109,0.3835601471164216,0.0,0.6197514978107779,0.5985881704497671,0.6411313722807725,1.151216983795166,748,0.4278225062708141,0.1919289915399638,0
ELOVL2,cnv->rna,0.24038375711999002,0.23471976944225068,0.24677881223356699,0.0,0.3967800255997982,0.3774234030767119,0.418523717725501,0.7361963987350464,748,0.005275194723886368,0.3915048308759118,0
SEC62,cnv->rna,0.18743824069392362,0.18171712262318043,0.19339094644689844,0.008021390374331552,0.3065505124250086,0.28866066314740235,0.32723494851166374,0.5752118825912476,748,0.0762988942821389,0.23025161814286968,0
PRR15L,cnv->rna,0.2073583796609993,0.2014795801272492,0.2135672258984139,0.0,0.42772850121525746,0.4038751053525558,0.4543504584355248,0.6360377669334412,748,0.302848569049268,0.12487993216598947,0
COTL1,cnv->rna,0.12107953198902381,0.11625311095035845,0.12619433954070383,0.034759358288770054,0.22019782927320578,0.20588512494146416,0.23594730038221529,0.3702807128429413,748,0.19967846881407134,0.02051936045913444,0
OLR1,cnv->rna,0.10535786109208667,0.1025915661219077,0.10797085597582719,0.001336898395721925,0.19109541948870745,0.17969765583307204,0.2036522439091301,0.32317423820495605,748,-0.0003250369069566845,0.19142045639566413,0
SLAMF7,cnv->rna,0.07269969349042238,0.06956746553797868,0.07607698747045909,0.03342245989304813,0.1131888301988583,0.10614834818808293,0.12352134606569773,0.22372938692569733,748,-0.020446339437014273,0.13363516963587257,0
RAB4A,cnv->rna,0.27231922460447683,0.26618581167048916,0.27798399843021454,0.0,0.5460378631527938,0.5237149667892274,0.5707385341953706,0.8343373537063599,748,0.3743400046734078,0.171697858479386,0
CD55,cnv->rna,0.14857658211265504,0.14310820941502123,0.15342090550591586,0.0,0.3480148935550046,0.3285369023601339,0.37134657071874233,0.4529401659965515,748,0.19262487852205748,0.1553900150329471,0
VANGL2,cnv->rna,0.2616964953729913,0.25560195598356095,0.26803305720113785,0.0,0.47362983182556895,0.4532080036744631,0.49686866019630155,0.8024595975875854,748,0.21787674091946768,0.25575309090610127,0
DHX9,cnv->rna,0.22006454973729783,0.21495565213203163,0.22552117648133874,0.0,0.3541685548922563,0.3340501448287582,0.37694560875267175,0.6747725009918213,748,0.1578290594021106,0.1963394954901457,0
NDUFS2,cnv->rna,0.27803657944965776,0.27132610804614354,0.2841365546229941,0.0,0.5447915266975034,0.5219798604693895,0.5682679866120995,0.8525192737579346,748,0.4462642364054227,0.09852729029208074,0
CLDN4,cnv->rna,0.1820467240967723,0.17644252582034636,0.18759498040453296,0.001336898395721925,0.37080381087910785,0.34881477842380004,0.39441574199115326,0.5577999353408813,748,0.19915736688123994,0.1716464439978679,0
TBC1D20,cnv->rna,0.297078416521749,0.2905898055354241,0.3036074753325097,0.0,0.5247127224752509,0.5017192442536828,0.5503711250795088,0.9103270769119263,748,0.30926620191437176,0.21544652056087915,0
SEZ6L2,cnv->rna,0.2581274938596572,0.2516545156286911,0.26570689605749437,0.0,0.5640807965170912,0.5432510724127609,0.5866176983797099,0.7871551513671875,748,0.04009293946753178,0.5239878570495594,0
NET1,cnv->rna,0.2852107793788729,0.27746252385258835,0.2933592589891021,0.0,0.5927924948262849,0.5682770135804807,0.6185595263901479,0.8756692409515381,748,0.2303838156593658,0.3624086791669191,0
LAPTM4B,cnv->rna,0.2042831996300983,0.19796683954033267,0.2105106880975125,0.001336898395721925,0.35378127745886145,0.3391349112614452,0.3715037095874358,0.6254574060440063,748,0.5030757175292778,-0.14929444007041637,0
ELF3,cnv->rna,0.1654422824698502,0.16072341659641803,0.17090791152777218,0.004010695187165776,0.3895369429675945,0.3688983393108727,0.4130844564863598,0.5074798464775085,748,0.17694927008739525,0.21258767288019925,0
MAPRE1,cnv->rna,0.2788584844418843,0.2704770582140772,0.2871589022217687,0.0,0.4441481080437296,0.419737813173388,0.46843352442740954,0.8557071089744568,748,0.39210575468145464,0.05204235336227497,0
LYPLA1,cnv->rna,0.34999188796406255,0.3429135673266915,0.35737441061638797,0.0,0.5245335600430284,0.5032199627620386,0.5467794171449696,1.0779987573623657,748,0.4130937446179871,0.11143981542504133,0
MUC1,cnv->rna,0.12849737237254905,0.12509241339452806,0.1318495196746492,0.0,0.24608270134526677,0.2349164761554544,0.2596479928868032,0.39355331659317017,748,0.19417046609180744,0.05191223525345934,0
ACLY,cnv->rna,0.2806758739961454,0.2733166471742471,0.2880701570756154,0.0,0.4726185794614128,0.4486802975815494,0.4983648931447677,0.8626070618629456,748,0.3134077649060712,0.15921081455534158,0
AEBP1,cnv->rna,0.04934323135395692,0.04765906880043386,0.050923340966712936,0.017379679144385027,0.0631266355288564,0.05994602592552275,0.06870074848938988,0.15027375519275665,748,-0.006211181831370569,0.06933781736022697,0
CALD1,cnv->rna,0.03572782278264277,0.0318412058950948,0.0395284217168897,0.27540106951871657,0.05073793191316764,0.04488879180465965,0.05721570893343988,0.108751080930233,748,-0.04618247513509012,0.09692040704825776,0
SDCBP,cnv->rna,0.2090358389993057,0.20242156406536232,0.21582945982350885,0.00267379679144385,0.3762953231286145,0.3562802492174145,0.39905744298790297,0.6422616243362427,748,0.22943523644013694,0.14686008668847758,0
RPRD2,cnv->rna,0.2525030644224963,0.24762933935653197,0.2569232056140439,0.0,0.41735167454424643,0.39633034753916524,0.43908411348897436,0.7759138345718384,748,0.27396326641368973,0.1433884081305567,0
ELMO3,cnv->rna,0.28281938127331674,0.27616200122924367,0.2898544512244857,0.0,0.46598468464481074,0.4441564562755043,0.4896017314672866,0.8657878041267395,748,0.23273511348335338,0.23324957116145736,0
SERPINB9,cnv->rna,0.14707319375701122,0.14149845037493755,0.15310222544369007,0.004010695187165776,0.23759273459592736,0.22322426547309254,0.2559828902717381,0.45050179958343506,748,-0.004862525979571258,0.24245526057549863,0
RARA,cnv->rna,0.227401246978991,0.22137061739656883,0.23379581651257544,0.0,0.3689763954632061,0.3464492254615019,0.3941199805677554,0.6991497278213501,748,0.37888853086305496,-0.009912135399848865,0
