tf,target,edge_sign,is_edge,null,mask_mode,n_targets_of_tf,slope,slope_lo,slope_hi,frac_patients_neg,n,obs_coexpr
TP53,ID1,1,1,real,rna_only,104,0.005604799246040311,0.005403893001279221,0.0058172637951896915,0.0,748,0.004743978267324012
TP53,MDFIC,1,1,real,rna_only,104,-0.0015933874441284195,-0.0016484957996510132,-0.001539300067457967,0.9973262032085561,748,0.07110575392468796
TP53,MAPK3,1,1,real,rna_only,104,0.0094692216392145,0.00925587230987549,0.009703689631508996,0.0,748,0.09382731366573019
TP53,TUBB2A,1,1,real,rna_only,104,0.012948630900232624,0.01264095583680765,0.013293045234027356,0.0,748,0.05541681555561053
TP53,BNIP3L,1,1,real,rna_only,104,0.01400577658422145,0.013697018651472262,0.014329474094639649,0.0,748,0.10274035679025016
TP53,CCND2,1,1,real,rna_only,104,-0.00016197115739013842,-0.00021767063154867931,-0.00010164256678493917,0.6042780748663101,748,0.1339799289685667
TP53,SHC1,1,1,real,rna_only,104,0.011946906892287274,0.011659694365408346,0.012234665910629747,0.0,748,0.22162726459879148
TP53,MUC1,1,1,real,rna_only,104,0.0006714916487146382,0.0006036152172414108,0.0007435556264127707,0.21524064171122995,748,0.04703451466801582
TP53,CALD1,1,1,real,rna_only,104,0.0016631237065183806,0.0015569134596249636,0.0017739867463910446,0.10427807486631016,748,0.14024030652242284
TP53,STC1,1,1,real,rna_only,104,0.0020439662529427873,0.0019639671261280412,0.002126026697520751,0.029411764705882353,748,0.04407154792442905
TP53,CD40,1,1,real,rna_only,104,0.001895722950088215,0.0017904025117689056,0.0020015721401100495,0.06951871657754011,748,0.04266101000378164
TP53,S100A6,1,1,real,rna_only,104,0.005676635200034913,0.005476344817308892,0.005872891285084642,0.0,748,-0.025017084430602646
TP53,LIN9,0,0,real,rna_only,104,3.929084437482611e-05,-4.399268224307605e-05,0.0001144521790313818,0.47192513368983957,748,0.23075984468434765
TP53,SELL,0,0,real,rna_only,104,-0.0010780597455075768,-0.0011343731065897049,-0.0010146361655545709,0.9077540106951871,748,0.0384370354974948
TP53,GABRP,0,0,real,rna_only,104,0.000904356947321438,0.0008356570017232711,0.0009788735952706012,0.2018716577540107,748,0.14091560606269357
TP53,PPP1R2,0,0,real,rna_only,104,0.0016960649336928923,0.0015900476610878583,0.0017996194473156074,0.12834224598930483,748,0.1637640595261114
TP53,CFH,0,0,real,rna_only,104,-0.002479009034731318,-0.002538091828077518,-0.0024157178999960702,1.0,748,0.0645951007688759
TP53,RSL1D1,0,0,real,rna_only,104,0.039404521742109344,0.03871080825266236,0.04006965965870881,0.0,748,0.30478912361489197
TP53,QSOX1,0,0,real,rna_only,104,0.0023278614628558683,0.0022334987476645305,0.002418650892433884,0.03877005347593583,748,0.08500923641310089
TP53,MT1E,0,0,real,rna_only,104,0.0010691756170505319,0.0009796959583312625,0.0011477349110106635,0.15240641711229946,748,0.05467457927548911
TP53,SYCP2,0,0,real,rna_only,104,0.0019043843150670099,0.0018187404800911564,0.0019990139199827965,0.05213903743315508,748,0.03998020225350977
TP53,KRT23,0,0,real,rna_only,104,0.004915366764616141,0.004656558923206748,0.005150669109549498,0.022727272727272728,748,0.055850226375829
TP53,RFC4,0,0,real,rna_only,104,0.008006112624180575,0.007825362691699336,0.0081861767519756,0.009358288770053475,748,0.15699424296637143
TP53,PPP2R5A,0,0,real,rna_only,104,0.013162488588331177,0.012875788647620467,0.013426411466579843,0.0,748,0.0851339077932279
TP53,TMEM45B,0,0,real,rna_only,104,-0.001567528721479675,-0.0016276615609600797,-0.0015066750860526492,0.9745989304812834,748,0.07597156491835964
TP53,SDCBP,0,0,real,rna_only,104,-0.0013275309518326595,-0.0013845573077461849,-0.0012740351209578223,0.9732620320855615,748,0.1543479140235138
TP53,ADAMTS2,0,0,real,rna_only,104,-0.0010952708790113624,-0.0011644103928042063,-0.0010277127331382537,0.8850267379679144,748,0.08088352554089849
TP53,RGS5,0,0,real,rna_only,104,-0.0013574569173980626,-0.00141444315801212,-0.0012980107746855642,0.9665775401069518,748,0.05331996795733348
TP53,ZNF880,0,0,real,rna_only,104,0.0005420472660083694,0.00046160164582912495,0.0006192749829127818,0.30614973262032086,748,0.10370339233322333
TP53,SIAH2,0,0,real,rna_only,104,0.0022715954850851135,0.0021694410280289245,0.0023756539132906737,0.03208556149732621,748,0.09895134179687516
TP53,SNHG9,0,0,real,rna_only,104,0.00026484538386816673,0.00020269041375565097,0.00033400517817086176,0.3917112299465241,748,-0.06399964296043575
TP53,SQLE,0,0,real,rna_only,104,-0.00039487191373830977,-0.0004694875976616105,-0.0003200285670311402,0.6711229946524064,748,0.04418761732340654
TP53,RUNDC1,0,0,real,rna_only,104,0.0003302010314525798,0.0002484552409537651,0.000401329272676719,0.3729946524064171,748,0.1250115176944259
TP53,CDKN3,0,0,real,rna_only,104,0.0007090231612467497,0.0006451034381713425,0.0007702536895776125,0.2232620320855615,748,0.05611581294607635
TP53,EPHX2,0,0,real,rna_only,104,0.003474517019736164,0.003276966375086303,0.0036800915163947095,0.053475935828877004,748,0.09974215059722086
TP53,MT2A,0,0,real,rna_only,104,0.017297106965215886,0.016882073396533387,0.017708400247874633,0.0,748,-0.010486875932271069
TP53,RACGAP1,0,0,real,rna_only,104,-0.0008111137216960524,-0.000863212553604545,-0.0007544795763768071,0.8502673796791443,748,0.14307361273681587
TP53,STAC2,0,0,real,rna_only,104,-0.00015759067489547993,-0.00023723168586631239,-8.37715271681474e-05,0.5735294117647058,748,0.11505347848863305
TP53,SEC14L2,0,0,real,rna_only,104,0.0015897208039105958,0.00148555188228122,0.0016900571311067422,0.13368983957219252,748,0.051473122604531935
TP53,NID1,0,0,real,rna_only,104,-0.0017007542808528547,-0.0017764112688138272,-0.0016298013803212532,0.9719251336898396,748,0.1050631640966898
TP53,GPR160,0,0,real,rna_only,104,-0.0007543742873352329,-0.0008042131134482369,-0.0007083910473090336,0.8970588235294118,748,0.04705589059117237
TP53,CTHRC1,0,0,real,rna_only,104,-0.0016104326252252828,-0.0016811544048735197,-0.0015453963955190308,0.9518716577540107,748,0.043163651824003155
TP53,MRC2,0,0,real,rna_only,104,0.00021737035000348105,0.00013251384287332063,0.00030309615996433777,0.43716577540106955,748,0.07797359001109849
TP53,NUSAP1,0,0,real,rna_only,104,0.0018539254781466353,0.001774732593145866,0.0019363669266570648,0.03609625668449198,748,0.0604753149690044
TP53,CREG1,0,0,real,rna_only,104,0.00026963539193292996,0.00020399226943290818,0.0003446379813576047,0.39705882352941174,748,0.1722707868971211
TP53,IL25,0,0,real,rna_only,104,0.0022492913538822486,0.002185778999472876,0.002310533751096533,0.0066844919786096255,748,-0.015053487312903591
TP53,CYB5R1,0,0,real,rna_only,104,0.00254403528900163,0.0024278903897742136,0.0026547373456833976,0.040106951871657755,748,0.012770085543692453
TP53,SEZ6L2,0,0,real,rna_only,104,0.001336723081593247,0.0012501921801045099,0.0014236164542876682,0.11096256684491979,748,0.05873016966468768
TP53,NME4,0,0,real,rna_only,104,0.000420338609015135,0.00035166315471673866,0.00048228662801365314,0.33288770053475936,748,0.011848153785817566
TP53,C1orf115,0,0,real,rna_only,104,0.00010568710420041595,3.222360052504539e-05,0.00018802723576835174,0.42914438502673796,748,0.05390567685380417
TP53,ZEB1,0,0,real,rna_only,104,-0.0009523828970450986,-0.0010038079291896712,-0.0009037850848494552,0.93048128342246,748,0.08548783630762483
TP53,TM4SF18,0,0,real,rna_only,104,-0.0006341596482215373,-0.0006911618268391652,-0.0005769175816932854,0.7794117647058824,748,0.06449395719413234
TP53,S100A14,0,0,real,rna_only,104,0.005016235716901586,0.0048010386453425586,0.005236951284910097,0.009358288770053475,748,0.053207912816225764
TP53,AEBP1,0,0,real,rna_only,104,-0.000586663817807553,-0.0006562572014588621,-0.0005232566944541364,0.7433155080213903,748,0.0522674438805137
TP53,CRABP2,0,0,real,rna_only,104,0.0018200191125479553,0.0017242819435335029,0.0019267342388478424,0.08155080213903744,748,-0.014423873674688283
TP53,CAPN8,0,0,real,rna_only,104,8.138122515166353e-06,-7.958490261123161e-05,0.00010844298320077105,0.5307486631016043,748,0.05964096262048464
TP53,ETV3,0,0,real,rna_only,104,0.0013097604674846594,0.001212297836165051,0.0014103631977622328,0.16844919786096257,748,0.21900899198780652
TP53,ASPM,0,0,real,rna_only,104,0.0017541225527292013,0.0016564541728565346,0.0018486371485341288,0.0962566844919786,748,0.13771313146767736
TP53,GIT1,0,0,real,rna_only,104,0.002609722475677317,0.002520756454326531,0.002708693097440781,0.01871657754010695,748,0.19277859811606438
TP53,ECH1,0,0,real,rna_only,104,0.0021309230254992918,0.002029766030531789,0.002233909218554026,0.06818181818181818,748,0.004519050796899362
TP53,BRD4,0,0,real,rna_only,104,0.019344877823689245,0.019008897508564278,0.019689892467903848,0.001336898395721925,748,0.24376129484935016
TP53,PABPC1,0,0,real,rna_only,104,0.008123928198753566,0.007901483159956361,0.00834081980037053,0.0,748,0.17538889037073943
TP53,ALDH3B2,0,0,real,rna_only,104,0.00039910051773290716,0.00031732823542521054,0.0004798364695508137,0.3716577540106952,748,-0.01619414775513265
TP53,ECM1,0,0,real,rna_only,104,-0.0012744290379013816,-0.0013344739878499547,-0.001218600396371742,0.9598930481283422,748,-0.03861825029151577
TP53,LMO1,0,0,real,rna_only,104,0.0014957296374833314,0.0014247077105763166,0.0015673132368642345,0.0374331550802139,748,0.0068496560211493114
TP53,TMEM97,0,0,real,rna_only,104,6.126089647425554e-05,-1.9327734136139483e-05,0.00013699140547548014,0.43315508021390375,748,0.10955943398017819
TP53,AP2B1,0,0,real,rna_only,104,-0.00021067687609928657,-0.00029056245063821014,-0.00013678710721869077,0.553475935828877,748,0.1694052089167821
TP53,KDELR2,0,0,real,rna_only,104,-0.0008073593071062589,-0.0008664616361076147,-0.0007419060078960454,0.8288770053475936,748,-0.0581600881175486
TP53,CENPF,0,0,real,rna_only,104,-0.0013569029578075823,-0.0014250095048369397,-0.0012907305821424021,0.9358288770053476,748,0.1423670029952887
TP53,PLOD2,0,0,real,rna_only,104,-0.0009652762448850104,-0.0010336331570182332,-0.0008902046648509886,0.8556149732620321,748,0.09157378098081466
TP53,CMTM3,0,0,real,rna_only,104,-0.0011726803704515214,-0.0012264714042837504,-0.0011142622587823436,0.9545454545454546,748,0.142526670102059
TP53,AGR2,0,0,real,rna_only,104,-0.0014423453375620769,-0.0014952969255534693,-0.001394145410741785,0.982620320855615,748,-0.005736431842449669
TP53,ATP6V1C1,0,0,real,rna_only,104,-0.0010616550594734259,-0.0011321556605487883,-0.00098495401749379,0.8622994652406417,748,0.09398240738585599
TP53,MFAP5,0,0,real,rna_only,104,-0.00173900870140642,-0.0018008575087567582,-0.0016790109800520138,0.9719251336898396,748,0.025959245089274118
TP53,MARCKS,0,0,real,rna_only,104,-0.0012372854653390632,-0.0012844138895078444,-0.0011848350188677467,0.9705882352941176,748,0.08557358372305028
TP53,RAB34,0,0,real,rna_only,104,0.001525390731277021,0.00143688149713399,0.0016181718425170735,0.09759358288770054,748,0.13378667016499682
TP53,RAB4A,0,0,real,rna_only,104,0.003431503301479732,0.0033246054320499457,0.003545668195779958,0.0066844919786096255,748,0.20342968586847973
TP53,NDC80,0,0,real,rna_only,104,-0.000731887939550422,-0.0007892355472216764,-0.0006781577621213111,0.8502673796791443,748,0.10317692314943337
TP53,CHAD,0,0,real,rna_only,104,0.00014069952006798796,7.006237845193045e-05,0.0002071573551571568,0.4358288770053476,748,0.04345133105838648
TP53,CACNG4,0,0,real,rna_only,104,0.00022758269863478722,0.0001467463956899291,0.00029964053178905024,0.39438502673796794,748,0.07984644202024208
TP53,SLC30A1,0,0,real,rna_only,104,0.00032243641838763427,0.00023734560920715805,0.0004089717440072234,0.4157754010695187,748,0.1329104150185659
TP53,CLEC11A,0,0,real,rna_only,104,-0.0007401178737873218,-0.0008066504861231498,-0.000677646500861137,0.7994652406417112,748,0.017161110096276456
TP53,EXO1,0,0,real,rna_only,104,0.0020768256473675385,0.0019749530487624943,0.0021760061638572514,0.06684491978609626,748,0.12159238873758361
TP53,CHCHD2,0,0,real,rna_only,104,0.001498418023109225,0.0014207729103965885,0.0015783464166073487,0.07887700534759358,748,0.060256304486964694
TP53,RIN2,0,0,real,rna_only,104,-0.0009666916541174141,-0.0010485862939387765,-0.000881759522997593,0.8048128342245989,748,0.18009136407901705
TP53,ABCC11,0,0,real,rna_only,104,-0.0009242578533705513,-0.0009780001687747133,-0.0008684187912626634,0.8783422459893048,748,0.04056079297535835
TP53,LXN,0,0,real,rna_only,104,0.0010794174593479879,0.0009935033566921489,0.0011633252184773727,0.14304812834224598,748,0.22976261535552417
TP53,IGFBP4,0,0,real,rna_only,104,4.2377795638938134e-05,-2.784070158344088e-05,0.00011719141697092771,0.4852941176470588,748,0.03466928145866547
TP53,GRHL2,0,0,real,rna_only,104,-0.0003752021256372749,-0.0004507817495647485,-0.0003037090300042409,0.6483957219251337,748,0.1732826236031037
TP53,NOTCH3,0,0,real,rna_only,104,0.012937128434659922,0.012619188112046353,0.013263782371411811,0.0,748,0.15521816323242843
TP53,RARRES2,0,0,real,rna_only,104,-0.00035673724931503713,-0.00042156894633392104,-0.00028869379528340756,0.6671122994652406,748,-0.03505737417486123
TP53,MAP2K4,0,0,real,rna_only,104,0.014317451550504075,0.014030147666364132,0.014600630500713911,0.0,748,0.3124374747975393
TP53,COX7A1,0,0,real,rna_only,104,-0.001163633272704235,-0.0012198773713794047,-0.0011058959096938666,0.9331550802139037,748,0.0027879164671634244
TP53,CDC6,0,0,real,rna_only,104,0.003416310701603916,0.0032781502420471567,0.003546599542063039,0.012032085561497326,748,0.03963797271516055
TP53,SYNGR2,0,0,real,rna_only,104,0.0006555179655701322,0.0005851968611001628,0.0007194304879023921,0.2192513368983957,748,0.04436596506590655
TP53,YWHAZ,0,0,real,rna_only,104,0.002319050047740858,0.0022270814974183458,0.0024149019053131557,0.03609625668449198,748,0.09683003589886299
TP53,SLAMF7,0,0,real,rna_only,104,-0.001051642467332556,-0.0011065799500384426,-0.000996188374600205,0.9211229946524064,748,0.051858620761486666
TP53,FPR3,0,0,real,rna_only,104,-0.0014022927854953873,-0.0014779032564098628,-0.0013296713735746403,0.9077540106951871,748,-0.0024001964635148006
TP53,CDCA7,0,0,real,rna_only,104,-0.000562879105875477,-0.0006121268254723856,-0.000513126939158918,0.7927807486631016,748,0.0997192564203665
TP53,GRB7,0,0,real,rna_only,104,0.0005901852672431546,0.0004964065920696821,0.000677993806909499,0.35427807486631013,748,0.07974288850383714
TP53,LAMB3,0,0,real,rna_only,104,0.0006242595978227316,0.0005258556661258729,0.0007234786214836516,0.32486631016042783,748,0.17100212493308198
TP53,UBE2C,0,0,real,rna_only,104,0.0010773606370941939,0.000993325091397709,0.0011637707137101808,0.15106951871657753,748,0.021671415545673804
TP53,CLDN4,0,0,real,rna_only,104,0.00020322301358635254,0.00013501204021935665,0.00027347157197363475,0.3850267379679144,748,0.0695428312963615
TP53,PLEKHF2,0,0,real,rna_only,104,-0.0010714626382976608,-0.0011310032368735156,-0.0010173111072672549,0.9331550802139037,748,0.050681711665505766
TP53,SCGB3A1,0,0,real,rna_only,104,0.0030878185246425312,0.002917665119939477,0.003251261432608882,0.05748663101604278,748,0.16039361409710645
TP53,FGF3,0,0,real,rna_only,104,0.003546739528420483,0.003448782571223722,0.0036428367535829777,0.0,748,0.024632826283783375
TP53,SNAI2,0,0,real,rna_only,104,8.697926229506849e-05,2.352717455286508e-05,0.00015363261191719675,0.446524064171123,748,0.12778541199622398
TP53,KCTD3,0,0,real,rna_only,104,-6.502633665336829e-07,-6.934287458153563e-05,7.183105244887224e-05,0.4585561497326203,748,0.14865548131464396
TP53,DSP,0,0,real,rna_only,104,0.018348969441113094,0.01805247643628094,0.018660675899972085,0.0,748,0.18926511891554365
TP53,IGFBP5,0,0,real,rna_only,104,-0.0015046601778032414,-0.0015603416367996747,-0.0014492657174582063,0.9852941176470589,748,0.0409928988710165
TP53,LY96,0,0,real,rna_only,104,-0.00018791799983856438,-0.00024855101966455326,-0.00012784236072460698,0.6082887700534759,748,-0.007299569572630492
TP53,SFRP2,0,0,real,rna_only,104,-0.0015645462255543113,-0.001620293254239828,-0.0015046864949932912,0.9852941176470589,748,0.08560763323176711
TP53,PPP1R1B,0,0,real,rna_only,104,0.0016372425754765407,0.0015053746201709724,0.0017700866485874085,0.13636363636363635,748,0.09001039958016024
TP53,SCUBE2,0,0,real,rna_only,104,-0.0005179621356019808,-0.0005854417004221203,-0.00045153693962861216,0.713903743315508,748,0.040174104958664365
TP53,COL1A1,0,0,real,rna_only,104,-0.0001004360824966156,-0.0001742129988155739,-2.6680821557646185e-05,0.5735294117647058,748,0.06959032856894208
TP53,NCOR1,0,0,real,rna_only,104,0.007242857250750212,0.007068973280786812,0.007425787057846899,0.0,748,0.3081141190717915
TWIST1,AKT2,1,1,real,rna_only,20,0.0019400114317236988,0.0018217507352562346,0.002059192133827944,0.08021390374331551,748,0.007381646862934491
TWIST1,AR,1,1,real,rna_only,20,0.0077255701206694226,0.007528948347735195,0.007933104911393905,0.0,748,-0.03379018765845521
TWIST1,ATM,1,1,real,rna_only,20,-0.0027427775958808616,-0.0028406489083745534,-0.002650827669882822,0.982620320855615,748,0.11729306031008165
TWIST1,BCL2,1,1,real,rna_only,20,-0.0015148635743038132,-0.0016077393229839974,-0.0014218861953304116,0.8449197860962567,748,-0.021403779238841802
TWIST1,CD44,1,1,real,rna_only,20,0.0002953169691424532,0.00022290238868524016,0.0003707009398969015,0.38636363636363635,748,0.03704365737655576
TWIST1,CDH1,-1,1,real,rna_only,20,-0.0011841248498014345,-0.0012401478533440478,-0.0011291866761924012,0.946524064171123,748,-0.13429398537726298
TWIST1,CDKN2A,-1,1,real,rna_only,20,0.000873560980609792,0.0007902780100213497,0.0009576592296530012,0.18983957219251338,748,-0.0006685746530036047
TWIST1,ERBB3,-1,1,real,rna_only,20,-0.0030089518338783845,-0.0030840851526108544,-0.00292836079968587,0.9973262032085561,748,-0.16711074394032724
TWIST1,ESR1,-1,1,real,rna_only,20,-0.002137749352361242,-0.002200938593924091,-0.0020740135709996655,0.9879679144385026,748,-0.19028224447592962
TWIST1,FGFR2,1,1,real,rna_only,20,0.0006422509606545825,0.0005565259725111931,0.0007285415675842232,0.3088235294117647,748,-0.019194575292523986
TWIST1,FOXM1,1,1,real,rna_only,20,-0.0014488469817179293,-0.0015170738537936556,-0.0013770712975052805,0.93048128342246,748,-0.14787711671369452
TWIST1,MMP2,1,1,real,rna_only,20,0.04562386533207262,0.044681229291513025,0.04656736793361128,0.0,748,0.6069662513028059
TWIST1,NF1,-1,1,real,rna_only,20,-0.0021471915483547784,-0.002242074555521516,-0.0020518761339021357,0.9385026737967914,748,-0.011674608732438732
TWIST1,SNAI2,1,1,real,rna_only,20,0.04552895838910226,0.04478514937440112,0.046255464016131176,0.0,748,0.48806657199326275
TWIST1,TP53,-1,1,real,rna_only,20,-0.0009446879423434272,-0.001010693162206541,-0.0008804995912573774,0.8529411764705882,748,0.0074455451404121815
TWIST1,VEGFA,1,1,real,rna_only,20,-0.001754174006973358,-0.001835029050697441,-0.0016823418853649243,0.9732620320855615,748,-0.08214995162675934
TWIST1,ZEB1,1,1,real,rna_only,20,0.0357593715258122,0.03497710865993242,0.036541323561523086,0.0,748,0.4611280058798555
TWIST1,COL1A2,1,1,real,rna_only,20,0.012873151554242972,0.012513754173728128,0.013205403677375037,0.0,748,0.4772887771357736
TWIST1,MAPK3,1,1,real,rna_only,20,0.00037630121642806693,0.00027312894682972696,0.00048147726164252537,0.4385026737967914,748,0.07019351332061215
TWIST1,CLDN4,-1,1,real,rna_only,20,-0.001339826286843448,-0.0014138193331742245,-0.0012735228161178133,0.9264705882352942,748,-0.09490175777756006
TWIST1,RFC4,0,0,real,rna_only,20,-0.0010317501921203402,-0.0011119106417630186,-0.0009439234380992529,0.8128342245989305,748,-0.156491484716068
TWIST1,VANGL2,0,0,real,rna_only,20,-0.0013898142603924906,-0.0015107194795354172,-0.00127941424606049,0.8221925133689839,748,-0.003386743320640537
TWIST1,CCNB2,0,0,real,rna_only,20,-0.0007469266301947301,-0.0008144250913932343,-0.0006820187544194475,0.7941176470588235,748,-0.14057308749215464
TWIST1,SYNGR2,0,0,real,rna_only,20,-0.0013841202011109467,-0.0014456872446634754,-0.0013194569510531435,0.9545454545454546,748,-0.16349171845704427
TWIST1,EFR3A,0,0,real,rna_only,20,-0.0018797345080955776,-0.001946380330914127,-0.001805684631753675,0.983957219251337,748,-0.0272793192575676
TWIST1,GIT1,0,0,real,rna_only,20,-0.00116581332188352,-0.00125503264060875,-0.0010837740568685268,0.8368983957219251,748,-0.05328009739277681
TWIST1,GRAMD1A,0,0,real,rna_only,20,-0.001297981657856435,-0.001375051906974423,-0.0012181664859046404,0.8689839572192514,748,-0.06208760937221982
TWIST1,PHGDH,0,0,real,rna_only,20,-0.00010462662220871096,-0.0001777962647414134,-3.484811512118457e-05,0.56951871657754,748,-0.00013254219287882555
TWIST1,SCNN1A,0,0,real,rna_only,20,-0.0008546293200177928,-0.0009362633570110644,-0.0007728762666503059,0.8008021390374331,748,-0.18006911233031767
TWIST1,MDFIC,0,0,real,rna_only,20,0.0030781709421185337,0.0029583028061262507,0.0032090472706752114,0.02406417112299465,748,0.39466534379666846
TWIST1,GMFG,0,0,real,rna_only,20,0.005037237703924709,0.004870379693432022,0.0052254795996719595,0.022727272727272728,748,0.3892926495562127
TWIST1,IFI16,0,0,real,rna_only,20,0.0026216920976545295,0.0025070833934241906,0.0027405760485932898,0.040106951871657755,748,0.38586396878719553
TWIST1,KCTD3,0,0,real,rna_only,20,-0.0037225248163014844,-0.0038327932136484845,-0.0036049384056785995,0.9973262032085561,748,-0.10772888860942006
TWIST1,ANLN,0,0,real,rna_only,20,-0.0011527041448097589,-0.0012314250029095582,-0.001076333489881806,0.8716577540106952,748,-0.09176306757600981
TWIST1,FPR3,0,0,real,rna_only,20,-0.0015550406664234728,-0.001620740395352873,-0.0014950832900034645,0.9665775401069518,748,0.22930903124575008
TWIST1,C1orf116,0,0,real,rna_only,20,-0.0019156165699492776,-0.0019996514085928434,-0.0018201600514348578,0.9385026737967914,748,-0.03205138318889161
TWIST1,RB1,0,0,real,rna_only,20,-0.0022550178335235854,-0.0023315313121730573,-0.0021780150917166947,0.9786096256684492,748,0.06255053843097055
TWIST1,RPL37,0,0,real,rna_only,20,-0.0005253279786689778,-0.000602504225438852,-0.00045223914197320083,0.7446524064171123,748,0.10603143100808307
TWIST1,RHOD,0,0,real,rna_only,20,-0.0004548936282531925,-0.0005339562244661031,-0.0003734061121878375,0.7259358288770054,748,-0.13018149291224
TWIST1,ELOVL2,0,0,real,rna_only,20,-0.002597658267682966,-0.002666887436725104,-0.002524576976836399,0.9946524064171123,748,0.06138304888445638
ZEB1,AR,-1,1,real,rna_only,18,0.04440724772152967,0.043488111000832004,0.0453145974872328,0.0,748,0.4015336558211288
ZEB1,CDH1,-1,1,real,rna_only,18,0.0015765682392821724,0.0014973803189528745,0.001658035429818563,0.053475935828877004,748,0.041852365517559546
ZEB1,CDK4,1,1,real,rna_only,18,0.0030960636134566514,0.002930396034291183,0.003246734392725067,0.02807486631016043,748,-0.006362828064146808
ZEB1,CDKN2A,-1,1,real,rna_only,18,-0.0019268023136110052,-0.001991771998477614,-0.0018584853344305989,0.983957219251337,748,-0.2586313964027633
ZEB1,ESR1,-1,1,real,rna_only,18,0.0015492545527533849,0.0014626240127633993,0.0016374515668769578,0.06283422459893048,748,0.17484446973044573
ZEB1,GATA3,-1,1,real,rna_only,18,0.0007769345573968052,0.0006780509592862739,0.0008714615405826042,0.32486631016042783,748,0.11042162409589235
ZEB1,PLAU,1,1,real,rna_only,18,0.0005140805356959877,0.00039811932933012697,0.000634936251418285,0.41711229946524064,748,0.3028477403183484
ZEB1,SERPINB5,1,1,real,rna_only,18,-5.718074376244929e-05,-0.00016820426670391858,5.3613278404735026e-05,0.5521390374331551,748,0.09573285259147765
ZEB1,SERPINE1,-1,1,real,rna_only,18,0.023540756218641695,0.02305385179107045,0.024013905563079852,0.0,748,0.4842645536989708
ZEB1,SLC2A3,1,1,real,rna_only,18,0.009359067407023303,0.009163154380596466,0.009563431731027213,0.0,748,0.45443723054428453
ZEB1,TGFB1,1,1,real,rna_only,18,0.0015952250633451846,0.0013875076462692745,0.001804499181492567,0.3088235294117647,748,0.3435795425591153
ZEB1,COL1A2,-1,1,real,rna_only,18,0.018969089223516842,0.018497274273875965,0.019455786071648842,0.0,748,0.6876668551360723
ZEB1,VIM,1,1,real,rna_only,18,0.04035490041083213,0.039497867451161864,0.0411880782444641,0.0,748,0.39638112361772254
ZEB1,RAB25,-1,1,real,rna_only,18,-0.0012724881943600814,-0.0013542947224748074,-0.0011908129378835758,0.8756684491978609,748,-0.30145224308737084
ZEB1,GRHL2,-1,1,real,rna_only,18,0.0023149841235545524,0.0022157261280302265,0.0024093970275472004,0.04679144385026738,748,0.06466398783771628
ZEB1,COL1A1,-1,1,real,rna_only,18,-6.887009832177971e-06,-9.271814970551762e-05,8.604275288247869e-05,0.5240641711229946,748,0.5915574365603177
ZEB1,MUC1,-1,1,real,rna_only,18,-0.0018562888684674251,-0.0019368927430271458,-0.0017808211531331138,0.9732620320855615,748,0.1587029955854346
ZEB1,CD4,-1,1,real,rna_only,18,-0.0021965657621489266,-0.0022867035561173962,-0.0021141219970140564,0.963903743315508,748,0.30016372365771404
ZEB1,CHEK1,0,0,real,rna_only,18,0.0014807470884911202,0.0014047088152897057,0.0015556390306836836,0.06684491978609626,748,-0.19166575844083011
ZEB1,SERPINB9,0,0,real,rna_only,18,0.0027901758392525713,0.0026800292826991436,0.002889357218807296,0.022727272727272728,748,0.4397663939907936
ZEB1,CYB5R1,0,0,real,rna_only,18,-0.0023942525351649136,-0.002473914686501408,-0.002316858453763053,0.9759358288770054,748,0.10987756391635788
ZEB1,KIF23,0,0,real,rna_only,18,-2.3453628001883278e-05,-7.470074075285657e-05,2.7015603604184957e-05,0.5,748,-0.1091308832793092
ZEB1,CCDC3,0,0,real,rna_only,18,0.02059745076481824,0.020167451244058856,0.021072457754975574,0.0,748,0.47140084253251907
ZEB1,AEBP1,0,0,real,rna_only,18,0.0098845515143269,0.009658471293412912,0.010145687024810876,0.0,748,0.5755720883720512
ZEB1,CST1,0,0,real,rna_only,18,0.0010617644660948459,0.0009599961584609054,0.0011563310902478563,0.1804812834224599,748,0.17340634938088365
ZEB1,KAT2A,0,0,real,rna_only,18,-0.0036043052998190475,-0.0036909886624478553,-0.003520474481047133,0.9973262032085561,748,-0.3029389786644203
ZEB1,RPL37,0,0,real,rna_only,18,-0.0033266031548526945,-0.0033956145906541588,-0.0032484707883152454,0.9986631016042781,748,-0.1845401927136231
ZEB1,TBX3,0,0,real,rna_only,18,-0.0009066969156680278,-0.000967601960728902,-0.0008506386633931253,0.8582887700534759,748,0.24522977855604677
ZEB1,CCND1,0,0,real,rna_only,18,0.001019422145171917,0.0009491722796760978,0.0010870767509784307,0.12834224598930483,748,0.23100101225246114
ZEB1,BUB1,0,0,real,rna_only,18,-0.000520761335374864,-0.0005726683818433852,-0.0004645085921751786,0.7540106951871658,748,-0.15019761689852326
ZEB1,SCNN1A,0,0,real,rna_only,18,0.001651629011616537,0.0015430645598814591,0.001753983978057987,0.09491978609625669,748,0.18383267976914688
ZEB1,ENPP2,0,0,real,rna_only,18,0.008915889866064083,0.008700373949176539,0.009133657862245745,0.0,748,0.5279771051961945
ZEB1,MAP3K1,0,0,real,rna_only,18,0.005009314652080788,0.00490595775622681,0.0051191294424199705,0.0,748,0.5400041190586735
