tf,target,edge_sign,coexpr__pooled,coexpr__INTCLUST=1,coexpr__INTCLUST=10,coexpr__INTCLUST=2,coexpr__INTCLUST=3,coexpr__INTCLUST=4ER+,coexpr__INTCLUST=4ER-,coexpr__INTCLUST=5,coexpr__INTCLUST=6,coexpr__INTCLUST=7,coexpr__INTCLUST=8,coexpr__INTCLUST=9
BRCA1,CDKN1B,1,0.026212245114266508,0.23067010309278346,-0.02714704650188521,0.29384410139127115,0.015070208252339509,0.057409621647882304,-0.1727250900360144,0.031878100004468474,0.22945531464833416,-0.09194967801889338,-0.10160792920584717,0.19906449602614823
E2F1,CDKN1B,1,0.003991384432198327,-0.09565011571638964,-0.07602397602397602,0.34080426910615585,0.07179394559051767,-0.07032637380519452,-0.31438175270108043,0.103682023325439,-0.27170809095716547,-0.017612937290200994,0.0235497236036499,0.17514595496246874
ESR1,CDKN1B,-1,0.16037102783294985,0.04544498211655796,0.04624407850214302,0.14968553459119496,-0.012043309629566137,-0.023338356645747987,0.09954381752701079,0.4301979534384914,0.1481755684822845,0.06730814958076117,-0.07107572511027987,0.19261421554999536
EZH2,CDKN1B,1,-0.19188225822654684,-0.19335156743109613,-0.08194567193879741,0.041585668000762334,-0.1213410805798798,-0.16083099314839083,-0.43490996398559423,-0.1704633808481165,0.000528820729772607,-0.2213469677922919,-0.11533277804988662,-0.19304094393746538
FOXA1,CDKN1B,1,0.1678460882609405,0.01843572480538607,-0.029650994167123197,0.01429388221841052,0.07854569276121846,-0.00010848468125549792,-0.09896758703481391,0.1851155100764109,0.20914859862506607,0.2356846108730301,0.0804662206978516,0.26207024372161986
FOXM1,CDKN1B,-1,-0.17601601320513302,-0.042617820324005885,0.0077213109471174,0.054469220506956344,-0.11197382075543896,-0.12364423627963575,-0.4685234093637454,-0.10415568166584743,-0.027128503437334743,-0.2374746823173679,-0.16387701912668687,-0.09152071170419795
MYC,CDKN1B,-1,0.11236811838985845,0.07801651588470439,0.1269375785504818,0.17484276729559747,0.11039792329285428,0.19128443504243872,0.4033133253301321,0.17498994593145356,0.0726599682707562,0.21697665712709663,0.11038541864438958,0.2124270225187657
PGR,CDKN1B,1,0.21686388388479938,0.2395460761624237,0.09495021107924333,0.4229845626072041,0.055186410792509896,-0.007077446270603244,0.14016806722689074,0.3295991778006166,0.3167636171337916,0.1582384136163668,0.12659415769345517,0.1879158558057641
RUNX1,CDKN1B,-1,-0.13298494096092356,-0.1719451658540074,-0.10659026988359449,-0.2898036973508671,-0.11060002914250912,-0.27735186378565874,-0.39236494597839133,-0.24722758750136914,-0.15214172395557904,-0.1791756393903994,-0.1885893157215497,-0.2989998586790034
SMAD3,CDKN1B,1,-0.03516548626881909,0.02461603197980223,-0.19311687202640523,-0.23140842386125404,-0.05973655451509317,-0.08220780476530753,0.211812725090036,0.029067461758208582,0.03590692755156002,-0.17854377444137556,-0.2192692602726822,0.017079047354276712
TP53,CDKN1B,1,-0.03677137515510482,-0.12023984851672627,-0.07404853211304824,-0.06437964551172097,-0.04622081543816255,0.02619669216056676,0.27231692677070823,0.028566960096519052,-0.17107350608143834,-0.17469780350442637,-0.09588099388744917,0.044870725604670564
HIF1A,CDKN1B,1,0.19043994280523588,0.19532400589101617,0.3265154200638071,0.2592338479130932,0.14085792739484068,0.36770175202760225,0.22477791116446577,0.18307341704276328,0.03532522474881015,0.26670845125916237,0.3535273536032981,0.37734222963580766
E2F4,CDKN1B,1,-0.17418339865621746,-0.062197559436145584,-0.07122894338491216,0.059271964932342276,-0.12252702108669491,-0.15627990342598247,0.036112178297497154,-0.26781357522677507,-0.030592683671151494,-0.19342770635526327,-0.13638864115112095,-0.2031600407747197
DNMT3A,CDKN2A,-1,-0.071636636960962,-0.035503892278560906,0.09078670586408949,-0.35414522584333896,-0.03251284396620726,-0.15349176429805075,-0.13344537815126048,0.09604539970508065,0.11105235325224747,-0.11950799861973405,-0.061689683052204645,-0.001464186507710601
DNMT3B,CDKN2A,1,0.07272478346784653,-0.05300599621291815,0.005049797057460484,-0.02374690299218601,-0.1432028819227185,-0.10394607364818906,0.2632893157262905,-0.029840475445730368,-0.08659553934573999,0.009821005049520824,-0.08434190060726089,0.2166440011218888
E2F1,CDKN2A,1,0.03635991070682738,0.11700504944245739,0.04400116013019238,-0.10158185629883741,0.0875853955770206,-0.06986299673780509,0.31937575030012,0.10788685821529109,-0.1648334214701216,-0.05974790233628276,0.031234435056026404,-0.009897159431866592
ESR1,CDKN2A,1,-0.3081065259297182,0.062263307384809584,-0.06184460700589733,-0.2835525061940156,-0.16447868481705138,-0.005412445440723166,-0.05238895558223289,-0.2709281022387059,-0.21147540983606558,-0.3140502317461994,-0.20805116100276078,-0.40977761509148775
EZH2,CDKN2A,-1,0.1678446535729301,0.06422259625499685,0.40919018688734177,-0.007127882599580712,-0.06897586193807344,-0.07716925399005949,0.17819927971188473,-0.10923186916305462,-0.021787414066631407,-0.07466353851280855,-0.03989264187535072,0.09952552833624471
FOXA1,CDKN2A,1,-0.3055969830996643,-0.21951925099936878,-0.1246559891721182,-0.06796264532113587,-0.11423729508812001,0.12224697849351007,0.07793517406962785,-0.3366906474820143,-0.23580116340560545,-0.1856650395877875,-0.2059562741688138,-0.24064090594287996
FOXM1,CDKN2A,-1,0.18285254074785914,0.07762202819272038,0.12882601269698044,-0.05004764627406136,-0.0780602128931631,-0.06639384325488407,0.35414165666266506,-0.053165914473390224,0.010364886303543097,-0.05739203174332594,-0.09250986724739893,0.14094648537357207
GATA3,CDKN2A,1,-0.2623035727327814,-0.05612244897959183,0.0099835648222745,-0.1233085572708214,-0.13807351680239077,0.07972331673242973,0.1402641056422569,-0.22763304884043073,-0.008143839238498147,-0.13316034186960182,-0.10637369812375295,-0.17225042222829617
MYBL2,CDKN2A,1,0.012575649899778739,-0.03207184935830002,-0.03226773226773227,-0.09799885648942251,-0.09916830669643827,-0.05632244967989134,0.062953181272509,-0.030555431431252507,-0.01570597567424643,-0.11449384754404125,-0.000666734227753375,0.21446162186514295
MYC,CDKN2A,1,0.13091113189849665,-0.07069219440353461,0.18377106764203538,0.3183914617876882,-0.0009342736068624854,-0.11263074917562395,-0.20902761104441775,0.18459716698690734,0.00602855631940772,0.09387388288208481,-0.05393939080118983,-0.0101844365314807
RUNX1,CDKN2A,1,-0.1925227272717912,-0.16631052960680318,-0.2801845575268847,-0.18765008576329328,-0.20359156790003852,0.06479491064743026,0.20547418967587033,-0.10502715160106602,0.16879957694341613,-0.034750353015200984,-0.0340764733266694,-0.1346962037633387
SMAD3,CDKN2A,1,-0.2181605149163193,-0.11277088154849567,-0.24044059237663318,-0.07535734705546025,-0.15155497474676294,-0.24732045627273117,-0.3464585834333733,-0.12024902838497648,-0.12147012162876782,-0.15937732828190598,-0.07704826032624615,-0.14752605765505641
TBX3,CDKN2A,-1,-0.214311423369926,-0.20251683147485794,-0.09655352434143537,-0.12780636554221458,-0.14517275495697807,-0.02124063065087166,-0.1276830732292917,-0.19846530057801,-0.07503966155473293,-0.019451808242630576,-0.06918653206058914,-0.08525642956289574
TP53,CDKN2A,1,-0.09931731655517452,-0.04573427309067957,0.06479649382875188,-0.10470745187726319,-0.20889770101959862,-0.1392661124904507,-0.39515006002400954,-0.010219402118057105,-0.08915917503966155,-0.13455289063624606,-0.11504814713720106,0.14659472383211392
TWIST1,CDKN2A,-1,0.15122850517471786,0.11567694087944455,-0.12670555251200413,0.2256908709738898,0.24303174846612818,0.19118785489696974,-0.0005282112845138055,0.033871039814111444,0.17070333157059756,0.15394126663418264,0.28709713928113406,0.06529530464132212
ZEB1,CDKN2A,-1,0.0294726802559851,0.08160635388175888,-0.2620798556282427,0.09106155898608728,0.1034374667096049,0.27869157886668744,-0.253781512605042,0.042504133339291296,0.25885774722369115,0.25971888074217037,0.13846133740936073,0.07831544415609044
CTBP1,CDKN2A,-1,0.008913843519565473,-0.10083105407111298,0.03553543230962585,-0.02641509433962264,0.02805147321050154,0.07621525024307213,-0.1727250900360144,0.016609321238661243,0.04119513484928609,0.12439777143430795,-0.0785104210510507,-0.0650311950497414
TP53,CEP55,-1,-0.0031342434539075367,0.2190984641279192,0.05696883761399891,0.08976558033161806,0.06468955003658114,-0.05733887076880263,-0.24619447779111645,0.09471379418204566,-0.03590692755156002,-0.11589113257243198,0.07556828969397794,0.126207024372162
E2F1,CHEK1,1,0.0693980534553529,0.14406737872006997,-0.042728273926308485,-0.11751477034495901,0.06712625240685582,-0.03419156165560107,0.09483793517406962,0.13889807408731397,-0.14029613960867265,0.08728904497122232,0.06670251842580897,0.17929797817205512
EZH2,CHEK1,1,0.6967953063170437,0.4727950531106349,0.426900283266589,0.5124833238040785,0.5670802021239378,0.7624512850143564,0.6722208883553421,0.30603690960275254,0.5542041248016921,0.33925470685786757,0.5308811106461673,0.5725214184107978
FOXM1,CHEK1,1,0.6635744812984656,0.40244451676960036,0.40541426751831305,0.49197636744806544,0.5274217790988486,0.606978045399792,0.5617767106842737,0.28516913177532505,0.5385510312004229,0.09159594185933082,0.43148493807312865,0.5037218601669069
MYC,CHEK1,1,0.27948928542322765,0.26914668744454107,0.21901664385351108,0.3058890794739851,0.0041552510017724255,-0.07238880461014258,0.21651860744297718,0.1947629474060503,0.2115811739820201,0.38190908204077656,0.2980582356697792,0.13116979698347914
TP53,CHEK1,-1,0.052435043065640126,0.1508131404290327,0.017360073281621827,0.25359252906422713,0.056714553786531396,0.002067106069191222,-0.12825930372148858,0.13879529916439518,-0.1119513484928609,0.1489610769681007,0.25850591405935996,0.14172954714510083
E2F4,CHEK1,1,0.2899664087730386,-0.07243475316534369,0.10333570731123373,0.12353725938631596,0.14624386385317867,0.10661618174638254,0.09911640426334326,0.05074400107243397,-0.02694377239490352,0.02945078528924008,-0.039435968208805225,0.09656680698479948
E2F1,CHEK2,1,0.013949596257978864,0.017830843677677257,0.008381940640005156,-0.032132647226986846,-0.027880650562798658,-0.09905358907417756,-0.17387755102040817,-0.09181385653280734,0.07572712850343732,0.05211686664715639,0.06611185918870795,0.01615234917987212
MYC,CHEK2,1,0.32039520664878945,0.11763622974963181,0.30429248171183654,0.42458547741566605,0.25198869810910673,0.26209663155064694,0.23659063625450177,0.30911603413491084,0.21121099947117922,0.15431665203394793,0.24598393029704263,0.21020294690019461
PITX2,CHEK2,1,0.012373647140774942,0.11566379128971176,-0.04316328832457864,0.021459881837240326,-0.11899250316067235,0.10969216292512435,0.07937575030012005,0.07098627171266741,-0.15526176626123742,0.03879133743049459,-0.03635088626004525,0.05397102671459836
TP53,CHEK2,-1,0.06399593442801729,-0.056411739953713444,0.018881118881118878,0.03434343434343434,0.1412595547201925,0.26996648766694253,0.017238895558223288,0.14922265206525695,0.11813855103120041,-0.05413130426299874,0.15875156759282705,0.11344639051061071
DNMT3B,DNMT3A,1,-0.12765694718305448,-0.005549126867241742,0.06530259732833157,0.004764627406136839,-0.06019575052446031,-0.037325805439799256,-0.36950780312124853,0.04319674695026587,0.057906635470891775,-0.16153545995512633,-0.02309257668861486,-0.114919840607914
E2F1,DNMT3A,-1,-0.015460526878525855,-0.005654323585104143,-0.029164407499290425,0.09045168667810176,0.020129732972929953,0.07857592630588435,-0.01310924369747899,-0.05499352071138121,-0.02993125330512956,0.016105745780899426,-0.056403151305521086,-0.06450745992030396
RB1,DNMT3A,-1,0.057111358152225046,0.11955028107691254,-0.11357057516013926,-0.11217838765008574,0.025474560031346523,0.022836025404282312,0.052004801920768305,0.029670706544889312,0.01824431517715494,0.13484310657885668,0.13160801057504007,-0.14938374571402094
DNMT3A,DNMT3B,1,-0.12765694718305448,-0.005549126867241742,0.06530259732833159,0.004764627406136839,-0.060195750524460315,-0.037325805439799256,-0.36950780312124853,0.04319674695026587,0.05790663547089177,-0.16153545995512633,-0.02309257668861486,-0.114919840607914
HOXB13,DNMT3B,1,0.14487866083678985,0.08444666526404375,-0.10255728554891588,-0.11797217457594815,0.003531077770036379,0.07766328575531789,0.3314765906362545,0.18780106349702846,0.14275704333668707,0.07539264462003709,0.14555666266971773,0.19451394680752482
ESR1,E2F1,1,0.020341633454837502,0.037279086892488954,0.020982243562888723,-0.014751286449399657,0.039685800086325385,0.07671753654872493,0.05824729891956783,-0.04445685687474864,0.07472236911686937,0.02703638669398108,0.05255118307106722,0.09798906496154204
MYBL2,E2F1,-1,0.06129636677983421,0.2831632653061224,0.0859785375914408,0.017495711835334476,0.047156313232579565,-0.013004011574843816,-0.11625450180072029,-0.001041154653916618,0.12501322051824432,0.07532923617208079,0.03838258758468985,0.08514502826429433
MYC,E2F1,1,-0.04814514442096877,-0.06931148748159058,-0.07425800006445167,0.003773584905660377,-0.0591671743129938,-0.06085754782169835,-0.10770708283313324,-0.14195451092542113,-0.1566367001586462,-0.003487464637596332,0.00913258222171949,-0.15748308775831715
PGR,E2F1,1,0.01645925542564984,0.15793972228066483,0.025094260578131546,0.11507528111301696,0.11370277741213637,-0.026715531940484358,-0.009651860744297719,-0.10130032619866838,-0.16589106292966682,-0.04784411276948591,0.029080362926323048,0.08990825688073395
RB1,E2F1,-1,-0.056404935530906884,-0.20436569249923953,-0.011482084821781561,0.07977892128835523,-0.0036666860541645875,-0.08115125830438441,-0.22823529411764704,0.0780196590773746,-0.18249603384452667,0.1415010017328651,-0.11389865045463198,-0.19625613937540545
TP53,E2F1,-1,-0.029981153196437217,-0.12611771512728803,-0.018226934355966614,-0.20754716981132074,-0.05676598167575327,-0.008954702928850557,-0.25099639855942374,0.03697662987622324,0.01824431517715494,0.13919617598283096,-0.17411675591388118,0.089111296450746
E2F4,E2F1,-1,0.01197052054756685,-0.0195665895224069,0.0514019482179361,-0.0425767105012388,0.11475773163688649,0.04220425273533439,-0.07318478686886391,0.037973099781044725,0.13627890375204393,-0.06065749682957761,-0.048935468265257874,-0.05296080066722269
AR,EGFR,-1,-0.3418504856094864,-0.30816063538817584,0.0062904837098385485,-0.4293119878025538,-0.09144797058814526,-0.39899486584454136,0.352124849939976,0.05888109388265784,-0.11533580116340558,-0.0847331967612916,-0.14356135605423623,-0.1544898526549903
BRCA1,EGFR,-1,-0.3035628176739845,-0.44899274142646745,-0.12291257129966808,-0.18856489422527156,-0.2930061131842129,-0.4080604118172835,-0.07620648259303721,-0.02882613164127083,-0.4166049709148598,-0.28504536142815334,-0.2915152398332365,-0.12900131823155328
ESR1,EGFR,1,-0.6260363203190377,-0.39210761624237317,-0.19537881473365346,-0.4392986468458166,-0.3301492939379375,-0.5361737452921186,-0.11087635054021608,-0.5742437106215648,-0.5597567424643045,-0.2562384157643157,-0.2924698995707159,-0.47530349365211755
GATA3,EGFR,1,-0.6032847782314945,-0.36432253313696605,-0.0676581483033096,-0.2961311225462168,-0.2967615735709628,-0.5605427064097938,0.08552220888355341,-0.6952276687966396,-0.4714436805922792,-0.22656813969368841,-0.18502018202037188,-0.4625521267723103
MYC,EGFR,1,0.25505328079888245,0.1730223017041868,-0.16027520866230544,0.13306651419858964,0.2785891615723465,0.27768776693717084,-0.15390156062424967,0.07006121810626033,0.11998942358540451,0.34113257243195794,0.2227952036571744,0.18893522379760913
PGR,EGFR,1,-0.3319053211651618,-0.06970597517357457,-0.07301086010763429,-0.3973699256718124,-0.0737959598495122,-0.19959294660902827,0.11759903961584633,-0.26464095804102056,0.11448968799576942,-0.09149839040093649,0.041906109838519175,-0.10835881753312948
SMAD4,EGFR,-1,0.10533036994008746,0.04892962339575004,-0.02293514786435911,0.027177434724604533,0.054310366467056725,0.32320081882404617,-0.12480192076830732,-0.08102247757107425,-0.0717354803801504,0.12714369329821482,0.20916621708124766,0.2009081642109165
TP53,EGFR,1,-0.006529264233801608,0.017712497370082052,0.02657342657342657,0.02085000952925481,0.0008638660915722547,0.2723696591930155,-0.13152460984393755,-0.10839626435497565,-0.059122157588577466,0.08624524436640328,0.04511156206618518,0.08948197572050785
AR,ERBB2,1,0.27009849913270795,0.19312802440563853,0.2942380200444717,0.2641890604154755,0.18525856289661463,0.18812187074757736,0.4573829531812725,-6.704884860441167e-06,-0.21660497091485983,0.12354892205638476,0.20065785742641634,0.17681401167639701
ESR1,ERBB2,1,0.03035411807072626,0.04437986534820113,0.0846218297831201,0.2403278063655422,-0.04626612095961992,-0.07333328616608062,0.08475390156062423,-0.1499167555562242,-0.06795346377578,0.054858062628036296,0.1667283921698199,0.0418960244648318
FOXM1,ERBB2,1,-0.023114485453833548,-0.13430990953082264,-0.1364828719667429,-0.07261292166952545,-0.004543409118042311,0.044339575919230795,0.04364945978391356,0.15124432275859154,-0.2151771549444738,0.2346649107404156,-0.03802603320355361,-0.028078954684459274
GATA3,ERBB2,1,0.10849499069720385,0.03787081843046497,0.21440494988882083,0.22035448827901655,0.13818000373464434,0.149307938484469,0.33464585834333727,-0.07032083241630696,0.08334214701216286,0.3191737391474003,0.25023091584701607,-0.017236586043925493
MYBL2,ERBB2,-1,0.014723275711070898,0.14486903008626129,0.018339724791337695,0.07962645321135886,-0.08993207232965277,0.07794624348207525,0.14477791116446578,0.10873982266663486,-0.10883130618720252,-0.04935616037459761,0.050935622190606045,-0.14538967658233715
MYC,ERBB2,-1,-0.31825847999598744,-0.2978908058068588,-0.2467854725919242,-0.23910806174957114,-0.15508263665890146,-0.10125629977619137,-0.17195678271308523,-0.2826421863302772,-0.33987308302485447,-0.3435567261730564,-0.35714113113011914,-0.1934019089982393
NCOA3,ERBB2,1,0.2590038674409618,0.30720071533768145,0.2372143985047211,0.02085000952925481,0.1475982227970198,0.1247704280018211,0.09167086847464564,0.16435032129805818,0.37041737731128893,0.22114427860696523,0.2904649807784476,0.22047641774130539
PGR,ERBB2,-1,-0.0634405981108856,-0.16890648011782028,0.053933163610582965,0.09502572898799314,-0.1402665066687891,0.0011744645927225645,-0.13037214885954382,-0.2291774344531194,-0.1986250661025912,-0.2596429616622769,-0.14942289531239594,-0.11488277268093781
TP53,ERBB2,1,-0.04731942706921872,-0.03864664422470018,0.08004576069092198,0.06392224128073185,-0.04885220910334863,-0.10636922997101571,0.01503001200480192,0.08474527471273606,0.047012162876784766,-0.2894595649204956,-0.11376938990381176,-0.03787415438791586
TRPS1,ERBB2,1,-0.01309469071941013,-0.25742951819903215,-0.010128581096323032,0.030226796264532108,-0.030412871180140213,0.10258405794025323,0.004369747899159664,-0.0017388001404744094,-0.08958223162347964,-0.1584577114427861,0.04145193213612254,0.07420998980632008
HIF1A,ERBB2,1,-0.04961223036033239,-0.22214916894592887,-0.0682929973252554,-0.2122736801982085,-0.08223625604966465,-0.08812493661900414,-0.0956062424969988,-0.04068300637153685,0.006451612903225805,-0.3129645888206029,-0.005838361372821216,-0.0516726902048003
EP300,ERBB2,1,0.02082086798959065,0.1629770866927629,0.03455898939769907,0.008271393177053554,0.17591705416152642,-0.07992972071063106,0.16129651860744296,-0.10553053567030722,0.001903754627181385,-0.16005267778753293,-0.06405234849981295,-0.03635436938189232
AR,ERBB3,1,0.4261939916777982,0.23631127708815483,0.08279140214624085,0.07154564513055078,0.3563885377030713,0.49136957193359787,0.39274909963985594,0.09968720675633405,-0.14098360655737702,0.22146429973800066,0.30710868548069714,0.28560440553409405
TWIST1,ERBB3,-1,-0.2842704703705542,-0.18940669051125603,-0.22044084947310755,-0.11926815323041737,-0.27671939045706534,-0.3764371272313058,-0.3900600240096038,-0.09935653961303006,-0.038286620835536744,-0.1016635003014932,-0.32358329548670856,-0.15752052062066327
AR,ESR1,-1,0.4775875669161448,0.2897643593519882,0.2761109857884051,0.5894034686487515,0.3565330255823137,0.45136466653931506,0.18501800720288114,-0.062362035837168775,0.27366472765732414,0.2696956394498098,0.3794925029403859,0.36868686868686873
BRCA1,ESR1,1,0.16929922747952966,0.39806438039133174,0.038874029196609844,0.198399085191538,0.09962378050087091,0.2851967935701601,-0.16974789915966385,-0.08375709370391884,0.17117927022739288,0.07550970637011023,0.16200260923876159,0.009633049840285884
DNMT3A,ESR1,1,0.09307650553869495,-0.19872974963181145,-0.016528645973907248,0.022832094530207736,0.07663428954513869,-0.11451737287835802,0.1578391356542617,-0.058934715581572,0.062347964040190364,0.09176665691152083,0.16473312144472196,0.07163376888147531
DNMT3B,ESR1,1,-0.2518839050662093,-0.15065484956869346,0.018291415506155526,0.03792643415284924,0.10341600675175408,-0.009973515587597842,-0.036638655462184866,-0.3704052906742928,0.05711339388909873,-0.051448639157155404,0.11680325595123528,-0.21796867760170516
FOXA1,ESR1,1,0.6829650558214113,0.4529376183463075,0.4447584673391125,0.5589098532494758,0.45910227721469,0.6527971360044149,0.30881152460984396,0.4301622056392152,0.43537810682178735,0.3902643644522486,0.41055481446595926,0.547789824854045
FOXM1,ESR1,1,-0.2689488461980141,-0.08802335367136543,-0.24343720795333698,-0.0173432437583381,0.09156429557567093,0.24178877089214498,-0.1832893157262905,-0.04833102462129675,0.1938127974616605,0.06805189737586578,0.09880140744010117,-0.2652488184598277
GATA3,ESR1,1,0.6991538209210119,0.3810488112770881,0.3909316489961651,0.35521250238231367,0.327275454509277,0.6847906835242428,0.49848739495798317,0.7779436078466418,0.4393971443680591,0.2879572724612233,0.045800980868381656,0.5651746826058753
HOXB13,ESR1,1,-0.052359380772882665,0.04945560698506206,-0.0042828139602333155,-0.13497236516104438,-0.13826820815690077,0.001385538865544601,0.04076830732292917,-0.0864158362750793,0.06890534108937069,-0.07128572822163692,0.08450311791872452,0.07163376888147531
HTATIP2,ESR1,1,-0.2705410803008954,-0.0006443298969072165,-0.08300409268151204,-0.17186963979416808,-0.08996390864202822,-0.06107687554684533,-0.14986794717887153,-0.05705795611957638,-0.1512427287149656,0.016354501999804896,-0.06583160526581829,-0.23050690390139936
MYC,ESR1,1,-0.22601759645715794,-0.09175783715548073,-0.04436208952337985,0.08717362302267963,-0.1591503378016414,-0.1487631567155555,0.07563025210084032,0.09571473256177666,-0.10624008461131676,-0.21414983904009366,-0.2678648482711516,-0.013863404689092763
NCOA3,ESR1,1,-0.10790662934863995,0.16625026299179463,0.3118011021236828,0.07878787878787878,-0.10955868082412934,-0.21146388961445012,0.10113087952205539,-0.13330369241673765,0.15811948863741224,-0.04096673495268755,0.09365549302729885,0.09577470009694182
NCOR1,ESR1,-1,0.3110890402473849,0.24873763938565113,0.04949888820856562,0.485344006098723,0.30918875565936366,0.30886060425967454,-0.003889555822328931,0.09218463738326109,0.2066631411951348,0.21871524729294706,0.1732754050582036,0.33974608470021317
PGR,ESR1,1,0.4748760896664189,0.01675257731958763,0.273735941477877,0.3800647989327234,0.03701644774099935,0.3648174745237876,0.3830492196878751,0.4977166093212386,0.001216287678476996,0.08723051409618576,-0.028361348163892304,0.41212121212121217
SMAD3,ESR1,-1,0.34917738360666883,0.455606985062066,0.05197391636421359,0.5060034305317324,0.2407737448380787,0.07450303403353119,0.14506602641056424,0.19469166930132942,0.35584346906398723,0.3496975904789777,0.22471162635070457,0.4555555555555556
SMAD4,ESR1,1,0.020090220815492915,0.04850883652430043,-0.21627422277263858,0.07131694301505621,0.022100550217881293,-0.15538670979331048,-0.0640096038415366,0.15344089709212072,0.2008223271239374,0.10382889474197642,-0.13067944771511908,0.025799277175423966
TP53,ESR1,1,0.04499052796598969,0.05768725015779507,0.1416744545776804,-0.013379073756432247,0.06466995845973471,-0.09285817042943424,0.07274909963985594,0.11789624201260109,0.09582231623479638,0.034645400448736714,-0.007611716174465367,-0.18067834306366418
TWIST1,ESR1,-1,-0.32818555338669647,-0.1292867662528929,-0.11768876285005317,-0.45546026300743275,-0.46108959779104974,-0.5009280156972616,-0.014549819927971188,-0.009499977657625452,-0.25764145954521417,-0.3931713979123988,-0.29615469019304214,-0.25641738485775184
ZEB1,ESR1,-1,-0.0379318251895541,-0.061803071744161574,0.11289355805484837,-0.16272155517438536,-0.1364988433313224,-0.22496788202995374,0.10501800720288115,0.08445864426471243,-0.2885245901639344,-0.19104477611940301,-0.29432822071673576,-0.0911685663979242
HIF1A,ESR1,1,-0.3330301730173596,-0.12461866189774878,0.003796203796203796,-0.3497998856489422,-0.1447786917112324,-0.23838565360841277,-0.2541656662665066,-0.07657178604942133,0.012744579587519829,-0.19105453126524244,-0.27925357346280066,-0.19160411453989437
E2F4,ESR1,-1,-0.4688462272358858,-0.06169787502629918,-0.03953636573848776,-0.4613302839717933,-0.12424618300750359,-0.13300040976833188,-0.11467537470003086,-0.2539881138567407,-0.1727415751284639,-0.37915325334113753,-0.16548578541162684,-0.4155870632934853
TRPS1,EXT1,1,-0.28825138724169885,-0.20281927203871236,-0.11664464567690373,-0.36977320373546785,-0.25266897051437354,-0.24190197229867247,0.10021608643457382,-0.33402296796103487,-0.36504494976203067,-0.298322114915618,-0.23761283502840871,-0.25038457974237793
E2F1,EZH2,1,0.04263965902839354,-0.04061908268462023,-0.06473703249277511,-0.06194015627977891,-0.0436800461871586,0.01567014977380613,0.07716686674669868,0.023142231556369807,-0.127181385510312,0.006579845868695737,0.17943058769578227,0.14678006389638104
MYC,EZH2,1,0.1281775122956634,-0.11601883021249736,0.11386705359283747,0.1687440442157423,0.0137998211655835,-0.19115601698261253,0.02895558223289316,-0.08847133473345546,0.027128503437334743,-0.007287093942054433,0.06401935503281801,0.02256978632613398
TP53,EZH2,-1,0.04728390119221909,0.17826898800757415,0.07679274787996039,0.16211168286639985,0.09821566598065974,0.03237797971925418,0.066890756302521,0.11496939094686982,0.09524061343204653,-0.015774070822358797,0.10692166310866318,0.07188414392601983
EP300,EZH2,1,0.060146205145786634,-0.04329530885395529,0.24173143404593675,0.04211930627024966,0.09244165917442115,0.11442913667857864,-0.07851140456182472,0.1261273136951876,0.04986779481755684,0.19867817773875723,0.006335953999239821,0.1545597130939953
FOXC1,FGF19,1,0.0009488898165818098,-0.1024221544287818,-0.08464116528632658,0.2322469982847341,0.007407452758279737,0.06017833938253348,-0.26511404561824725,0.013829929844943918,0.06864093072448439,0.03489415666764219,0.024773214254892626,0.11888610879436567
MYC,FGF3,1,0.039413730173154804,0.109720176730486,-0.0918727915195539,0.06361730512673909,0.15581609631708965,0.12313011322499015,-0.1417046818727491,0.033433129272979124,0.11311475409836065,-0.006784703931323775,0.03746187361148439,0.20207580391066632
GATA3,FGF4,1,-0.017307596737638736,-0.05126384409822862,0.03438822015745062,0.2064036592338479,-0.009673959227456485,0.09188893756291795,-0.026554621848739496,-0.23825908217525354,0.09756742464304599,-0.16040386303775242,-0.06922839833415112,-0.047965897507181915
MYBL2,FGF4,1,0.26600525277463777,0.2013603295308901,0.3730063267429965,0.251915380217267,0.32928073154998905,0.1802108495358168,0.45152460984393755,0.4054291970150587,0.14965626652564776,0.2438542581211589,0.17582891761741198,0.2602261143545548
DNMT3B,FGFR1,1,-0.1910511833253363,-0.14252840311382287,0.0012116934866656939,0.09555936725748046,-0.1020709221421362,-0.23849885501494023,-0.27519807923169265,-0.42938915947986944,-0.30124671137893605,-0.15214613208467467,-0.2667356085638936,-0.28555277546103236
E2F1,FGFR1,1,-0.10280283906794495,-0.12227803492531032,0.014346943379201444,-0.007432818753573469,-0.006538076535719424,-0.12750251755211392,-0.14237695078031212,-0.09264042182403145,-0.19814912744579583,-0.03511364744902937,-0.1610320966942212,-0.14641831155592622
EZH2,FGFR1,1,-0.062224022136305915,-0.046273406269724385,0.21633902308808417,0.01696207356584715,-0.12800405545765464,-0.16396761730358117,-0.18060024009603842,-0.09253764690111263,0.18699101004759383,0.08302604623939128,-0.08872059426188347,0.04881857292797118
GATA3,FGFR1,1,0.07573550647348995,0.18763149589732797,-0.020276497695852536,0.12468076996378881,0.008809474976352354,-0.1056805880813069,-0.09839135654261706,0.37944948389114785,0.433685880486515,0.08427470490683836,0.013270079076040721,0.13303678991752388
