tf,target,edge_sign,coexpr__pooled,coexpr__CLAUDIN_SUBTYPE=Basal,coexpr__CLAUDIN_SUBTYPE=Her2,coexpr__CLAUDIN_SUBTYPE=LumA,coexpr__CLAUDIN_SUBTYPE=LumB,coexpr__CLAUDIN_SUBTYPE=Normal,coexpr__CLAUDIN_SUBTYPE=claudin-low
ESR1,EGFR,1,-0.6260363203190377,-0.14409211478176998,-0.5353922378199835,-0.34124238896955583,-0.2882383743673937,-0.276517004655567,-0.3315037592268299
GATA3,EGFR,1,-0.6032847782314945,-0.14192187123221606,-0.6524821321791623,-0.30208037632150525,-0.2547181725494303,-0.3396196638522844,-0.3178550146236549
MYC,EGFR,1,0.25505328079888245,-0.07173458725182863,0.24651840883852044,0.21467644270577083,0.03907358408619771,0.21426655093505878,0.26617335138553705
PGR,EGFR,1,-0.3319053211651618,0.06938750904268146,-0.2943079244853213,-0.06427897711590846,0.04983566867601625,-0.08269549435808413,-0.0830043676895995
SMAD4,EGFR,-1,0.10533036994008746,-0.05944865711024735,0.201127594749281,0.21157616108292907,0.03998981669120276,0.2525620565146603,0.12753302883531506
TP53,EGFR,1,-0.006529264233801608,0.0479382686279238,-0.06315555682109399,-0.02490566762267049,0.02511543235925569,0.14373865698729585,-0.005230724972544972
AR,ERBB2,1,0.27009849913270795,0.3694613353511686,-0.062355050786038015,0.1284247056988228,0.10023902738033999,0.12499802730213841,0.25779414551507
ESR1,ERBB2,1,0.03035411807072626,0.08215208645708359,-0.39883949456754125,0.06464541058164232,-0.03889308145104405,-0.3633078197743234,0.16957275182710063
FOXM1,ERBB2,1,-0.023114485453833548,-0.31073189748622254,0.05701840342971299,0.13664886659546638,0.07804952425542662,0.12999289828769828,-0.10558484345497261
GATA3,ERBB2,1,0.10849499069720385,0.17663442100625332,-0.348514397405868,0.1800816483265933,-0.006734658046074375,-0.23877534916752152,0.26825102913543486
MYBL2,ERBB2,-1,0.014723275711070898,-0.020123061341941074,0.10524529260198381,-0.04900733202932811,0.023152081170741322,0.03804150556300798,-0.045916678272742
MYC,ERBB2,-1,-0.31825847999598744,-0.28537209779226447,-0.059893472357645625,-0.22487965151860606,-0.15978980375728863,-0.24209737236644832,-0.038062599745655706
NCOA3,ERBB2,1,0.2590038674409618,0.32347843560971845,0.0505461098506373,0.17113694551336628,0.30474616614644773,0.29199931350035807,0.0776343698129405
PGR,ERBB2,-1,-0.0634405981108856,0.2032079543781156,-0.3350901948243759,-0.18515939663758654,-0.13545829495855524,-0.37077250848260085,-0.010075595505823204
TP53,ERBB2,1,-0.04731942706921872,0.15266117137480165,0.03523781984373844,-0.02210456841827367,-0.046402422308400755,-0.18410005523554013,-0.07037391350011073
TRPS1,ERBB2,1,-0.01309469071941013,-0.02398932557420537,-0.017936157337813473,-0.021042182693792853,0.026248354279935555,-0.34893148609609065,0.11846429757866656
HIF1A,ERBB2,1,-0.04961223036033239,-0.07049702796065277,0.16214067406489147,-0.10585895143580575,0.05375497845365301,-0.0036455456482285173,-0.04730940731388231
EP300,ERBB2,1,0.02082086798959065,0.10360945104758155,0.1509480392339445,0.003994816171015865,0.04527306268402787,-0.026091004857004368,0.09723303553285582
AR,ERBB3,1,0.4261939916777982,-0.05564263322884012,0.14575830263775807,0.23445191698625897,0.29274447930110054,0.18503978947429378,0.3857242990120756
TWIST1,ERBB3,-1,-0.2842704703705542,-0.04836829836829837,-0.0186862025527073,-0.2547143001384152,-0.25632341301911576,-0.28554914207253757,-0.08491765774939554
AR,ESR1,-1,0.4775875669161448,0.35911502290812636,-0.0027142002904410713,0.3839900159600638,0.27440189250544433,0.2516846839738026,0.6536305706307691
BRCA1,ESR1,1,0.16929922747952966,-0.01352383248934973,0.19979737452514673,0.22294089181531204,0.11074883951590794,0.16680344038507064,-0.19502087951980526
DNMT3A,ESR1,1,0.09307650553869495,-0.0740454947351499,0.06626730047399945,0.09083873571520228,0.10435009074031451,-0.025266314211315397,0.23766121980232377
DNMT3B,ESR1,1,-0.2518839050662093,-0.044361430312527726,-0.1447683590079444,0.17683189557154783,-0.01736568202097127,-0.15746863410400067,-0.3797150156739096
FOXA1,ESR1,1,0.6829650558214113,0.4482718430994293,0.31634044249551524,0.42483049932199723,0.3744388555024041,0.4872248086483075,0.7369248999404093
FOXM1,ESR1,1,-0.2689488461980141,-0.2712643678160919,0.03528232580654347,0.1551303805215221,0.02054803803492387,0.05259212499013652,-0.631862900666455
GATA3,ESR1,1,0.6991538209210119,0.46529619805481875,0.7528608445570774,0.2594255817023268,0.22424433773090321,0.6138088850311687,0.8144793590706615
HOXB13,ESR1,1,-0.052359380772882665,-0.006619242826139377,0.05347190979242005,-0.06705257381955707,0.0475635261130889,0.05869170677818985,-0.10331538006662265
HTATIP2,ESR1,1,-0.2705410803008954,-0.16482597861908205,-0.22329906888009335,-0.1016310945243781,-0.11462071344744632,-0.03595044582971672,-0.4518903442780526
MYC,ESR1,1,-0.22601759645715794,-0.12249015352463627,-0.011985534895640537,-0.22186927147708588,-0.1627804182363106,-0.06872090270654148,-0.19502544584453033
NCOA3,ESR1,1,-0.10790662934863995,0.19755666501563807,0.1223668796759102,0.021810811954383707,0.013026227181598316,-0.11557270490968774,0.010020799609122602
NCOR1,ESR1,-1,0.3110890402473849,0.014186962462824535,-0.060002847461488075,0.27823052092208367,0.30956294336344786,0.2602146295273416,0.15472763014596255
PGR,ESR1,1,0.4748760896664189,0.2150510409131099,0.450806685839574,0.039712670850683404,0.0563966006363796,0.40022883295194506,0.5092525154741329
SMAD3,ESR1,-1,0.34917738360666883,0.18352624387107147,0.42051197357555736,0.26087497254388875,0.3212357285280211,0.08967919860875688,0.2832879364550251
SMAD4,ESR1,1,0.020090220815492915,-0.23620914336594928,-0.07542697685013809,-0.09003590175222602,0.0733042680877746,0.072974471167169,-0.0007580107696896522
TP53,ESR1,1,0.04499052796598969,0.1543002974037457,0.06536290896665621,0.11911026844107375,0.0434654041749705,0.024713958810068652,-0.23462918018489046
TWIST1,ESR1,-1,-0.32818555338669647,0.06736596736596737,-0.0282752925766679,-0.43347216588866355,-0.3789200028338297,-0.24275230805649808,0.23944665276981839
ZEB1,ESR1,-1,-0.0379318251895541,0.21616027650510408,-0.11205216549446169,-0.2978268944554234,-0.25629372029484154,-0.10182297369027485,0.28788622545315057
HIF1A,ESR1,1,-0.3330301730173596,0.06377702757013103,-0.4508317435006691,-0.22239439357757426,-0.22904583103598036,-0.1288329519450801,-0.2792513053980807
E2F4,ESR1,-1,-0.4688462272358858,0.041803395634269026,-0.21173861640563457,-0.23910196805390288,-0.19311326684202546,-0.050635508377997775,-0.3558123366874063
TRPS1,EXT1,1,-0.28825138724169885,-0.011108431798086972,-0.09315874208193205,-0.2501509186217865,-0.2903636597595464,-0.3174353299053953,0.018779031869570455
E2F1,EZH2,1,0.04263965902839354,0.028791897757415003,-0.058736296591588605,0.06346205460220172,0.013411410495199134,0.002004264981194189,-0.06488997973724518
MYC,EZH2,1,0.1281775122956634,0.21272003858210758,0.12525527492240665,0.04587796942152015,0.06860564839387838,-0.14102450292875016,0.1427506492773576
TP53,EZH2,-1,0.04728390119221909,0.14780966160276507,0.15937697542640733,0.07214694417151832,0.04073662033533717,-0.14867858573094841,0.22997231656289435
EP300,EZH2,1,0.060146205145786634,0.1498794309139137,0.40518830558297264,0.09638455498374382,0.058742550508230094,0.011433824472273129,0.058629527098719915
FOXC1,FGF19,1,0.0009488898165818098,-0.014074431315810628,-0.09034995301688543,0.016576098304393216,-0.009418171625355383,-0.018243509824035352,0.03931833904504451
MYC,FGF3,1,0.039413730173154804,-0.01666670015818042,-0.012712207067399412,0.11940053133335098,0.03479265566755611,0.07630395328651464,-0.060850912752315106
GATA3,FGF4,1,-0.017307596737638736,-0.0725143402001212,-0.12411629032717332,-0.07317595846005687,-0.02084513133339898,0.007022818241192236,0.10962147451191694
MYBL2,FGF4,1,0.26600525277463777,0.3058057087511679,0.29395711722998946,0.2062418539172202,0.2623952734176439,0.3030937881600393,0.3705914988732594
DNMT3B,FGFR1,1,-0.1910511833253363,-0.1142373143611564,-0.34136621202198236,-0.14522420038218237,0.014200724675124437,-0.2441095241852758,-0.18118034927817817
E2F1,FGFR1,1,-0.10280283906794495,0.019451812555260833,-0.09357327942139583,-0.08943674603994807,-0.14003030965750704,0.04861516610115994,-0.16780558415850624
EZH2,FGFR1,1,-0.062224022136305915,0.20001205690860865,0.09050029898345624,-0.01713386423637202,0.07630011403857462,-0.18737904872412522,-0.18286823254195542
GATA3,FGFR1,1,0.07573550647348995,0.17334217506631303,0.046271249181354814,0.05409103236412945,0.0593480959436191,0.011812514795233962,0.17895198281235372
MYC,FGFR1,1,0.31787173596700435,0.19678080540149503,0.4021971012842051,0.4042156648626595,0.1615098152158177,0.49792472184960157,0.22835048368794647
RB1,FGFR1,-1,0.35133207811528505,0.4082911341532032,0.4789039760318661,0.30973234179652,0.16203903955634966,0.45113805388993866,0.4787363138533012
RUNX1,FGFR1,1,-0.12776449280995197,0.05871921340652168,-0.24857925666357641,-0.2125326131382858,-0.1537595276989136,-0.17755534425824399,-7.077803323827767e-05
TP53,FGFR1,1,0.0780015586875359,0.13713125954505265,0.13754719667416498,0.07861135444541778,-0.10207270005452042,0.30948473131855125,0.05561098566402352
E2F4,FGFR1,-1,0.037885852018181836,-0.18889797624420473,-0.03477551727046564,0.1293443213156617,0.17078991655139367,-0.020094019336850764,-0.2146687169616681
E2F1,FGFR2,1,0.005115128920947749,-0.17132683398332135,-0.08612550820099245,0.03673479134734036,-0.025739798982901536,0.1940586168602704,0.12233654536599683
TWIST1,FGFR2,1,-0.06492568792260066,-0.03506755392208377,0.12973725318903734,-0.05228704491284702,-0.21307504412457764,-0.04877702354823574,0.23544453792751907
E2F4,FGFR2,1,-0.0756970397126199,-0.07293647899030786,0.030933735471519813,-0.05729774969275129,-0.07272796438367954,-0.06535599586570133,-0.11218280949736353
MYC,FGFR4,1,-0.17245544090700582,-0.2684430512016719,-0.2550084000113898,-0.046553370213480855,-0.0777501239800523,-0.39569162787027545,-0.20707597679393772
E2F1,FLT1,1,0.037831358537345997,0.059922835784904746,0.04507531535635981,0.00877693152901884,0.08169838810530758,0.023506667718772196,0.05990789723029573
ESR1,FLT1,-1,-0.005281992983074262,0.044289044289044295,0.0564719952162647,-0.003118380473521894,-0.006384741674854998,-0.012688392645782373,-0.11067629552340355
MYC,FLT1,1,0.08806075694529532,0.11036090346435173,0.14057461772829521,0.09132305329221317,-0.059106604363481786,0.16289749861911154,0.16385114694661282
TP53,FLT1,1,0.016123185090362077,-0.12311711277228518,0.20284290554970244,-0.037011508046032184,-0.015079054609747759,0.09913990373234437,0.10530629764674454
HIF1A,FLT1,1,0.04554126732818394,0.06381319829595693,-0.07983029129531023,0.026992619970479883,0.016886237136106996,0.06925747652489544,0.23384833865690688
AR,FOXA1,1,0.5113406923323334,0.5697612732095491,0.16086221133859163,0.2470179160716643,0.29154964284504187,0.24272074489071255,0.7841452639221531
GATA3,FOXA1,1,0.7064426822223778,0.45262438710714575,0.45411429710413165,0.3632800451201804,0.44302739266099694,0.571459007338436,0.7595145083552326
BRCA1,FOXC1,-1,-0.24713393534461128,0.001752270717787959,0.012175752257043607,-0.17303825661178138,-0.06725663716814159,-0.09314290223309399,0.07844717561399943
ESR1,FOXC1,1,-0.4676329644619833,-0.2947632826943172,0.1003593496397961,-0.23186511946047783,-0.17927885192931442,-0.27665114811015545,-0.4697264086540986
EZH2,FOXC1,-1,0.03736412758713585,0.3370147094285026,-0.050095959452148404,-0.06876364990754961,-0.010241678761142018,-0.07921581159924591,0.3451810839370681
FOXA1,FOXC1,1,-0.5039801858429938,-0.4795112933043968,-0.1727144850365899,-0.1782714650858603,-0.07705706778705618,-0.3653673163418291,-0.528924242389649
GATA3,FOXC1,-1,-0.37864418022431356,-0.23524636283256975,0.010117600159457844,-0.053537878151512605,0.10454398442625727,-0.14033772587390514,-0.36807088762503165
E2F1,FOXM1,1,0.08217226641082462,0.025206976931114865,0.14962954526040034,0.03845549966786269,0.014400475590560883,0.03845182671821984,0.0218795449200779
ESR1,FOXM1,1,-0.2689488461980141,-0.2712643678160919,0.03528232580654347,0.1551303805215221,0.02054803803492387,0.05259212499013652,-0.631862900666455
MYC,FOXM1,1,0.06445296800472398,0.1986295313881521,-0.11571286198354166,-0.1015944223776895,0.030838844413505047,-0.22774402272547936,0.12780457956706673
TP53,FOXM1,-1,-0.011813831219558667,-0.08465155534121052,-0.015254420683960247,0.052898035592142366,0.04557845550117203,-0.23086088534680033,0.2810641363139257
TWIST1,FOXM1,1,-0.1447617840822575,-0.3012257857085443,-0.1143756940687377,-0.18838587354349415,-0.03242517303302952,-0.1674347037007812,-0.5126041978223197
HIF1A,FOXM1,1,0.022843073453879217,-0.025142673418535485,-0.18021811554998715,-0.19157932631730523,-0.08414349035419792,-0.22222046871301193,0.1050368844879666
E2F4,FOXM1,1,0.29579699027683165,0.12347103020487553,0.08767116110505542,0.10330593953784349,0.14532517210519932,0.2694957951743429,0.33417240029632034
EZH2,GATA3,-1,-0.2805897196400897,-0.09105377381239449,-0.11493379652040206,0.009744377082294007,-0.017840810654155576,-0.0161998267968176,-0.5179211735525107
RUNX1,GATA3,1,0.18373660825945126,0.0634696401712805,0.13506216303814758,-0.04817070024377042,-0.0064173957814272166,0.03236815421848841,0.17058190959133673
ZEB1,GATA3,-1,0.017126881679082093,0.22048870669560325,-0.10365557105840142,-0.15803953195107662,-0.17913531229112056,0.04201065653495221,0.2792513053980807
TP53,GMPS,-1,0.05355748937780099,0.004505264850092437,0.17562117372362537,0.07717307669230677,0.03196190347113344,0.03560325100607591,0.24132797855653906
DNMT3B,HOXB13,-1,0.14487866083678982,0.007953548703432902,0.06372732708790113,0.05119657524373659,0.13546803947279823,0.18060443462479286,0.02843678722524995
EZH2,HOXB13,-1,0.08086968565635763,-0.1303713527851459,-0.022701101967595887,0.05648325548900432,0.0170072961898225,0.03529163436374413,0.11899654670579787
FOXA1,HOXB13,1,-0.055814216530671555,-0.013821236235029339,0.14101426578205528,-0.0494950631681342,-0.09799414891114347,-0.07796891028170126,-0.08963923751509739
AR,IGF1R,1,0.3261955788101505,-0.3226428743670123,1.708476892850024e-05,0.24757721430885726,0.13853700458033136,0.08009153318077805,0.2176698501560541
BRCA1,IGF1R,1,0.13608589962916037,-0.06696808938188248,0.1811157385550785,0.12131809400727911,0.14969582533751838,0.08965517241379312,-0.1637506878026617
E2F1,IGF1R,1,0.01715446228441189,-0.030399485571899365,-0.017404823599760814,0.07779929093152978,0.05045141060037148,0.14178963150003948,0.07941523645571007
ESR1,IGF1R,1,0.666648672598651,-0.08484848484848484,0.7645809960420284,0.36589135156540625,0.40425043662540155,0.4241773849917147,0.47071730111943444
MYC,IGF1R,1,-0.08084437347316523,0.3460975805803392,0.0403826988239984,-0.052873843495373975,-0.03037649892653296,0.11407717194034563,0.0737849580697232
NCOA3,IGF1R,1,-0.20227008294961346,-0.1608574078224104,0.1078972111376986,-0.12394525855321294,-0.07005599511164697,-0.33647979263024647,-0.07953396089856138
PGR,IGF1R,1,0.4281320530156638,-0.04139538622297243,0.43267860702184,0.12274071496285986,-0.00658927025803252,0.37062258344511956,0.5282438600056165
PITX2,IGF1R,1,-0.18198631848870075,0.08892371995820271,-0.06255417295481079,-0.23068830428973655,-0.3375852074086167,-0.001964807070149136,-0.038733849480238086
TP53,IGF1R,-1,0.05596132470097084,0.038947833775419986,0.041296164469375556,0.11834226536906148,0.03965236301359314,0.16078276651148113,-0.2469034610458253
AR,IGFBP3,1,-0.234345717248573,0.16246684350132626,-0.07823575741665746,-0.20716606952420794,-0.14870803504956367,-0.04838286497971667,-0.017459362517520397
DNMT3A,IGFBP3,-1,-0.03050076037910543,0.02365967365967366,0.09187857499197014,-0.14953569526477825,0.05065703677550227,-0.18618900605543579,0.03295291999677938
ESR1,IGFBP3,1,-0.39582464250696353,0.042331806124909575,-0.14016921903770546,-0.33318886073810866,-0.3528553461909325,-0.09016107237352078,0.01820824062733427
NCOA3,IGFBP3,-1,0.029940442804814216,-0.051919110118897396,-0.07228346169704342,0.05328392703910789,-0.047447506924983916,0.10808539515915083,-0.037758982256408044
NCOR1,IGFBP3,-1,-0.17798704633617035,0.0032392894461859985,-0.07121846932913214,-0.12323167571450483,-0.2608625810837616,-0.006671729974777859,-0.08666894222114219
RUNX1,IGFBP3,-1,0.07889597430498865,0.06054985586959075,0.05715096022318744,0.17351094050770188,0.17492260288409114,0.09585471274331281,0.14171148329246186
TP53,IGFBP3,1,-0.0533191009141035,0.010067518688208344,-0.3026215453866178,-0.03209989225155631,0.020472732234732092,-0.04154937218473426,0.011708069960748605
HIF1A,IGFBP3,1,0.22272762496684964,0.1940720199340889,0.10285947940403126,0.1884200722906992,0.15443653128041518,0.21228411075867692,0.10118073876375493
EP300,IGFBP3,1,-0.046268733667462335,0.04126677919781368,0.07526760473544773,-0.09439661744510178,-0.07750020945711181,-0.05859190827719971,-0.17067799725346372
MYBL2,IGFBP5,1,0.026862816215671454,-0.06020014468290331,0.10242114506964715,0.03162181331756569,0.014468897246027467,0.13408821904837054,0.02863770551315216
PGR,IGFBP5,1,0.10501600817793147,0.21161884092918576,0.31886743669876677,-0.07408615234722003,-0.058206100698179386,0.24151345379941608,0.19849128631084342
DNMT3A,JUP,1,-0.09834503267946909,-0.07849851298127161,-0.0322412552984222,-0.10641326276088776,-0.04374401613311745,-0.06423104237355007,-0.16139903056926086
DNMT3B,JUP,1,0.233104845257891,0.33020690680720266,0.28361285913608014,0.3090109874602136,0.12988507508534372,0.40386648780872725,0.2751187815219103
ESR1,JUP,1,0.21214395023358124,0.11169922031990998,0.16650018508499673,0.27274736298945196,0.1959895148298624,0.13800994239722245,0.03825438538410782
MYC,JUP,1,-0.19887183871578143,-0.14595691664657182,-0.17358011332896722,-0.16940179760719043,-0.05764718203351928,-0.06809753018227728,-0.05046473769889197
TP53,JUP,1,0.07266318278855277,0.15423599389116632,0.01934565335003844,0.17539001356005424,0.005341461085664826,0.19235382308845578,0.059254912794613555
GATA3,LMO1,1,-0.17256049690544437,-0.19303512579374651,-0.23808436349806728,-0.10320819378676857,-0.11152260684020367,-0.1248717746389963,-0.19723098068672956
MYBL2,LMO1,1,0.17541051814963174,0.2678643195884575,0.1319924439719135,0.12551316407728835,0.24368643085967004,0.17125384676083014,0.08916433974369219
GATA3,LOX,-1,-0.34965712720421166,-0.1160517643276264,-0.35049631253737284,-0.31487924351697405,-0.2974015013137265,-0.2132091848812436,-0.016148807390139932
MYBL2,LOX,1,-0.0020823639437761734,-0.039860139860139865,0.04014579002818986,0.008056640226560906,-0.012304365637965926,-0.03215497514400695,0.022491432433234624
TP53,LOX,1,0.0036075894447969194,0.04925649063580098,-0.08083943164668697,0.007220092880371521,0.012774719774279297,-0.009224335200820643,-0.042080965503699864
HIF1A,LOX,1,0.42112708434516505,0.2942327787155374,0.543394743586093,0.39777653510614036,0.36366629806344697,0.3530182277282412,0.23360632344647922
PITX2,MAP2K4,1,-0.08726999849939658,-0.11143798730005626,0.030913180899228336,-0.08584628144543656,-0.14167177474749654,-0.11372997711670481,-0.067122690295875
E2F1,MCM6,1,0.07678851982947663,0.12865765008191862,0.030180899743565342,0.03846256400437346,0.06124157733872859,-0.03315342186974414,0.020696937698115037
AR,MDM2,1,0.06664847394819762,-0.3104533397636846,0.11396565961445372,0.11301078804315216,0.053966591611247845,-0.11889844551408509,-0.05347394569270003
BRCA1,MDM2,1,0.1951316953493366,0.10038984004501247,0.14323195035849035,0.12621286593879044,0.15397090396089314,0.13778900023672377,0.16686948758987097
E2F1,MDM2,-1,0.017724071335400063,-0.06359215497146532,0.08667103277428172,-0.012314881850641744,-0.038518831106826135,0.09707251637339226,0.08628755516691057
ESR1,MDM2,1,0.19182597341152438,-0.06352383248934973,0.14893248668811754,0.11340947763791055,0.09422607184990558,0.05568531523711829,-0.08716885583884526
MYC,MDM2,1,0.08928649364155823,0.23315649867374008,0.11228679632107975,0.07106466825867302,0.03145427831288561,0.2115915726347353,0.1655361207701563
SMAD3,MDM2,1,0.01813808946959868,-0.1712402539988747,-0.13000484068452972,0.04784323596589474,0.06040847657073324,-0.1712979219532071,-0.19057784556233145
SMAD4,MDM2,1,0.02229543560941924,0.11953030255843844,0.10170335146217145,-0.11482959087746863,0.01494614643696692,0.0746828376256132,-0.04959262629044861
TP53,MDM2,1,0.07474288819753834,0.11815770436460092,0.08707878925937527,0.08106013224052895,0.027407138170762884,0.08131460585496726,0.032843290584923364
HIF1A,MDM2,1,0.004816888872696294,0.19572381641347159,0.05065178393462228,0.02186063144252577,-0.05386894769427905,-0.025384676083011128,0.19316238535670985
EP300,MDM2,1,0.13830367244624076,0.26893738445462584,0.055577923960215145,0.17036876965277975,0.09071615520644426,0.07797316331301637,0.2044686053759341
TP53,MDM4,1,0.12393393917213225,0.14743187846636124,-0.04498875252712206,0.22434608138432552,0.08429503864173307,0.1584944369920303,0.15028002986376368
TP53,MKI67,-1,0.009953271073463514,-0.13168555582348684,0.011220137247643725,0.08315505262021047,0.0651053907450816,-0.20750414266550934,0.22895780487637815
E2F4,MKI67,1,0.23618525113546282,0.13006416297784273,-0.008441024449476645,0.09310080851301086,-0.008075956529648202,0.302732005442089,0.3005823238893085
AR,MMP2,1,-0.06011585378971598,0.274885459368218,-0.0831151228679632,-0.16137491749967,-0.08818539407175134,-0.11474788921328809,0.28354821696435295
ESR1,MMP2,1,-0.18415397878472328,-0.02888031508721164,-0.0944844670975825,-0.3337005028020112,-0.3443642210510428,-0.14702911702043717,0.27862571891074883
EZH2,MMP2,1,-0.24616711512695594,-0.2876657824933687,-0.08880548990574902,-0.19938367260156833,-0.04527814161097374,-0.12492725662309605,-0.5470841062847802
FOXM1,MMP2,1,-0.3055215950160545,-0.3626075074350937,-0.28250576610951333,-0.26365881463525853,-0.12393015225674497,-0.12326205318393435,-0.5178828692044777
HTATIP2,MMP2,-1,-0.10341302189225206,0.05595611285266457,0.15421965317919076,-0.13124193296773187,-0.12494417047334197,-0.02234672137615403,-0.31291881759587564
NCOA3,MMP2,1,-0.03600130508290013,0.0945684576887963,-0.14738924649864088,-0.0033022219221677013,-0.015659841729007615,-0.042235544534810605,-0.21960140551475033
NCOR1,MMP2,1,-0.11576693720181562,-0.1221284462663773,0.10429568040092257,-0.16789804759219037,-0.1667373070608565,-0.023246271601041587,-0.14553561847443658
PGR,MMP2,-1,0.008807920185121935,0.09536612812474882,0.012468464364019476,-0.041457765831063316,0.017517996359144798,-0.1503195770535785,0.1788423910189525
SMAD3,MMP2,1,-0.09472178808142931,0.0017482517482517483,-0.1558780147498505,-0.1537559577844038,-0.16703256186162352,-0.024224825317103706,0.1701618077166321
SMAD4,MMP2,1,0.033773739518697644,-0.1596698011312207,0.26161678863293375,0.10207795281052286,-0.06258992406874307,0.010376452160989104,0.012637318103109113
TP53,MMP2,1,-0.013587716368911474,-0.21923478820030545,-0.03901136137133745,0.027998607994431976,0.027747505767767654,-0.0629448433677898,-0.17591537687019534
TWIST1,MMP2,1,0.5920800304349401,0.42409774133912065,0.44233264045103793,0.6467163788655154,0.5575997461874208,0.5808885031168626,0.684014895351253
HIF1A,MMP2,1,0.17297395662970316,0.08099429306325859,0.14036732253196274,0.18577706310825243,0.20624366623645843,0.11531602619742762,0.04877063122589836
MYC,MTDH,1,0.22110920875694687,0.161790134807427,0.34211338591645546,0.18498023411856593,0.16245817018270206,0.3248250706726723,0.16191749326762278
E2F1,MYBL2,1,0.06129636677983421,-0.00219435736677116,0.003024004100344543,0.03135804693737404,0.16162501655634237,-0.014163970646255821,0.03303050989865042
MYC,MYBL2,1,-0.015310628657255226,0.0437786351579455,-0.1121865656766992,0.03889186756747027,-0.08798702598806711,0.17381046318945792,0.05342828244544953
NCOR1,MYBL2,1,-0.06521624644558335,-0.07655333172574552,-0.13785016657649704,-0.030922107688430747,-0.10790515294980117,0.0076303953286514644,0.10889999520535903
E2F4,MYBL2,-1,0.0025387066150354682,-0.04296287067541565,0.10933808973849142,-0.03441475309259984,-0.07688091302341796,0.08120066993358052,0.01800968751349299
AR,MYC,1,-0.33637805869393916,-0.3524234386303352,-0.12213901306984823,-0.19454151416605667,-0.17438094680716712,-0.41403771798311373,-0.28961686252394464
BRCA1,MYC,1,-0.0735692682665373,0.08065268065268066,-0.0655759364309662,-0.08391869371692104,-0.014884998875708842,-0.03579263000078909,0.0003904207639917897
E2F1,MYC,1,-0.04814514442096877,-0.13112290008841734,-0.08942965346393689,-0.042986958011206076,-0.05187356190839953,0.04593229700939004,-0.023299671909568505
ESR1,MYC,1,-0.22601759645715794,-0.12249015352463627,-0.011985534895640537,-0.22186927147708588,-0.1627804182363106,-0.06872090270654148,-0.19502544584453033
EZH2,MYC,-1,0.1281775122956634,0.21272003858210758,0.12525527492240665,0.04587796942152015,0.06860564839387838,-0.14102450292875016,0.1427506492773576
FOXA1,MYC,1,-0.27126880453721014,-0.30841170323928946,-0.04598422506335601,-0.13436060144240577,-0.055104435867660145,-0.21803045845498306,-0.2527163924208142
FOXM1,MYC,1,0.06445296800472398,0.1986295313881521,-0.11571286198354166,-0.1015944223776895,0.030838844413505047,-0.22774402272547936,0.12780457956706673
GATA3,MYC,1,-0.17878328626092466,-0.16543686198858612,-0.09901079187903983,-0.02021940887763551,-0.021249102877261287,-0.09031010810384282,-0.08261623008797024
HOXB13,MYC,-1,-0.07000709004613027,-0.024274575998713934,-0.14254278310885843,-0.09625373132501487,0.06992660303332258,-0.10050501065256846,-0.10020114660413845
HTATIP2,MYC,1,0.26238269637896994,0.23970741901776382,0.3208417096158775,0.2240313921255685,0.052032194770351974,0.19660695967805572,0.19383820141601726
MYBL2,MYC,1,-0.015310628657255226,0.0437786351579455,-0.1121865656766992,0.03889186756747027,-0.08798702598806711,0.17381046318945792,0.05342828244544953
PGR,MYC,-1,-0.06254780449194322,-0.1217587010690459,0.11275378000512541,0.06042062568250272,0.006518116488884919,0.08322417738499172,-0.0061896531648055085
RB1,MYC,-1,0.24781101161436087,0.14582429065187688,0.48620943570691255,0.31199881497120335,0.0980131075437901,0.41961816309867783,0.13097832477345267
RUNX1,MYC,-1,-0.2846055319662771,-0.1662006331893705,-0.2812100820814755,-0.19627091218867332,-0.2533414374748221,-0.2927140089741435,-0.22453303621780454
SMAD3,MYC,-1,-0.11974369951856446,-0.17174262519090105,-0.3553939462968763,-0.06168658866826747,-0.038237761261990855,-0.06679581313005957,-0.11674037475827016
SMAD4,MYC,-1,0.2948660615755354,0.40564505028258785,0.49932970756570516,0.17853824500216395,0.06822139240268811,0.5017468343031584,0.2311750194355924
TP53,MYC,-1,0.12219119142469105,0.21521983763363076,0.22300521085452318,0.044821043284173134,0.009963683855487002,0.3611536337094611,0.17241300580608188
HIF1A,MYC,-1,0.2916343518029367,0.18362671810947673,0.401825792306159,0.26742385369541477,0.15625460112305906,0.31926931271206505,0.2528168515647653
E2F4,MYC,-1,0.23737205671619674,0.016809373863416834,0.11187119436345917,0.22834128268685314,0.20056824473583365,-0.02214169183554025,-0.0688742689569003
EP300,MYC,-1,0.20251996593326269,0.2528655252793184,0.29684461222967434,0.2491020483650921,0.1205734872349848,0.28157611290408097,-0.08385827041318389
AR,NCOA3,1,0.059951193818452354,0.34629686751169675,0.07650677781645239,0.10287619372603515,0.042004611905712017,0.2384917511480833,0.10175826333538054
E2F1,NCOA3,1,0.001366482824701347,0.06426539693898121,0.11433589472133447,-0.07681909555662454,-0.027124073662662937,-0.004083492629007844,-0.03559678439412862
ESR1,NCOA3,1,-0.10790662934863995,0.19755666501563807,0.1223668796759102,0.021810811954383707,0.013026227181598316,-0.11557270490968775,0.010020799609122602
